#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 04 05 50 102  7.6  9.0  2.03 13.79  6.81 280 1009.0   5.3  10.7 999.0 99.0 99.00
2016 01 04 06 50 104  6.9  8.7  2.16 13.79  7.43 286 1008.7   5.5  10.7 999.0 99.0 99.00
2016 01 04 07 50  98  6.4  7.5  2.01 13.79  6.89 306 1008.5   5.6  10.7 999.0 99.0 99.00
2016 01 04 08 50  93  6.8  8.1  2.52 12.90  8.27 287 1008.2   5.7  10.7 999.0 99.0 99.00
2016 01 04 09 50  93  7.0  8.1  2.25 12.90  7.65 284 1007.9   5.5  10.7 999.0 99.0 99.00
2016 01 04 10 50  90  8.2 10.0  2.30 10.00  7.21 224 1007.4   5.4  10.6 999.0 99.0 99.00
2016 01 04 11 50  89  7.6  9.3  2.45 10.81  7.56 231 1006.9   5.6  10.6 999.0 99.0 99.00
2016 01 04 12 50  90  7.3  8.9  2.24 10.81  7.62 226 1006.5   6.1  10.6 999.0 99.0 99.00
2016 01 04 13 50 101  7.4  9.2  2.30 10.81  7.70 228 1006.1   6.3  10.6 999.0 99.0 99.00
2016 01 04 14 50 103  7.9  9.1  2.22 10.00  7.47 219 1005.6   6.4  10.6 999.0 99.0 99.00
2016 01 04 15 50 106  7.5  8.9  2.20 12.12  7.51 278 1005.1   6.7  10.6 999.0 99.0 99.00
2016 01 04 16 50 125  6.8  7.8  2.16 13.79  7.34 289 1005.0   7.6  10.6 999.0 99.0 99.00
2016 01 04 17 50 120  5.7  7.0  2.11 10.00  7.16 228 1005.1   8.1  10.6 999.0 99.0 99.00
2016 01 04 18 50 107  5.9  7.2  2.38 12.90  7.73 283 1004.9   7.9  10.7 999.0 99.0 99.00
2016 01 04 19 50 103  6.3  7.6  2.10 13.79  7.02 281 1004.1   7.9  10.7 999.0 99.0 99.00
2016 01 04 20 50 109  6.8  8.2  2.09 10.81  7.13 238 1003.5   8.2  10.6 999.0 99.0 99.00
2016 01 04 21 50 103  7.4  8.8  2.17 13.79  7.31 299 1002.8   7.9  10.6 999.0 99.0 99.00
2016 01 04 22 50 106  7.6  9.0  1.92 14.81  6.93 308 1002.3   7.7  10.6 999.0 99.0 99.00
2016 01 04 23 50 108  7.5  9.2  1.88 12.90  6.99 269 1002.0   7.5  10.7 999.0 99.0 99.00
2016 01 05 00 50  94  7.6  9.0  1.92 10.00  7.13 235 1001.7   7.7  10.6 999.0 99.0 99.00
2016 01 05 01 50 102  7.3  9.0  1.94 14.81  7.54 270 1001.2   8.1  10.7 999.0 99.0 99.00
2016 01 05 02 50 113  7.1  8.6  1.82 14.81  7.02 292 1000.7   8.1  10.7 999.0 99.0 99.00
2016 01 05 03 50 111  7.4  8.9  2.10 14.81  7.82 282 1000.4   8.2  10.7 999.0 99.0 99.00
2016 01 05 04 50 101  8.5  9.9  2.02 14.81  7.55 270  999.9   8.2  10.7 999.0 99.0 99.00
2016 01 05 05 50 103  9.4 11.7  2.19 13.79  7.16 278  999.4   8.2  10.7 999.0 99.0 99.00
2016 01 05 06 50 106  9.9 12.2  2.13 14.81  6.83 259  998.9   7.9  10.6 999.0 99.0 99.00
2016 01 05 07 50 106 10.1 11.9  2.12 13.79  6.75 266  998.3   7.9  10.6 999.0 99.0 99.00
2016 01 05 08 50 114  9.1 11.4  2.64 13.79  7.86 257  998.0   8.1  10.6 999.0 99.0 99.00
2016 01 05 09 50 121  9.1 11.1  2.44 21.05  8.09 279  997.7   8.4  10.7 999.0 99.0 99.00
2016 01 05 10 50 111  9.3 12.1  2.89 21.05  9.17 257  997.4   8.0  10.7 999.0 99.0 99.00
2016 01 05 11 50 107 10.7 13.0  2.73 21.05  8.60 265  996.7   8.0  10.8 999.0 99.0 99.00
2016 01 05 12 50 109 10.6 12.9  2.97 21.05  8.27 274  996.1   8.1  10.9 999.0 99.0 99.00
2016 01 05 13 50 115 11.4 13.7  2.83 19.05  7.96 277  996.1   7.9  10.9 999.0 99.0 99.00
2016 01 05 14 50 109 10.0 12.0  3.04 19.05  8.69 278  996.0   8.4  11.0 999.0 99.0 99.00
2016 01 05 15 50 120 10.4 12.7  3.16 19.05  8.53 266  996.3   8.3  11.0 999.0 99.0 99.00
2016 01 05 16 50 177 12.1 14.4  2.73 19.05  6.98 281  996.8  10.3  11.0 999.0 99.0 99.00
2016 01 05 17 50 169 12.0 14.7  3.64 19.05  8.34 279  997.5  10.1  11.0 999.0 99.0 99.00
2016 01 05 18 50 165 11.6 13.9  3.60 19.05  8.17 298  998.0  10.3  11.0 999.0 99.0 99.00
2016 01 05 19 50 177 11.0 13.4  3.89 19.05  8.66 294  998.2  10.3  11.0 999.0 99.0 99.00
2016 01 05 20 50 168 10.8 13.5  3.92 19.05  8.56 293  998.2  10.3  11.0 999.0 99.0 99.00
2016 01 05 21 50 165  9.9 11.9  4.37 17.39  9.39 283  998.0  10.4  10.9 999.0 99.0 99.00
2016 01 05 22 50 160  9.5 12.4  3.95 17.39  8.92 279  998.2  10.5  10.8 999.0 99.0 99.00
2016 01 05 23 50 159 10.1 12.4  4.39 17.39  9.62 276  998.4  10.6  10.7 999.0 99.0 99.00
2016 01 06 00 50 151  9.0 10.7  4.78 17.39  9.97 276  998.5  10.6  10.8 999.0 99.0 99.00
2016 01 06 01 50 114  9.9 11.8  3.83 17.39  8.91 293  998.0   9.5  10.7 999.0 99.0 99.00
2016 01 06 02 50 116 10.2 13.7  4.28 17.39  9.44 278  997.7   9.1  10.7 999.0 99.0 99.00
2016 01 06 03 50 132  8.2 10.8  5.03 17.39 10.45 287  997.6  10.0  10.6 999.0 99.0 99.00
2016 01 06 04 50 147 11.1 14.0  4.12 17.39  9.55 285  997.4  10.3  10.6 999.0 99.0 99.00
2016 01 06 05 50 167 14.9 18.7  4.01 17.39  8.46 290  997.0  10.2  10.7 999.0 99.0 99.00
2016 01 06 06 50 164 15.1 18.4  4.24 16.00  8.34 279  996.9   9.7  10.7 999.0 99.0 99.00
2016 01 06 07 50 163 14.2 19.0  4.50 17.39  7.96 291  997.0   9.9  10.6 999.0 99.0 99.00
2016 01 06 08 50 178 14.0 17.9  5.44 16.00  9.18 274  997.4  10.1  10.6 999.0 99.0 99.00
2016 01 06 09 50 184 13.0 16.6  5.38 16.00  8.63 279  998.1  10.7  10.7 999.0 99.0 99.00
2016 01 06 10 50 168 10.8 13.1  5.08 16.00  8.31 273  998.8  11.0  10.7 999.0 99.0 99.00
2016 01 06 11 50 168 10.7 13.0  4.37 16.00  8.22 279  998.9  11.3  10.8 999.0 99.0 99.00
2016 01 06 13 50 112  8.7 11.0  4.15 16.00  8.57 287  998.9   9.6  10.9 999.0 99.0 99.00
2016 01 06 14 50 116 10.0 12.2  4.44 16.00  9.29 291  999.0   9.2  10.9 999.0 99.0 99.00
2016 01 06 15 50 116  9.1 12.1  4.22 16.00  8.65 279  999.1   9.2  10.9 999.0 99.0 99.00
2016 01 06 16 50 118  9.0 11.7  4.55 14.81  9.14 289  999.4   9.6  11.0 999.0 99.0 99.00
2016 01 06 17 50 111  8.2 10.1  3.83 16.00  8.40 283 1000.1   9.6  10.9 999.0 99.0 99.00
2016 01 06 18 50 115  7.0  8.6  3.58 16.00  8.34 289 1000.7   9.3  10.9 999.0 99.0 99.00
2016 01 06 19 50 113  7.9 10.3  3.69 14.81  8.54 281 1000.4   9.2  10.9 999.0 99.0 99.00
2016 01 06 20 50 108  6.8  9.2  3.67 14.81  8.10 286 1000.2   9.4  11.0 999.0 99.0 99.00
2016 01 06 21 50 108  7.8 10.3  4.00 14.81  8.84 288 1000.1   9.8  11.0 999.0 99.0 99.00
2016 01 06 22 50 116  6.4  9.7  3.64 14.81  8.35 297 1000.8  10.1  11.0 999.0 99.0 99.00
2016 01 06 23 50 107  7.4  9.9  3.61 14.81  8.26 282 1001.2  10.3  10.9 999.0 99.0 99.00
2016 01 07 00 50 120  7.2  9.4  3.89 13.79  8.54 284 1001.9  10.2  10.9 999.0 99.0 99.00
2016 01 07 01 50 125  5.9  8.1  3.54 14.81  8.25 282 1002.5  10.3  10.9 999.0 99.0 99.00
2016 01 07 02 50 168  4.7  6.0  3.44 13.79  8.43 278 1003.0  10.8  11.0 999.0 99.0 99.00
2016 01 07 03 50 173  6.3  8.0  3.55 13.79  8.82 278 1003.5  10.5  11.0 999.0 99.0 99.00
2016 01 07 04 50 171  7.8 10.2  2.90 14.81  7.63 295 1004.1  10.4  11.0 999.0 99.0 99.00
2016 01 07 05 50 162  8.0  9.6  3.49 13.79  8.37 273 1004.8  10.2  11.0 999.0 99.0 99.00
2016 01 07 06 50 163  7.2  8.8  3.30 13.79  8.19 282 1005.2  10.0  11.0 999.0 99.0 99.00
2016 01 07 07 50 164  7.2  8.7  3.21 12.90  8.37 270 1005.7  10.5  11.0 999.0 99.0 99.00
2016 01 07 08 50 169  6.3  7.7  3.19 12.90  8.28 269 1006.1  10.7  11.0 999.0 99.0 99.00
2016 01 07 09 50 142  4.0  5.8  2.89 13.79  8.30 293 1006.9  10.1  11.0 999.0 99.0 99.00
2016 01 07 10 50 145  5.4  6.8  3.13 19.05  8.87 274 1007.4   9.8  11.0 999.0 99.0 99.00
2016 01 07 11 50 170  6.5  7.9  3.25 17.39  9.15 263 1008.0  10.4  11.0 999.0 99.0 99.00
2016 01 07 12 50 180  7.3  8.8  3.18 17.39  8.40 261 1008.2  10.5  11.0 999.0 99.0 99.00
2016 01 07 13 50 158  5.4  6.8  3.66 16.00  9.75 270 1008.9  10.1  11.0 999.0 99.0 99.00
2016 01 07 14 50 154  5.3  6.9  3.86 16.00  9.51 263 1009.6  10.1  11.0 999.0 99.0 99.00
2016 01 07 15 50 142  5.8  7.3  4.19 16.00 10.21 271 1010.0   9.9  11.0 999.0 99.0 99.00
2016 01 07 16 50 123  5.8  8.7  3.88 16.00  9.77 282 1010.7   9.6  11.0 999.0 99.0 99.00
2016 01 07 17 50 120  6.1  7.6  4.13 16.00 10.21 274 1011.5   9.3  11.0 999.0 99.0 99.00
2016 01 07 18 50 134  5.7  7.6  4.43 16.00 10.53 284 1012.1   9.5  11.0 999.0 99.0 99.00
2016 01 07 19 50 159  6.5  7.9  3.99 16.00  9.87 279 1012.1  10.4  11.0 999.0 99.0 99.00
2016 01 07 20 50 165  7.2  8.8  4.41 16.00 10.20 275 1012.2   9.4  11.1 999.0 99.0 99.00
2016 01 07 21 50 162  6.9  9.0  4.48 14.81 10.51 277 1012.6  10.0  11.1 999.0 99.0 99.00
2016 01 07 22 50 156  4.9  6.4  3.68 16.00  9.73 270 1013.1  10.2  11.1 999.0 99.0 99.00
2016 01 07 23 50 156  5.2  6.4  3.52 14.81  9.65 264 1013.3  10.4  11.1 999.0 99.0 99.00
2016 01 08 00 50 146  4.7  6.1  3.56 14.81  9.52 279 1013.5  10.4  11.1 999.0 99.0 99.00
2016 01 08 01 50 153  5.2  6.7  3.72 14.81  9.65 271 1013.8  10.5  11.1 999.0 99.0 99.00
2016 01 08 02 50 116  5.4  7.2  3.66 14.81  9.88 276 1014.2  10.3  11.1 999.0 99.0 99.00
2016 01 08 03 50 117  4.9  6.2  3.84 14.81 10.39 292 1014.6  10.1  11.1 999.0 99.0 99.00
2016 01 08 04 50 123  4.8  6.5  3.56 14.81  9.93 292 1014.5  10.1  11.1 999.0 99.0 99.00
2016 01 08 05 50 141  5.4  7.1  2.93 14.81  9.16 294 1014.2  10.3  11.1 999.0 99.0 99.00
2016 01 08 06 50 140  4.0  5.2  3.41 14.81  9.94 289 1014.8  10.2  11.1 999.0 99.0 99.00
2016 01 08 07 50 130  4.5  5.9  3.32 13.79  9.43 286 1014.9   9.8  11.1 999.0 99.0 99.00
2016 01 08 08 50 119  5.2  6.8  3.39 14.81  9.29 293 1015.0   9.5  11.1 999.0 99.0 99.00
2016 01 08 09 50 127  5.3  7.0  3.12 12.12  8.65 288 1015.3   9.4  11.1 999.0 99.0 99.00
2016 01 08 10 50 128  5.6  7.2  3.18 13.79  8.57 289 1015.4   9.3  11.1 999.0 99.0 99.00
2016 01 08 11 50 134  5.6  7.1  3.17 13.79  8.25 283 1015.2   9.5  11.1 999.0 99.0 99.00
2016 01 08 12 50 175  9.0 10.4  3.10 13.79  8.17 276 1015.2   8.8  11.1 999.0 99.0 99.00
2016 01 08 13 50 159  8.0  9.4  3.23 13.79  8.12 285 1015.5   8.8  11.1 999.0 99.0 99.00
2016 01 08 14 50 162  8.4  9.8  3.05 13.79  7.67 280 1015.4   8.9  11.1 999.0 99.0 99.00
2016 01 08 15 50 163  9.1 11.1  2.85 13.79  7.34 270 1015.3   8.7  11.1 999.0 99.0 99.00
2016 01 08 16 50 166  8.6 10.1  2.79 13.79  7.53 270 1015.4   9.1  11.1 999.0 99.0 99.00
2016 01 08 17 50 153  7.7  9.5  2.84 12.90  7.65 284 1016.0   9.4  11.1 999.0 99.0 99.00
2016 01 08 18 50 130  6.2  8.3  2.67 12.90  7.80 282 1016.3   8.5  11.1 999.0 99.0 99.00
2016 01 08 19 50 134  6.5  8.2  2.62 13.79  7.59 296 1015.8   8.8  11.1 999.0 99.0 99.00
2016 01 08 20 50 132  6.7  7.9  2.55 10.81  7.19 277 1015.1   9.3  11.2 999.0 99.0 99.00
2016 01 08 21 50 152  7.9 10.2  2.43 11.43  6.71 286 1014.4  10.5  11.2 999.0 99.0 99.00
2016 01 08 22 50 150  7.1  8.7  2.47 13.79  7.08 293 1014.3  10.5  11.2 999.0 99.0 99.00
2016 01 08 23 50 129  5.6  7.0  2.30 10.00  6.99 272 1014.2  10.0  11.2 999.0 99.0 99.00
2016 01 09 00 50 163  6.1  7.1  2.30 12.12  6.80 287 1014.1  10.8  11.2 999.0 99.0 99.00
2016 01 09 01 50 164  6.5  7.7  2.11 12.90  6.52 284 1013.9  11.0  11.2 999.0 99.0 99.00
2016 01 09 02 50 132  5.6  7.0  2.01 11.43  6.64 267 1013.6  10.5  11.2 999.0 99.0 99.00
2016 01 09 03 50 131  6.7  7.8  2.09 11.43  6.93 273 1013.6  10.6  11.1 999.0 99.0 99.00
2016 01 09 04 50 126  6.7  7.8  1.93 11.43  6.38 274 1013.4  10.2  11.1 999.0 99.0 99.00
2016 01 09 05 50 141  6.4  9.2  2.04 12.12  6.47 285 1013.2  10.7  11.1 999.0 99.0 99.00
2016 01 09 06 50 141  6.5  8.1  1.94 10.00  6.35 268 1013.2  10.4  11.1 999.0 99.0 99.00
2016 01 09 07 50 169  9.2 11.6  2.07  7.14  6.14 238 1013.2  11.0  11.1 999.0 99.0 99.00
2016 01 09 08 50 174  8.6 10.1  2.28  7.14  6.19 229 1013.1  10.0  11.1 999.0 99.0 99.00
2016 01 09 09 50 146  8.6  9.9  2.36  8.33  6.25 247 1013.0   9.8  11.1 999.0 99.0 99.00
2016 01 09 10 50 120  8.9 10.4  2.47  8.33  6.23 245 1013.0   9.4  11.1 999.0 99.0 99.00
2016 01 09 11 50 115 10.5 12.5  2.56  9.09  6.40 248 1013.0   8.6  11.1 999.0 99.0 99.00
2016 01 09 12 50 115  9.9 11.9  2.40  9.09  6.01 234 1013.0   8.6  11.1 999.0 99.0 99.00
2016 01 09 13 50 120 11.1 14.1  2.82  9.09  6.54 232 1013.0   8.6  11.1 999.0 99.0 99.00
2016 01 09 14 50 160 11.0 13.5  2.77  9.09  6.39 231 1013.6  10.3  11.1 999.0 99.0 99.00
2016 01 09 15 50 162 11.2 13.3  2.94  9.09  6.17 220 1014.0  10.3  11.1 999.0 99.0 99.00
2016 01 09 16 50 161 11.8 14.8  3.03  8.33  6.15 231 1014.4  10.0  11.1 999.0 99.0 99.00
2016 01 09 17 50 155 11.6 14.3  3.09 10.00  6.32 223 1015.1  10.0  11.1 999.0 99.0 99.00
2016 01 09 18 50 159 11.3 13.5  3.23 10.00  6.43 225 1015.8   9.7  11.1 999.0 99.0 99.00
2016 01 09 19 50 160 10.7 13.4  3.29 10.00  6.62 221 1016.4   9.4  11.1 999.0 99.0 99.00
2016 01 09 20 50 164 11.5 13.8  3.18 10.00  6.85 225 1016.7   9.2  11.1 999.0 99.0 99.00
2016 01 09 21 50 169 10.8 12.8  3.41 10.00  7.22 243 1016.8   9.4  10.8 999.0 99.0 99.00
2016 01 09 22 50 165 10.5 12.7  4.02 10.00  7.55 237 1017.3   9.6  10.8 999.0 99.0 99.00
2016 01 09 23 50 180  7.8  9.4  3.79 10.00  7.71 240 1018.2  10.3  10.8 999.0 99.0 99.00
2016 01 10 00 50 182  7.6 10.4  3.50 10.81  8.01 256 1018.7  10.5  10.8 999.0 99.0 99.00
2016 01 10 01 50 184  5.1  6.5  3.64 13.79  7.92 286 1019.4   9.5  10.9 999.0 99.0 99.00
2016 01 10 02 50 167  7.2  9.0  3.77 13.79  8.65 279 1020.0   9.6  10.9 999.0 99.0 99.00
2016 01 10 03 50 172  6.7  8.4  3.96 14.81  9.15 294 1020.7   9.9  11.1 999.0 99.0 99.00
2016 01 10 04 50 203  5.4  6.6  4.12 13.79  9.34 282 1020.7   9.3  11.1 999.0 99.0 99.00
2016 01 10 05 50 178  8.4 10.2  4.10 16.00  9.26 301 1020.6  10.1  11.1 999.0 99.0 99.00
2016 01 10 06 50 170  7.6  9.2  4.26 16.00  9.32 305 1021.3  10.0  11.1 999.0 99.0 99.00
2016 01 10 07 50 170  6.3  7.9  4.11 13.79  9.21 284 1022.2  10.0  11.1 999.0 99.0 99.00
2016 01 10 08 50 161  5.2  7.4  4.19 16.00  9.70 303 1022.2   9.9  11.1 999.0 99.0 99.00
2016 01 10 09 50 124  6.4  8.6  4.22 14.81  9.55 295 1022.4   8.6  10.7 999.0 99.0 99.00
2016 01 10 10 50 114  6.6  9.1  4.30 14.81  9.65 291 1022.4   8.1  10.5 999.0 99.0 99.00
2016 01 10 11 50 115  7.8  9.9  3.87 13.79  8.99 286 1021.7   8.3  10.4 999.0 99.0 99.00
2016 01 10 12 50 114  8.3 11.5  4.03 14.81  9.30 297 1021.3   8.2  10.4 999.0 99.0 99.00
2016 01 10 13 50 115  8.4 11.5  4.02 14.81  9.33 304 1021.1   8.0  10.3 999.0 99.0 99.00
