#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 04 01 50 347  6.9  8.2  2.70 12.90  7.82 297 1025.5   7.8   7.9   3.9 99.0 99.00
2014 01 04 02 50   4  5.6  6.9  2.37 13.79  7.10 299 1025.8   7.8   7.8   3.4 99.0 99.00
2014 01 04 03 50  10  6.1  7.4  2.81 12.90  7.98 305 1026.0   7.6   7.7   3.3 99.0 99.00
2014 01 04 04 50   5  5.7  6.9  2.83 13.79  7.94 308 1026.5   7.5   7.6   3.1 99.0 99.00
2014 01 04 05 50  24  5.3  6.7  2.55 12.90  7.50 305 1026.7   7.4   7.6   2.8 99.0 99.00
2014 01 04 06 50  38  4.7  6.0  2.65 11.43  8.31 304 1027.2   7.2   7.6   3.0 99.0 99.00
2014 01 04 07 50  46  4.4  5.6  2.44 12.90  7.92 290 1027.2   7.0   7.6   3.9 99.0 99.00
2014 01 04 08 50  62  3.7  4.7  2.63 12.90  8.12 286 1027.3   6.6   7.7   4.3 99.0 99.00
2014 01 04 09 50  83  3.6  4.5  2.44 12.12  8.01 285 1027.4   6.3   7.6   4.1 99.0 99.00
2014 01 04 10 50  91  3.0  4.1  2.51 12.12  8.09 286 1028.1   6.0   7.6   4.4 99.0 99.00
2014 01 04 11 50  50  3.0  3.9  2.37 12.12  7.92 297 1028.4   6.2   7.6   4.2 99.0 99.00
2014 01 04 12 50  58  3.2  3.8  2.23 12.12  7.37 288 1028.4   6.1   7.7   3.2 99.0 99.00
2014 01 04 13 50  57  5.1  5.8  2.06 11.43  7.36 290 1028.5   6.2   7.9   3.1 99.0 99.00
2014 01 04 14 50  60  4.7  5.9  2.09 11.43  6.99 285 1029.2   6.2   7.9   1.5 99.0 99.00
2014 01 04 15 50  47  4.4  5.3  2.01 12.12  7.12 294 1029.3   5.8   8.0   2.3 99.0 99.00
2014 01 04 16 50  59  5.0  5.9  2.06 11.43  7.33 294 1029.6   5.9   8.0   1.8 99.0 99.00
2014 01 04 17 50  54  6.5  7.5  1.99 12.12  7.00 292 1029.8   5.9   8.1   1.9 99.0 99.00
2014 01 04 18 50  66  6.3  7.4  1.80 11.43  6.85 293 1029.7   5.8   8.1   1.7 99.0 99.00
2014 01 04 19 50  56  6.9  8.1  1.86 12.12  7.56 288 1028.9   5.8   7.7   1.1 99.0 99.00
2014 01 04 20 50  51  5.2  6.2  1.76 12.12  7.35 289 1028.5   6.0   7.6   1.7 99.0 99.00
2014 01 04 21 50  48  5.5  6.7  1.38 10.81  6.69 296 1028.0   6.3   7.7   1.8 99.0 99.00
2014 01 04 22 50  54  6.2  7.2  1.62 11.43  7.47 292 1027.7   6.8   7.7   2.7 99.0 99.00
2014 01 04 23 50  57  5.7  6.9  1.47 11.43  6.92 296 1027.5   7.6   7.7   3.0 99.0 99.00
2014 01 05 00 50  51  7.4  8.5  1.61 10.81  6.64 305 1027.1   7.7   7.7   3.4 99.0 99.00
2014 01 05 01 50  50  7.8  8.9  1.55 11.43  6.58 308 1026.9   7.5   7.6   3.5 99.0 99.00
2014 01 05 02 50  42  5.9  7.0  1.45 11.43  6.08 309 1027.3   7.4   7.6   3.4 99.0 99.00
2014 01 05 03 50  54  6.0  7.1  1.37  9.09  5.60 316 1027.5   7.4   7.7   3.5 99.0 99.00
2014 01 05 04 50  54  5.3  6.2  1.38 12.12  5.66 287 1027.6   7.3   7.8   3.9 99.0 99.00
2014 01 05 05 50  38  6.3  7.3  1.25 10.00  5.20 329 1027.9   7.1   7.9   3.9 99.0 99.00
2014 01 05 06 50  52  5.7  6.8  1.38 10.00  5.40 314 1027.9   7.1   7.9   4.1 99.0 99.00
2014 01 05 07 50  66  5.9  6.9  1.38 11.43  5.48 310 1027.5   7.3   8.0   3.2 99.0 99.00
2014 01 05 08 50  78  9.4 10.9  1.26  9.09  4.78 308 1027.3   7.4   8.0   2.2 99.0 99.00
2014 01 05 09 50  73  8.9 10.6  1.18 10.81  4.48 312 1027.4   7.3   8.0   2.8 99.0 99.00
2014 01 05 10 50  70  6.7  9.2  1.25 10.81  4.82 307 1027.6   7.5   7.9   2.7 99.0 99.00
2014 01 05 11 50  76 10.4 12.3  1.20 10.81  4.65 316 1027.2   7.2   8.0   3.0 99.0 99.00
2014 01 05 12 50  88 10.6 12.8  1.42 10.81  4.61 320 1027.0   7.0   8.0   2.5 99.0 99.00
2014 01 05 13 50  84 10.1 12.0  1.44 17.39  4.74 298 1026.8   7.3   8.1   2.8 99.0 99.00
2014 01 05 14 50  85 10.4 12.5  1.35 16.00  4.42 277 1026.8   7.2   8.1   2.7 99.0 99.00
2014 01 05 15 50  87  9.0 10.3  1.26 16.00  4.46 308 1027.2   7.0   8.1   2.8 99.0 99.00
2014 01 05 16 50  86  9.1 10.6  1.16 16.00  4.16 305 1027.7   7.3   8.1   2.5 99.0 99.00
2014 01 05 17 50  83  9.3 11.4  1.20  4.17  4.31  91 1028.0   7.2   8.1   2.1 99.0 99.00
2014 01 05 18 50  89  9.2 11.0  1.12  4.35  4.16  89 1027.9   7.1   8.1   2.1 99.0 99.00
2014 01 05 19 50  82  8.6 10.5  1.16 16.00  4.32 321 1027.1   7.5   8.2   2.4 99.0 99.00
2014 01 05 20 50  89  8.7 10.4  1.08 16.00  3.96 284 1026.0   7.9   8.2   2.7 99.0 99.00
2014 01 05 21 50  88  8.8  9.8  1.14 16.00  4.25 326 1025.3   8.4   8.2   3.0 99.0 99.00
2014 01 05 22 50  83  9.0 10.7  1.00 16.00  4.15 285 1024.8   8.9   8.3   2.6 99.0 99.00
2014 01 05 23 50  77 10.1 11.9  1.12 14.81  4.19 298 1024.8   9.4   8.3   2.8 99.0 99.00
2014 01 06 00 50  77 10.2 11.8  1.14 14.81  4.27 275 1024.2   9.4   8.3   2.8 99.0 99.00
2014 01 06 01 50  84 11.5 13.2  1.20 14.81  4.23 276 1023.7   9.5   8.3   2.6 99.0 99.00
2014 01 06 02 50  70  9.8 11.6  1.13 14.81  4.25 302 1023.8   9.4   8.3   2.1 99.0 99.00
2014 01 06 03 50  78  9.5 11.3  1.01 12.12  4.35 264 1023.3   9.1   8.3   2.2 99.0 99.00
2014 01 06 04 50  85 10.1 12.1  1.00 13.79  4.05 283 1022.8   9.0   8.4   2.1 99.0 99.00
2014 01 06 05 50  89 10.3 12.2  1.41  4.55  4.30  87 1022.1   8.5   8.4   2.8 99.0 99.00
2014 01 06 06 50  91  9.9 12.2  1.30 11.43  4.42 273 1021.6   8.3   8.3   3.0 99.0 99.00
2014 01 06 07 50  95 10.2 12.1  1.32 11.43  4.30 257 1020.9   8.6   8.3   2.4 99.0 99.00
2014 01 06 08 50  98  9.9 12.3  1.29 12.12  4.40 257 1020.5   8.5   8.2   2.5 99.0 99.00
2014 01 06 09 50 100  8.6 10.4  1.21 12.12  4.47 250 1020.5   8.7   8.1   2.7 99.0 99.00
2014 01 06 10 50 106  8.0  9.7  1.28 11.43  5.07 253 1020.9   8.9   8.1   2.6 99.0 99.00
2014 01 06 11 50 111  6.9  8.0  1.08 12.12  5.34 259 1020.6   8.6   8.1   3.4 99.0 99.00
2014 01 06 12 50 110  7.4  8.8  1.06 12.12  5.10 251 1020.3   8.8   8.2   3.6 99.0 99.00
2014 01 06 13 50 116  6.4  7.9  1.17 12.12  5.46 261 1020.1   8.8   8.2   3.8 99.0 99.00
2014 01 06 14 50 132  5.0  6.0  1.18 11.43  5.81 252 1020.6   8.7   8.4   4.2 99.0 99.00
2014 01 06 15 50 137  4.7  5.3  1.12 11.43  5.72 256 1020.7   9.0   8.5   5.8 99.0 99.00
2014 01 06 16 50 178 10.2 12.7  1.25 11.43  6.28 248 1021.0  10.1   8.6   5.2 99.0 99.00
2014 01 06 17 50 170  8.0  9.6  1.23 10.81  5.18 261 1021.1   9.3   8.6   6.4 99.0 99.00
2014 01 06 18 50 178  9.1 10.6  1.54 11.43  5.59 254 1021.2   9.1   8.6   7.5 99.0 99.00
2014 01 06 19 50 175  9.0 10.3  1.67 10.81  5.30 254 1021.0   9.2   8.6   7.7 99.0 99.00
2014 01 06 20 50 178  9.5 11.3  1.83 12.12  5.32 253 1020.3   9.1   8.6   7.9 99.0 99.00
2014 01 06 21 50 177  9.2 10.6  1.81 11.43  5.45 243 1019.8   9.0   8.7   8.1 99.0 99.00
2014 01 06 22 50 170  8.2  9.4  2.02 12.12  5.82 254 1019.8   8.9   8.7   8.1 99.0 99.00
2014 01 06 23 50 165  6.7  7.8  1.71 12.12  5.46 251 1020.1   8.9   8.7   8.1 99.0 99.00
2014 01 07 00 50 160  7.2  8.3  1.70 11.43  5.63 252 1020.0   8.9   8.7   8.2 99.0 99.00
2014 01 07 01 50 167  7.9  9.3  1.67 10.81  5.39 254 1019.9   9.0   8.7   8.4 99.0 99.00
2014 01 07 02 50 166  8.6  9.8  1.80 11.43  5.73 250 1019.7   8.9   8.7   8.3 99.0 99.00
2014 01 07 03 50 165 10.1 12.3  1.77 11.43  5.42 257 1019.5   9.0   8.7   7.8 99.0 99.00
2014 01 07 04 50 165 10.6 12.5  1.97 10.81  5.48 247 1019.4   8.6   8.8   7.5 99.0 99.00
2014 01 07 05 50 166 10.5 12.7  2.01 10.81  5.34 246 1019.4   8.6   8.8   7.6 99.0 99.00
2014 01 07 06 50 163 11.0 12.9  1.97 11.43  5.44 249 1019.0   8.6   8.8   7.3 99.0 99.00
2014 01 07 07 50 167 10.3 12.7  2.15 11.43  5.67 256 1018.8   8.7   8.7   6.8 99.0 99.00
2014 01 07 08 50 161 10.8 12.6  1.96 12.12  5.18 263 1017.9   8.9   8.7   6.8 99.0 99.00
2014 01 07 09 50 161  9.4 10.8  1.82  5.56  5.20 184 1017.7   8.9   8.6   6.6 99.0 99.00
2014 01 07 10 50 162  9.8 11.9  1.97  5.56  5.26 196 1017.9   9.0   8.7   6.5 99.0 99.00
2014 01 07 11 50 153  9.1 10.9  1.94 10.00  5.35 238 1017.3   8.7   8.7   7.4 99.0 99.00
2014 01 07 12 50 153  8.0  9.4  1.77  5.56  5.33 188 1016.8   8.9   8.7   7.9 99.0 99.00
2014 01 07 13 50 148  8.4  9.7  1.85 11.43  5.29 250 1015.5   9.0   8.8   8.0 99.0 99.00
2014 01 07 14 50 155  7.0  8.3  1.62  6.25  5.17 203 1015.2   9.5   8.8   7.9 99.0 99.00
2014 01 07 15 50 172  8.7 10.4  1.73 11.43  5.26 257 1014.8  10.1   8.8   6.7 99.0 99.00
2014 01 07 16 50 172  8.2  9.3  1.76 10.00  5.28 244 1015.4   9.7   8.8   7.1 99.0 99.00
2014 01 07 17 50 174  9.1 10.6  1.80 10.81  5.47 248 1015.8   9.3   8.8   7.7 99.0 99.00
2014 01 07 18 50 168  9.1 11.0  1.81 12.12  5.37 256 1015.8   9.0   8.9   8.1 99.0 99.00
2014 01 07 19 50 170  9.4 11.6  1.80 11.43  5.16 267 1015.0   9.0   9.0   8.4 99.0 99.00
2014 01 07 20 50 182  9.6 11.2  1.87 10.00  5.37 246 1014.5   9.2   9.0   8.8 99.0 99.00
2014 01 07 21 50 187  6.5  7.5  1.85 10.81  5.32 262 1014.1   9.3   9.0   9.0 99.0 99.00
2014 01 07 22 50 176  5.4  6.1  1.98 10.81  5.87 253 1014.4   9.2   9.0   9.0 99.0 99.00
2014 01 07 23 50 180  6.4  7.2  1.85 10.00  5.87 250 1014.6   9.3   9.0   9.2 99.0 99.00
2014 01 08 00 50 178  6.8  8.1  1.67 10.00  5.56 250 1014.8   9.2   9.1   9.1 99.0 99.00
2014 01 08 01 50 189  5.9  6.9  1.68 10.00  5.76 252 1014.8   9.4   9.1   9.3 99.0 99.00
2014 01 08 02 50 204  4.8  5.7  1.69 10.00  6.02 258 1014.9   9.5   9.1   9.5 99.0 99.00
2014 01 08 03 50 201  4.5  5.4  1.55 10.81  5.86 279 1015.3   9.6   9.1   9.6 99.0 99.00
2014 01 08 04 50 192  4.9  6.0  1.58 10.81  6.33 269 1015.6   9.5   9.1   9.5 99.0 99.00
2014 01 08 05 50 220  4.3  5.3  1.59 10.81  6.40 259 1016.0   9.5   9.1   9.5 99.0 99.00
2014 01 08 06 50 228  5.4  6.7  1.81  9.09  6.87 260 1016.2   9.4   9.1   9.4 99.0 99.00
2014 01 08 07 50 240  5.4  6.9  1.83 10.00  6.63 259 1016.5   9.4   9.1   9.4 99.0 99.00
2014 01 08 08 50 234  5.3  6.7  1.77 10.81  6.37 269 1016.2   9.3   9.2   8.8 99.0 99.00
2014 01 08 09 50 216  3.3  4.1  1.86 10.81  6.66 270 1015.8   9.3   9.2   8.7 99.0 99.00
2014 01 08 10 50 219  3.9  4.7  1.84 10.00  6.47 269 1016.4   9.3   9.2   8.3 99.0 99.00
2014 01 08 11 50 212  4.6  6.5  2.11 16.00  7.03 285 1016.5   9.4   9.2   8.0 99.0 99.00
2014 01 08 12 50 193  5.6  6.9  1.86  9.09  6.42 256 1016.1   9.0   9.2   8.2 99.0 99.00
2014 01 08 13 50 177  7.2  8.8  1.86 10.00  6.59 269 1014.7   8.9   9.1   8.2 99.0 99.00
2014 01 08 15 50 180  9.2 11.0  1.96 10.00  5.96 278 1012.8   9.1   8.9   8.5 99.0 99.00
2014 01 08 16 50 181 10.3 12.5  1.88 10.00  5.58 263 1012.3   9.0   8.9   8.4 99.0 99.00
2014 01 08 17 50 176 10.6 13.0  1.90 12.12  5.25 282 1011.5   9.4   8.8   8.9 99.0 99.00
2014 01 08 18 50 186 12.8 15.4  2.18 12.90  5.59 273 1011.2   9.4   8.8   8.6 99.0 99.00
2014 01 08 19 50 178 12.4 14.6  2.41  5.88  5.50 198 1009.2   9.3   8.8   8.8 99.0 99.00
2014 01 08 20 50 188 14.8 17.5  2.62  6.25  5.54 202 1007.1   9.5   8.8   8.9 99.0 99.00
2014 01 08 21 50 211 11.8 14.1  2.81  6.25  5.86 205 1007.0  10.4   8.9   8.9 99.0 99.00
2014 01 08 22 50 208 10.1 12.0  2.83  6.67  6.09 202 1007.0  10.2   8.9   8.6 99.0 99.00
2014 01 08 23 50 238 12.3 16.8  2.97  7.14  6.15 213 1007.6   9.8   8.9   8.5 99.0 99.00
2014 01 09 00 50 248  7.9 10.2  3.04  6.67  6.22 216 1008.5   9.4   8.9   8.1 99.0 99.00
2014 01 09 01 50 260 11.0 14.5  2.76  7.69  6.17 224 1008.8   9.4   8.9   8.0 99.0 99.00
2014 01 09 02 50 258  8.7 11.0  2.87  7.14  6.37 210 1009.6   9.5   9.0   8.3 99.0 99.00
2014 01 09 03 50 290  8.2 10.4  2.74  8.33  6.24 241 1010.8   9.5   9.0   6.9 99.0 99.00
2014 01 09 04 50 291 10.3 13.1  2.62 11.43  6.38 274 1012.0   9.7   8.9   6.1 99.0 99.00
2014 01 09 05 50 295  7.6  9.7  2.88  7.69  6.30 231 1013.4   9.6   8.9   6.0 99.0 99.00
2014 01 09 06 50 276  7.9  9.6  2.88  8.33  6.50 250 1014.3   9.6   8.9   5.5 99.0 99.00
2014 01 09 07 50 296  8.4 11.4  2.89  7.69  6.63 228 1015.2   9.0   8.9   5.4 99.0 99.00
2014 01 09 08 50 272  6.5  7.7  2.98  9.09  6.81 257 1015.8   8.6   8.9   6.1 99.0 99.00
2014 01 09 09 50 262  6.8  8.7  2.97 11.43  7.00 269 1016.1   9.3   8.8   6.6 99.0 99.00
2014 01 09 10 50 261  7.1  8.7  3.31  8.33  7.33 259 1016.6   9.4   8.8   5.9 99.0 99.00
2014 01 09 11 50 256  5.9  7.3  2.88 10.81  7.01 269 1016.9   9.3   8.8   6.4 99.0 99.00
2014 01 09 12 50 222  4.9  6.1  3.30  9.09  7.30 270 1016.8   9.3   8.8   7.1 99.0 99.00
2014 01 09 13 50 218  5.8  6.9  3.10 13.79  7.29 275 1016.7   9.4   8.8   7.7 99.0 99.00
2014 01 09 14 50 204  7.2  9.0  3.40 12.12  7.65 268 1015.9   9.4   8.8   7.7 99.0 99.00
2014 01 09 15 50 209  7.5  9.5  3.52 10.00  7.69 267 1015.6   9.3   8.8   6.4 99.0 99.00
2014 01 09 16 50 220  9.2 11.7  3.64 12.12  7.96 267 1015.5   9.8   8.8   5.0 99.0 99.00
2014 01 09 17 50 195  9.2 10.8  3.60 11.43  7.79 267 1015.3   8.6   9.0   6.4 99.0 99.00
2014 01 09 18 50 198 12.4 15.4  3.46 11.43  7.54 267 1014.7   8.3   9.1   6.7 99.0 99.00
2014 01 09 19 50 180 13.5 16.4  3.77 11.43  7.66 266 1012.6   8.4   9.2   6.8 99.0 99.00
2014 01 09 20 50 181 13.9 16.9  3.77 12.12  7.04 264 1011.3   8.3   9.3   7.8 99.0 99.00
2014 01 09 21 50 186 15.5 20.4  3.85 12.12  6.96 259 1009.5   8.6   9.3   8.1 99.0 99.00
2014 01 09 22 50 203 11.5 13.9  4.18 12.90  7.36 260 1009.4   9.6   9.3   9.1 99.0 99.00
2014 01 09 23 50 243  8.5 10.9  4.27 12.90  7.30 271 1010.7  10.6   9.3   9.3 99.0 99.00
2014 01 10 00 50 241  7.9  9.3  3.80 12.90  7.21 281 1011.6  10.4   9.3   8.8 99.0 99.00
2014 01 10 01 50 249  8.3 10.5  3.99 12.90  7.59 288 1012.5  10.5   9.4   8.2 99.0 99.00
2014 01 10 02 50 237  7.6  9.0  4.11 12.12  7.85 283 1013.0  10.3   9.4   8.2 99.0 99.00
2014 01 10 03 50 230  8.0  9.3  4.25 12.90  8.35 293 1013.9   9.9   9.4   7.9 99.0 99.00
2014 01 10 04 50 239  9.0 11.1  4.48 12.90  8.78 286 1014.3  10.3   9.4   7.4 99.0 99.00
2014 01 10 05 50 227  8.9 10.8  4.12 13.79  8.05 285 1015.3  10.0   9.4   7.9 99.0 99.00
2014 01 10 06 50 236 10.3 12.4  3.75 12.90  7.92 283 1016.1  10.1   9.4   7.6 99.0 99.00
2014 01 10 07 50 255  9.6 12.3  4.13 12.90  8.13 286 1016.8  10.2   9.4   6.7 99.0 99.00
2014 01 10 08 50 239  8.8 11.1  3.59 12.12  7.60 288 1017.1  10.1   9.4   7.4 99.0 99.00
2014 01 10 09 50 248  9.7 11.7  3.83 12.90  7.57 283 1017.8  10.0   9.4   6.8 99.0 99.00
2014 01 10 10 50 248  9.2 11.3  4.12 12.12  8.21 284 1018.7  10.0   9.4   7.1 99.0 99.00
2014 01 10 11 50 245  7.2  9.3  4.19 10.00  7.90 279 1019.0   9.9   9.4   7.0 99.0 99.00
2014 01 10 12 50 230  7.8  9.6  4.23 12.90  8.36 287 1019.4   9.9   9.4   7.2 99.0 99.00
2014 01 10 13 50 224  6.1  7.9  5.07 13.79  8.85 280 1019.6   9.7   9.4   7.6 99.0 99.00
