#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 05 13 06 50 269  0.4  0.8  1.54 10.81  7.56 302 1020.7  10.0  10.5   6.0 99.0 99.00
2008 05 13 07 50 262  0.1  0.3  1.52 10.81  7.35 303 1020.4   9.8  10.5   6.0 99.0 99.00
2008 05 13 08 50 187  0.7  1.2  1.32 10.00  7.22 288 1020.1   9.9  10.4   6.4 99.0 99.00
2008 05 13 09 50 152  1.8  2.2  1.19  9.09  6.92 284 1019.8   9.9  10.6   6.5 99.0 99.00
2008 05 13 10 50 172  2.4  2.9  1.07 10.00  6.55 284 1019.4   9.9  10.6   6.9 99.0 99.00
2008 05 13 11 50 204  2.5  3.1  1.18 10.00  6.76 290 1019.5  10.1  10.6   7.2 99.0 99.00
2008 05 13 12 50 192  2.9  3.4  1.14 10.00  6.41 281 1019.1  10.2  10.5   7.5 99.0 99.00
2008 05 13 13 50 192  5.3  5.9  1.25 10.00  6.36 280 1018.9  10.2  10.5   7.2 99.0 99.00
2008 05 13 14 50 195  6.0  7.2  1.41 10.00  6.24 281 1019.1   9.9  10.5   7.8 99.0 99.00
2008 05 13 15 50 192  7.2  8.9  1.44  9.09  5.74 269 1019.3   9.4  10.5   8.0 99.0 99.00
2008 05 13 16 50 185  9.0 10.4  1.53 10.00  5.66 276 1019.0   9.2  10.5   8.6 99.0 99.00
2008 05 13 17 50 184  9.4 11.4  1.77 10.00  5.54 271 1019.0   9.5  10.4   9.0 99.0 99.00
2008 05 13 18 50 185  9.5 11.1  1.80 10.00  5.34 274 1018.8   9.9  10.4   9.4 99.0 99.00
2008 05 13 19 50 190  9.2 10.9  1.89  7.14  5.31 266 1018.9  10.3  10.4   9.9 99.0 99.00
2008 05 13 20 50 198  8.0  9.9  1.82 10.00  5.32 289 1019.2  10.5  10.4  10.2 99.0 99.00
2008 05 13 21 50 213  7.6  8.6  1.78  9.09  5.47 271 1020.0  10.5  10.4  10.2 99.0 99.00
2008 05 13 22 50 226  7.0  8.1  1.86 10.00  5.60 284 1020.4  10.5  10.4  10.2 99.0 99.00
2008 05 13 23 50 228  6.5  7.5  1.63  9.09  5.62 275 1020.6  10.6  10.3  10.2 99.0 99.00
2008 05 14 00 50 234  6.8  7.9  1.84  9.09  5.70 287 1021.1  10.5  10.3  10.2 99.0 99.00
2008 05 14 01 50 239  4.5  5.5  1.71 10.81  5.77 285 1021.6  10.5  10.2  10.1 99.0 99.00
2008 05 14 02 50 230  3.3  4.0  1.58 10.00  5.75 275 1021.9  10.5  10.3  10.0 99.0 99.00
2008 05 14 03 50 215  3.4  4.4  1.74  9.09  5.84 284 1022.4  10.4  10.2  10.0 99.0 99.00
2008 05 14 04 50 205  4.3  5.4  1.88 10.00  6.37 284 1022.9  10.6  10.2  10.1 99.0 99.00
2008 05 14 05 50 189  4.8  5.4  1.83 10.00  6.48 284 1022.9  10.6  10.2  10.1 99.0 99.00
2008 05 14 06 50 204  5.4  6.3  1.80 10.81  6.14 286 1023.5  10.6  10.1  10.2 99.0 99.00
2008 05 14 07 50 219  5.8  7.0  1.89 10.81  6.13 281 1024.1  10.5  10.2  10.1 99.0 99.00
2008 05 14 08 50 218  5.9  6.8  1.91  9.09  6.17 284 1024.2  10.4  10.1  10.0 99.0 99.00
2008 05 14 09 50 227  6.0  7.1  1.79  9.09  5.94 285 1024.5  10.5  10.1  10.0 99.0 99.00
2008 05 14 10 50 236  5.4  6.6  1.78 10.81  5.95 285 1025.0  10.4  10.0  10.0 99.0 99.00
2008 05 14 11 50 228  4.6  5.5  1.82 10.00  6.28 281 1025.7  10.3  10.0   9.9 99.0 99.00
2008 05 14 12 50 196  4.1  4.7  1.84 10.81  6.30 285 1026.0  10.3  10.0   9.8 99.0 99.00
2008 05 14 13 50 208  4.8  5.6  1.56 10.81  6.19 283 1026.7  10.4  10.0  10.0 99.0 99.00
2008 05 14 14 50 212  4.4  5.2  1.63 10.00  6.29 283 1027.5  10.4  10.0  10.0 99.0 99.00
2008 05 14 15 50 213  4.0  4.7  1.67 10.00  6.57 286 1028.3  10.3  10.0   9.9 99.0 99.00
2008 05 14 16 50 205  3.0  3.6  1.69 10.00  6.96 280 1029.1  10.3  10.0   9.9 99.0 99.00
2008 05 14 17 50 179  3.3  3.9  1.77 14.81  7.34 293 1029.8  10.3  10.0  10.0 99.0 99.00
2008 05 14 18 50 187  4.0  4.7  1.76 14.81  7.32 294 1030.6  10.5  10.1  10.2 99.0 99.00
2008 05 14 19 50 200  3.1  3.7  1.79 14.81  7.37 301 1031.0  10.5  10.2  10.3 99.0 99.00
2008 05 14 20 50 194  2.5  2.9  1.78 10.00  7.25 279 1031.6  10.7  10.5  10.6 99.0 99.00
2008 05 14 21 50 216  3.3  3.9  1.85 14.81  7.61 288 1032.2  10.9  10.7  10.8 99.0 99.00
2008 05 14 22 50 317  2.8  3.4  1.99 10.00  7.90 280 1031.7  10.8  10.9  10.7 99.0 99.00
2008 05 14 23 50 310  2.1  2.7  2.16 13.79  8.32 299 1032.3  10.8  11.2  10.7 99.0 99.00
2008 05 15 00 50 328  3.1  3.9  2.02 13.79  8.29 300 1032.0  10.8  11.2  10.6 99.0 99.00
2008 05 15 01 50 360  3.3  4.0  1.95 13.79  8.26 304 1031.8  10.6  10.9  10.3 99.0 99.00
2008 05 15 02 50 360  3.1  3.6  1.88 12.90  8.05 302 1031.8  10.6  10.8  10.3 99.0 99.00
2008 05 15 03 50   1  4.6  5.6  2.02 12.90  8.17 293 1031.5  10.5  10.8  10.1 99.0 99.00
2008 05 15 04 50  10  5.2  6.0  2.15 12.90  8.61 301 1031.7  10.0  10.6   9.5 99.0 99.00
2008 05 15 05 50  16  5.6  6.5  1.95 12.90  7.66 303 1031.9   9.2  10.6   8.7 99.0 99.00
2008 05 15 06 50  27  5.0  5.9  2.07 12.90  8.09 300 1031.7   9.3  10.5   8.9 99.0 99.00
2008 05 15 07 50   7  6.1  7.1  2.11 12.90  8.07 304 1031.2   9.5  10.5   9.0 99.0 99.00
2008 05 15 08 50 351  7.1  8.1  2.18 12.90  7.98 307 1030.5   9.6  10.5   9.1 99.0 99.00
2008 05 15 09 50   4  8.0  9.2  2.17 12.90  7.73 305 1030.2   9.3  10.4   8.9 99.0 99.00
2008 05 15 10 50  11  8.7 10.1  2.18 12.12  7.16 305 1029.8   9.7  10.4   9.3 99.0 99.00
2008 05 15 11 50  12  8.5 10.6  2.12 12.12  7.04 304 1029.6   9.6  10.5   9.1 99.0 99.00
2008 05 15 12 50  17  7.9  9.3  2.27 12.12  6.54 298 1029.4   9.8  10.5   9.4 99.0 99.00
2008 05 15 13 50  24  8.4  9.7  2.42 10.81  7.16 293 1029.0  10.2  10.6   9.8 99.0 99.00
2008 05 15 14 50  20  8.5  9.9  2.37 12.90  7.43 312 1029.2  10.6  11.0  10.3 99.0 99.00
2008 05 15 15 50  15  8.2  9.5  2.23 11.43  6.93 295 1028.8  11.5  11.1  11.4 99.0 99.00
2008 05 15 16 50  19  8.3  9.5  2.34 11.43  7.29 300 1028.3  12.0  11.2  12.0 99.0 99.00
2008 05 15 17 50  11  7.2  8.4  2.10 10.81  6.67 295 1028.1  12.2  11.3  12.0 99.0 99.00
2008 05 15 18 50  14  7.4  8.6  2.11 12.12  6.71 294 1027.4  12.7  11.5  12.0 99.0 99.00
2008 05 15 19 50   2  7.5  8.8  2.06 12.90  6.89 300 1026.5  12.9  11.6  12.0 99.0 99.00
2008 05 15 20 50   1  7.1  8.1  2.04 10.81  6.76 278 1025.9  13.1  11.8  12.1 99.0 99.00
2008 05 15 21 50 357  8.8 10.4  2.02 12.12  6.53 296 1025.2  13.2  12.0  11.9 99.0 99.00
2008 05 15 22 50 353  9.4 10.9  2.22 12.12  6.68 294 1024.4  12.9  12.2  11.8 99.0 99.00
2008 05 15 23 50 356 10.1 12.0  2.27 10.81  6.65 284 1023.5  12.8  12.3  11.7 99.0 99.00
2008 05 16 00 50 359 11.5 13.4  2.51 11.43  6.80 295 1022.5  12.9  12.4  11.2 99.0 99.00
2008 05 16 01 50   6 10.2 12.0  2.88 11.43  7.37 287 1021.6  13.4  12.5  11.5 99.0 99.00
2008 05 16 02 50   7 10.1 11.6  3.31 12.12  8.02 295 1020.9  13.4  12.6  11.3 99.0 99.00
2008 05 16 03 50   9  9.6 11.0  3.16 12.12  8.59 293 1020.6  13.3  12.7  11.2 99.0 99.00
2008 05 16 04 50  15  8.3  9.8  3.35 17.39  9.13 312 1020.5  13.9  12.5  11.3 99.0 99.00
2008 05 16 05 50  15  9.0 10.2  3.13 16.00  8.86 309 1019.8  14.0  12.4  11.7 99.0 99.00
2008 05 16 06 50  21  7.3  8.3  3.13 16.00  9.16 291 1019.3  14.0  11.9  11.4 99.0 99.00
2008 05 16 07 50  26  6.8  7.9  3.05 16.00  9.06 296 1018.6  14.1  11.6  10.7 99.0 99.00
2008 05 16 08 50  28  6.0  7.1  3.22 14.81  9.68 289 1018.0  13.9  11.4  10.4 99.0 99.00
2008 05 16 09 50  37  5.3  6.5  3.21 16.00 10.07 289 1017.7  13.7  11.3  10.6 99.0 99.00
2008 05 16 10 50  47  4.9  6.1  2.90 13.79  9.65 280 1017.1  13.5  11.2  10.7 99.0 99.00
2008 05 16 11 50  60  6.6  8.0  2.84 14.81  9.25 278 1016.5  14.3  11.1  11.4 99.0 99.00
2008 05 16 12 50  70  7.7  9.3  3.36 14.81  9.36 283 1016.0  15.0  11.1  11.7 99.0 99.00
2008 05 16 13 50  62  6.2  7.9  3.62 14.81  9.58 276 1016.3  14.6  11.2  11.7 99.0 99.00
2008 05 16 14 50  68  8.2 10.9  3.30 13.79  8.76 278 1016.1  15.1  11.2  11.6 99.0 99.00
2008 05 16 15 50  64  7.9  9.6  3.14 13.79  8.72 282 1016.1  15.1  11.3  11.5 99.0 99.00
2008 05 16 16 50  72  8.9 10.6  2.93 12.90  8.24 271 1015.8  16.0  11.5  11.3 99.0 99.00
2008 05 16 17 50  65  6.8  9.0  2.93 13.79  8.43 278 1015.4  15.7  11.5  11.4 99.0 99.00
2008 05 16 18 50  67  6.0  7.5  2.70 12.90  8.52 270 1015.5  16.5  11.6  11.3 99.0 99.00
2008 05 16 19 50  58  4.9  6.5  2.52 13.79  8.73 275 1015.2  16.4  11.9  11.3 99.0 99.00
2008 05 16 20 50  63  4.5  5.9  2.47 13.79  9.15 272 1014.9  17.0  12.2  12.0 99.0 99.00
2008 05 16 21 50  81  5.1  6.3  2.44 12.90  9.05 273 1014.5  18.1  12.4  12.4 99.0 99.00
2008 05 16 22 50  85  3.6  4.8  2.53 12.90  9.70 275 1014.2  18.7  12.6  12.9 99.0 99.00
2008 05 16 23 50  30  2.9  4.1  2.70 13.79 10.07 272 1013.9  17.6  12.9  13.0 99.0 99.00
2008 05 17 00 50  42  3.3  4.3  2.62 13.79 10.41 265 1013.7  19.1  13.6  13.0 99.0 99.00
2008 05 17 01 50  42  1.3  2.2  2.39 13.79  9.92 272 1013.4  19.0  13.9  13.8 99.0 99.00
2008 05 17 02 50 160  2.3  3.2  2.71 14.81 10.15 274 1013.5  18.8  14.0  14.1 99.0 99.00
2008 05 17 03 50 161  4.6  5.3  2.47 13.79 10.16 271 1013.8  18.3  13.9  13.9 99.0 99.00
2008 05 17 04 50 177  5.5  6.1  2.41 13.79 10.09 268 1014.5  16.3  13.0  12.1 99.0 99.00
2008 05 17 05 50 171  7.4  9.0  2.15 13.79  9.31 270 1014.9  15.0  13.2  12.5 99.0 99.00
2008 05 17 06 50 176  8.4  9.8  2.23 12.12  8.59 271 1015.3  14.5  13.8  12.4 99.0 99.00
2008 05 17 07 50 175  9.2 10.7  2.24 13.79  7.97 273 1015.3  14.7  13.7  12.3 99.0 99.00
2008 05 17 08 50 167  8.6  9.7  2.15 13.79  7.67 270 1015.3  14.4  13.6  12.0 99.0 99.00
2008 05 17 09 50 165  9.2 10.5  2.25 13.79  7.52 272 1015.3  14.7  12.7  11.4 99.0 99.00
2008 05 17 10 50 176  8.7 10.3  2.40 12.90  7.67 270 1015.6  14.2  12.3  11.4 99.0 99.00
2008 05 17 11 50 177  7.6  8.9  2.21 12.90  7.22 272 1016.1  14.0  12.6  11.3 99.0 99.00
2008 05 17 12 50 175  7.6  8.8  2.17 13.79  7.65 263 1016.3  13.8  12.3  11.3 99.0 99.00
2008 05 17 13 50 177  7.1  8.6  2.04 12.12  7.50 270 1017.1  13.7  12.5  11.5 99.0 99.00
2008 05 17 14 50 172  7.3  8.5  1.94 11.43  7.36 274 1016.9  13.6  12.5  11.7 99.0 99.00
2008 05 17 15 50 166  7.9  9.4  2.04 12.12  7.13 280 1016.6  13.9  12.6  11.7 99.0 99.00
2008 05 17 16 50 193  7.6  8.7  2.03 12.90  7.13 272 1017.4  14.0  12.6  11.8 99.0 99.00
2008 05 17 17 50 184  7.9  9.0  2.08 12.90  6.97 271 1017.6  13.7  12.4  11.9 99.0 99.00
2008 05 17 18 50 192  6.7  7.6  2.18 12.90  7.23 273 1018.0  13.4  12.6  12.0 99.0 99.00
2008 05 17 19 50 200  7.7  9.1  1.91 12.90  6.88 265 1018.0  13.3  12.7  12.0 99.0 99.00
2008 05 17 20 50 208  7.1  8.2  1.81 12.90  6.40 264 1018.1  13.3  12.8  12.0 99.0 99.00
2008 05 17 21 50 198  7.3  8.4  2.06 12.90  7.30 266 1018.1  13.2  13.0  12.1 99.0 99.00
2008 05 17 22 50 204  6.3  7.5  1.94 13.79  7.13 266 1018.1  13.1  13.1  12.2 99.0 99.00
2008 05 17 23 50 210  6.4  7.7  1.80 12.90  7.40 271 1017.9  13.0  13.1  12.3 99.0 99.00
2008 05 18 00 50 219  5.8  6.9  1.87 13.79  7.54 271 1017.6  12.7  13.0  12.1 99.0 99.00
2008 05 18 01 50 231  5.4  6.6  1.85 12.12  7.76 267 1017.9  12.5  12.8  11.8 99.0 99.00
2008 05 18 02 50 234  3.9  4.8  1.74 12.90  7.36 268 1017.9  12.2  12.5  11.5 99.0 99.00
2008 05 18 03 50 227  3.3  4.0  1.93 11.43  8.18 268 1017.8  11.9  12.2  11.2 99.0 99.00
2008 05 18 04 50 240  2.4  3.2  1.92 12.90  8.29 277 1018.4  11.8  12.3  11.2 99.0 99.00
2008 05 18 05 50 207  2.5  3.1  1.78 12.90  8.33 270 1018.3  11.8  12.2  11.2 99.0 99.00
2008 05 18 06 50 212  3.1  3.8  1.83 11.43  8.61 266 1018.0  11.9  12.5  11.3 99.0 99.00
2008 05 18 07 50 214  4.1  4.9  1.73 12.90  8.77 272 1017.8  11.8  12.7  11.2 99.0 99.00
2008 05 18 08 50 219  3.5  4.2  1.89 12.90  8.81 272 1018.0  11.7  12.8  11.2 99.0 99.00
2008 05 18 09 50 236  2.0  3.1  1.62 12.90  8.40 277 1018.5  11.4  12.8  10.9 99.0 99.00
2008 05 18 10 50 213  2.5  3.5  1.65 12.90  8.74 279 1018.6  11.1  12.8  10.7 99.0 99.00
2008 05 18 11 50 190  2.3  3.2  1.71 12.90  9.12 271 1018.8  10.8  12.8  10.4 99.0 99.00
2008 05 18 12 50 217  1.5  2.5  1.80 12.90  9.07 272 1019.0  10.3  12.8   9.9 99.0 99.00
2008 05 18 13 50 198  1.5  2.2  1.59 12.90  8.90 271 1019.0   9.7  12.9   9.3 99.0 99.00
2008 05 18 14 50 236  1.5  2.6  1.57 12.90  8.79 273 1019.1   9.7  12.8   9.3 99.0 99.00
2008 05 18 15 50 257  1.7  3.0  1.69 12.90  9.10 269 1019.5   9.4  12.8   9.2 99.0 99.00
2008 05 18 16 50 334  1.8  3.1  1.71 11.43  8.88 272 1019.4   9.5  12.8   9.4 99.0 99.00
2008 05 18 17 50 342  1.2  2.6  1.63 11.43  8.68 270 1019.5  10.2  13.1  10.1 99.0 99.00
2008 05 18 18 50  12  1.7  2.7  1.60 11.43  8.74 273 1019.4  10.1  13.3  10.1 99.0 99.00
2008 05 18 19 50 341  3.3  4.5  1.49 10.81  8.47 269 1019.5  10.2  13.3  10.0 99.0 99.00
2008 05 18 20 50 334  4.8  6.2  1.58 12.12  8.34 280 1019.4  10.3  13.3  10.1 99.0 99.00
2008 05 18 21 50 351  5.1  6.2  1.54 12.12  7.92 282 1018.8  10.6  13.4  10.4 99.0 99.00
2008 05 18 22 50 348  5.2  6.4  1.46 11.43  7.21 279 1018.8  10.7  13.4  10.5 99.0 99.00
2008 05 18 23 50   4  5.6  6.6  1.36 12.12  6.80 281 1017.7  10.8  13.3  10.5 99.0 99.00
2008 05 19 00 50 359  5.2  6.1  1.29 12.12  6.54 290 1017.4  11.0  13.2  10.8 99.0 99.00
2008 05 19 01 50  14  3.7  4.5  1.50 12.12  7.01 278 1016.6  11.2  13.1  10.9 99.0 99.00
2008 05 19 02 50 343  3.5  4.1  1.45 11.43  7.10 266 1016.4  11.5  13.1  11.1 99.0 99.00
2008 05 19 03 50 340  3.6  4.9  1.42 11.43  7.53 268 1016.3  11.0  13.1  10.6 99.0 99.00
2008 05 19 04 50   2  3.8  4.7  1.38 12.12  7.59 284 1016.2  11.1  13.2  10.6 99.0 99.00
2008 05 19 05 50 339  4.3  5.2  1.40 11.43  7.79 269 1016.8  10.8  13.1  10.4 99.0 99.00
2008 05 19 06 50  18  3.6  4.4  1.33 12.12  7.63 278 1016.0  10.8  13.0  10.4 99.0 99.00
2008 05 19 07 50   7  1.7  2.3  1.33 11.43  7.49 287 1016.5  10.8  13.0  10.4 99.0 99.00
2008 05 19 08 50 355  0.7  1.4  1.35 11.43  7.75 282 1015.8  10.6  12.9  10.2 99.0 99.00
2008 05 19 09 50 112  1.3  2.1  1.29 10.81  7.51 284 1014.8  10.8  12.8  10.3 99.0 99.00
2008 05 19 10 50 236  1.5  2.3  1.24 11.43  7.72 275 1015.3  10.8  12.7  10.4 99.0 99.00
2008 05 19 11 50 218  2.1  2.9  1.21 10.81  7.78 280 1014.9  11.2  12.7  10.8 99.0 99.00
2008 05 19 12 50 241  2.2  2.9  1.25 10.81  7.98 282 1015.0  10.9  12.7  10.5 99.0 99.00
2008 05 19 13 50 194  1.5  2.0  1.27 10.00  7.88 275 1015.1  10.6  12.8  10.3 99.0 99.00
2008 05 19 14 50 169  3.6  4.4  1.25 10.81  7.98 285 1014.9  11.0  12.9  10.7 99.0 99.00
2008 05 19 15 50 165  4.9  5.8  1.16 10.81  8.14 277 1014.6  11.2  12.9  10.9 99.0 99.00
2008 05 19 16 50 170  5.9  6.9  1.16 10.81  7.28 279 1014.4  11.5  12.9  11.3 99.0 99.00
2008 05 19 17 50 191  4.8  5.8  1.13 10.81  6.21 275 1014.7  11.7  13.0  11.6 99.0 99.00
2008 05 19 18 50 209  4.3  5.3  1.17 10.81  6.69 281 1015.1  11.9  13.1  11.8 99.0 99.00
2008 05 19 19 50 192  3.9  4.7  0.97 10.00  6.58 267 1014.4  12.2  13.2  12.1 99.0 99.00
2008 05 19 20 50 188  4.1  4.6  1.04 10.81  7.08 280 1014.4  12.6  13.6  12.2 99.0 99.00
2008 05 19 21 50 193  3.6  4.2  1.09 10.81  7.07 283 1014.6  12.9  13.7  12.2 99.0 99.00
2008 05 19 22 50 186  3.1  3.6  1.02 10.81  7.06 287 1014.3  13.1  13.7  12.2 99.0 99.00
2008 05 19 23 50 172  3.3  4.0  0.99  9.09  7.21 268 1013.9  13.4  13.7  12.1 99.0 99.00
2008 05 20 00 50 150  4.6  5.5  0.94 11.43  7.25 279 1013.0  13.5  13.6  12.3 99.0 99.00
2008 05 20 01 50 197  3.7  4.2  0.99 11.43  7.33 272 1013.5  13.5  13.4  12.5 99.0 99.00
2008 05 20 02 50 255  3.9  4.7  0.91 11.43  7.58 286 1013.1  13.0  13.4  12.6 99.0 99.00
2008 05 20 03 50 236  2.5  3.3  0.92 10.81  7.74 283 1012.6  12.6  13.2  12.2 99.0 99.00
2008 05 20 04 50 247  4.1  5.8  0.88 10.81  7.55 288 1013.0  12.5  13.2  12.1 99.0 99.00
2008 05 20 05 50 262  2.7  3.5  0.91 10.81  7.13 284 1013.2  11.5  13.2  11.2 99.0 99.00
2008 05 20 06 50 245  2.5  3.0  0.91 16.00  6.94 286 1013.3  11.6  13.0  11.3 99.0 99.00
2008 05 20 07 50 261  3.4  4.4  0.90 16.00  7.23 281 1013.2  11.6  12.5  10.8 99.0 99.00
2008 05 20 08 50 277  6.5  7.8  0.88 10.81  6.44 283 1013.0  10.9  12.5  10.5 99.0 99.00
2008 05 20 09 50 266  5.1  6.2  1.02 11.43  5.61 283 1013.0  11.2  12.6   9.6 99.0 99.00
2008 05 20 10 50 237  4.0  5.0  1.04 16.00  5.77 273 1012.7  11.2  12.6   9.3 99.0 99.00
2008 05 20 11 50 228  5.7  6.9  1.07 16.00  5.47 271 1013.3  11.2  12.5   9.6 99.0 99.00
2008 05 20 12 50 235  5.6  6.7  1.21  6.25  5.39 269 1013.4  11.0  12.4   9.4 99.0 99.00
2008 05 20 13 50 251  6.6  7.6  1.33 16.00  5.15 280 1013.6  11.3  12.3   8.3 99.0 99.00
2008 05 20 14 50 254  7.6  8.7  1.42 10.81  5.69 285 1013.8  11.3  12.1   8.4 99.0 99.00
2008 05 20 15 50 256  8.9 10.7  1.51  9.09  5.54 275 1014.1  11.1  12.1   8.7 99.0 99.00
2008 05 20 16 50 262  6.8  8.0  1.82 10.00  6.10 276 1014.9  10.6  12.1   8.1 99.0 99.00
2008 05 20 17 50 277  7.2  8.9  2.00  9.09  6.49 272 1015.0  10.6  12.7   8.2 99.0 99.00
2008 05 20 18 50 253  8.5 10.4  2.43 10.81  6.90 282 1015.1  10.6  12.7   6.8 99.0 99.00
2008 05 20 19 50 261  8.7 10.4  2.45 10.00  6.76 279 1015.4  10.5  12.7   6.1 99.0 99.00
2008 05 20 20 50 253  7.2  8.5  2.47 10.81  6.86 281 1016.1  10.4  12.5   6.9 99.0 99.00
2008 05 20 21 50 254  7.9  9.7  2.59 11.43  6.99 274 1016.4  10.5  12.4   7.2 99.0 99.00
2008 05 20 22 50 259  6.7  8.3  2.58 10.00  6.87 278 1016.7  10.9  12.3   6.9 99.0 99.00
2008 05 20 23 50 265  7.7  9.0  2.55 10.81  6.87 273 1016.9  10.7  12.2   7.1 99.0 99.00
2008 05 21 00 50 262  8.4 10.2  2.59 10.81  6.91 278 1017.3  10.4  12.1   7.6 99.0 99.00
2008 05 21 01 50 266  5.6  7.5  2.32 10.81  6.50 271 1017.7   9.9  11.9   8.0 99.0 99.00
2008 05 21 02 50 277  7.7  9.4  2.42 10.00  6.61 273 1018.1   9.5  12.6   8.1 99.0 99.00
2008 05 21 03 50 283  8.0 10.1  2.51 10.00  6.78 273 1018.2  10.3  12.4   7.9 99.0 99.00
2008 05 21 04 50 287  7.4  9.0  2.38 10.81  6.51 275 1018.9   9.9  12.8   7.6 99.0 99.00
2008 05 21 05 50 292  7.9  9.3  2.52 10.00  6.62 275 1019.2  10.2  12.7   8.1 99.0 99.00
2008 05 21 06 50 297  7.5  9.2  2.53 10.81  6.60 273 1019.6  10.0  12.6   8.4 99.0 99.00
2008 05 21 07 50 296  8.6  9.8  2.55 10.00  6.70 273 1019.8  10.1  12.5   8.2 99.0 99.00
2008 05 21 08 50 293 10.1 12.1  2.61 10.00  6.49 270 1019.9   9.6  13.1   8.9 99.0 99.00
2008 05 21 09 50 293  8.6 10.2  2.95 10.81  6.73 275 1020.1  10.1  13.1   8.6 99.0 99.00
2008 05 21 10 50 308 10.2 13.0  3.08 10.00  6.59 281 1020.4   9.8  13.0   8.4 99.0 99.00
2008 05 21 11 50 304 10.0 12.0  3.00 10.00  6.54 274 1020.9   9.9  12.9   8.2 99.0 99.00
2008 05 21 12 50 304 11.4 13.5  3.20 10.00  6.37 280 1021.1   9.5  12.5   8.5 99.0 99.00
2008 05 21 13 50 309  9.9 12.5  3.20 10.00  6.60 271 1021.8   9.5  12.0   8.3 99.0 99.00
2008 05 21 14 50 301 10.2 12.0  3.62 10.81  7.17 287 1021.9   9.0  11.7   7.9 99.0 99.00
2008 05 21 15 50 292  9.7 11.5  3.58 10.81  7.43 289 1022.6   9.5  11.8   7.0 99.0 99.00
2008 05 21 16 50 294  9.4 11.4  3.83 11.43  7.44 295 1022.7   9.9  11.8   7.4 99.0 99.00
2008 05 21 17 50 297  8.8 11.0  3.40 10.81  7.26 291 1022.7  10.1  11.7   7.1 99.0 99.00
2008 05 21 18 50 310  9.1 11.2  3.28 10.81  7.56 295 1022.8   9.7  11.9   6.8 99.0 99.00
2008 05 21 19 50 309  8.9 10.7  3.28 10.00  7.33 289 1023.1   9.4  12.0   7.6 99.0 99.00
2008 05 21 20 50 308  9.1 11.7  3.22 10.00  7.27 290 1022.7   9.2  12.1   8.1 99.0 99.00
2008 05 21 21 50 306  9.4 11.0  3.30 10.81  7.14 303 1022.5   9.3  12.1   8.1 99.0 99.00
2008 05 21 22 50 301  9.8 11.7  3.39 10.81  7.14 306 1022.6   9.3  12.0   8.0 99.0 99.00
2008 05 21 23 50 303  9.5 11.2  3.16 10.81  6.79 313 1022.5   9.9  12.0   7.1 99.0 99.00
2008 05 22 00 50 302  8.6 10.6  3.28 10.81  6.85 312 1022.4   9.8  11.9   6.8 99.0 99.00
2008 05 22 01 50 304  9.0 10.9  3.00 10.00  6.54 310 1021.9   9.6  11.9   6.8 99.0 99.00
2008 05 22 02 50 314  9.0 10.4  3.14 10.00  6.75 314 1021.6   9.6  11.8   5.7 99.0 99.00
2008 05 22 03 50 333  9.1 10.9  2.88 10.00  6.49 316 1021.5   9.7  11.7   5.3 99.0 99.00
2008 05 22 04 50 328  8.6 10.6  2.69 10.00  6.15 316 1021.5   9.6  11.9   5.0 99.0 99.00
2008 05 22 05 50 327  8.6 10.4  2.59  9.09  6.29 296 1021.4   9.1  11.9   6.2 99.0 99.00
2008 05 22 06 50 322  7.9 10.2  2.45 10.00  6.02 314 1020.8   9.3  11.8   5.6 99.0 99.00
2008 05 22 07 50 321  8.2 10.5  2.53  9.09  6.12 316 1020.5   9.3  11.7   5.7 99.0 99.00
2008 05 22 08 50 331  8.7 11.1  2.49 10.00  6.06 314 1020.3   9.3  11.5   5.0 99.0 99.00
2008 05 22 09 50 328  8.7 10.9  2.53 10.00  6.38 322 1020.0   9.1  11.8   6.0 99.0 99.00
2008 05 22 10 50 331  7.9  9.3  2.62  7.69  6.36 320 1019.9   9.0  11.8   5.7 99.0 99.00
2008 05 22 11 50 329  7.7  9.0  2.61  9.09  6.49 308 1019.7   8.4  11.8   6.5 99.0 99.00
2008 05 22 12 50 338  8.3 10.2  2.49 10.00  6.32 324 1019.5   8.4  11.7   6.5 99.0 99.00
2008 05 22 13 50 334  7.0  8.4  2.47  9.09  6.31 327 1019.6   8.6  11.6   6.7 99.0 99.00
2008 05 22 14 50 342  7.3  8.4  2.49  8.33  6.19 328 1019.1   8.9  11.5   6.8 99.0 99.00
2008 05 22 15 50 330  7.7  9.7  2.37  8.33  6.07 313 1019.2   9.3  11.5   6.9 99.0 99.00
2008 05 22 16 50 333  8.4 10.0  2.30  8.33  5.88 314 1018.8   9.0  11.5   7.0 99.0 99.00
2008 05 22 17 50 326  8.0  9.0  2.43  9.09  6.29 325 1018.4   8.6  11.5   7.5 99.0 99.00
2008 05 22 18 50 320  8.0 10.4  2.36  8.33  6.01 326 1018.0   8.8  11.5   7.5 99.0 99.00
2008 05 22 19 50 323  9.0 10.7  2.43  9.09  6.42 326 1017.6   8.8  11.4   7.5 99.0 99.00
2008 05 22 20 50 323  8.3  9.7  2.13  8.33  5.92 330 1017.1   9.2  11.4   7.3 99.0 99.00
