#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 02 17 50  80  6.8  9.1  3.13 12.12  9.04 278 1020.5   5.8   8.9 999.0 99.0 99.00
2011 01 02 18 50  77  7.3  9.0  3.31 13.79  9.36 280 1020.6   6.0   8.9 999.0 99.0 99.00
2011 01 02 19 50  73  7.2  8.9  2.99 12.90  8.85 274 1020.4   5.9   9.0 999.0 99.0 99.00
2011 01 02 20 50  73  6.9  8.2  3.28 13.79  9.18 281 1020.3   6.2   9.1 999.0 99.0 99.00
2011 01 02 21 50  15  3.8  4.8  3.21 13.79  9.71 278 1020.2   6.3   9.1 999.0 99.0 99.00
2011 01 02 22 50  23  4.3  5.4  2.46 14.81  9.37 270 1019.9   6.5   9.2 999.0 99.0 99.00
2011 01 02 23 50  24  6.3  7.7  2.97 13.79 10.11 273 1019.6   6.5   9.2 999.0 99.0 99.00
2011 01 03 00 50  42  7.6  9.0  2.63 12.90  8.96 280 1019.5   6.9   9.2 999.0 99.0 99.00
2011 01 03 01 50  42  8.0  9.3  2.79 12.12  8.42 281 1019.7   7.0   9.2 999.0 99.0 99.00
2011 01 03 02 50  46  7.1  8.7  2.64 12.90  8.35 269 1019.7   6.7   9.1 999.0 99.0 99.00
2011 01 03 03 50  66  4.9  6.3  2.54 13.79  8.81 290 1019.9   6.5   9.1 999.0 99.0 99.00
2011 01 03 04 50  70  7.1  8.7  2.55 11.43  8.81 281 1019.9   6.3   9.0 999.0 99.0 99.00
2011 01 03 05 50  66  7.2  9.1  2.35 13.79  7.98 283 1020.0   5.9   9.0 999.0 99.0 99.00
2011 01 03 06 50  62  7.2  9.0  2.21 12.12  7.64 282 1020.2   6.1   9.0 999.0 99.0 99.00
2011 01 03 07 50  66  8.6 10.1  2.08 13.79  7.43 283 1020.3   5.8   9.0 999.0 99.0 99.00
2011 01 03 08 50  78  7.7  9.4  2.57 12.90  7.99 288 1020.0   5.8   9.0 999.0 99.0 99.00
2011 01 03 09 50  64  7.2  8.6  2.11 12.90  7.21 294 1020.4   5.4   9.0 999.0 99.0 99.00
2011 01 03 10 50  68  7.8  9.6  2.28 12.90  7.83 281 1020.8   4.8   9.0 999.0 99.0 99.00
2011 01 03 11 50  67  8.0  9.4  2.07 12.90  7.00 282 1020.8   4.9   9.0 999.0 99.0 99.00
2011 01 03 12 50  68  8.8 10.5  2.52 12.90  7.86 281 1020.8   4.9   9.0 999.0 99.0 99.00
2011 01 03 13 50  64  6.8  8.5  2.33 13.79  8.06 276 1021.3   5.3   9.0 999.0 99.0 99.00
2011 01 03 14 50  73  6.1  7.4  1.84 11.43  7.17 281 1021.3   5.2   9.0 999.0 99.0 99.00
2011 01 03 15 50  71  7.9  9.8  2.08 12.90  7.86 285 1021.5   4.7   9.0 999.0 99.0 99.00
2011 01 03 16 50  70  7.7  9.2  1.97 12.90  7.35 295 1021.6   4.8   8.9 999.0 99.0 99.00
2011 01 03 17 50  69  5.5  7.0  1.81 13.79  7.37 281 1022.4   4.9   9.0 999.0 99.0 99.00
2011 01 03 18 50 102  7.6  9.2  1.81 13.79  7.45 286 1021.7   5.6   9.0 999.0 99.0 99.00
2011 01 03 19 50  73  5.7  6.9  2.02 12.90  7.83 302 1021.8   5.3   9.1 999.0 99.0 99.00
2011 01 03 20 50  22  6.3  7.5  2.07 12.90  8.53 276 1022.2   5.3   9.2 999.0 99.0 99.00
2011 01 03 21 50  13  3.7  4.5  1.96 12.12  8.52 278 1021.9   5.8   9.2 999.0 99.0 99.00
2011 01 03 22 50  36  2.9  3.6  2.14 12.90  8.93 289 1021.8   6.0   9.3 999.0 99.0 99.00
2011 01 03 23 50  19  4.5  5.4  2.02 12.12  9.82 279 1022.2   5.8   9.4 999.0 99.0 99.00
2011 01 04 00 50  34  4.1  5.0  1.94 12.90  9.92 274 1022.2   6.1   9.4 999.0 99.0 99.00
2011 01 04 01 50  26  3.9  4.8  2.36 17.39 10.55 270 1023.1   6.1   9.3 999.0 99.0 99.00
2011 01 04 02 50  16  4.4  5.5  2.40 16.00 10.97 272 1023.3   6.3   9.2 999.0 99.0 99.00
2011 01 04 03 50  28  5.2  6.0  2.73 16.00 11.37 263 1023.1   6.5   9.1 999.0 99.0 99.00
2011 01 04 04 50  28  5.0  5.9  2.93 16.00 12.13 266 1023.2   6.3   9.0 999.0 99.0 99.00
2011 01 04 05 50  17  4.4  5.1  2.94 16.00 11.92 267 1023.3   6.3   9.0 999.0 99.0 99.00
2011 01 04 06 50  42  3.3  4.2  3.06 13.79 12.08 295 1022.9   6.1   8.7 999.0 99.0 99.00
2011 01 04 07 50  74  2.8  4.2  3.10 16.00 12.37 298 1023.1   5.5   8.3 999.0 99.0 99.00
2011 01 04 08 50  75  2.9  4.5  2.74 17.39 11.69 301 1023.0   5.5   8.1 999.0 99.0 99.00
2011 01 04 09 50  98  3.0  4.9  2.93 14.81 12.01 294 1023.1   5.2   8.1 999.0 99.0 99.00
2011 01 04 10 50  75  1.1  2.7  2.84 14.81 11.63 300 1023.5   5.2   8.1 999.0 99.0 99.00
2011 01 04 11 50  76  1.3  2.7  2.97 16.00 11.72 298 1023.3   5.3   8.0 999.0 99.0 99.00
2011 01 04 12 50  94  1.8  3.0  3.20 16.00 12.18 297 1023.2   5.3   8.0 999.0 99.0 99.00
2011 01 04 13 50 113  2.3  3.9  2.95 13.79 11.88 297 1023.4   5.5   8.1 999.0 99.0 99.00
2011 01 04 14 50 128  2.9  4.3  3.18 14.81 11.98 301 1023.5   5.8   8.1 999.0 99.0 99.00
2011 01 04 15 50 138  3.3  4.5  3.47 14.81 11.84 298 1023.6   6.2   8.2 999.0 99.0 99.00
2011 01 04 16 50 162  2.6  3.9  3.12 14.81 11.65 287 1023.7   6.7   8.3 999.0 99.0 99.00
2011 01 04 17 50 168  3.0  3.9  3.03 14.81 11.40 292 1023.8   7.1   8.5 999.0 99.0 99.00
2011 01 04 18 50 180  5.4  6.7  2.90 14.81 11.66 295 1023.4   7.3   8.7 999.0 99.0 99.00
2011 01 04 19 50 178  6.4  7.4  3.06 16.00 10.89 294 1023.0   7.5   8.9 999.0 99.0 99.00
2011 01 04 20 50 184  6.9  8.4  2.95 14.81 10.01 291 1022.8   7.6   9.1 999.0 99.0 99.00
2011 01 04 21 50 182  6.9  8.6  2.81 16.00  9.05 295 1022.4   7.8   9.2 999.0 99.0 99.00
2011 01 04 22 50 194  6.1  7.4  2.66 14.81  8.78 300 1023.0   7.9   9.2 999.0 99.0 99.00
2011 01 04 23 50 191  6.8  8.1  2.26 13.79  8.30 295 1023.4   8.1   9.3 999.0 99.0 99.00
2011 01 05 00 50 182  6.6  8.2  2.35 14.81  8.47 296 1023.8   8.0   9.3 999.0 99.0 99.00
2011 01 05 01 50 198  6.3  7.7  2.38 13.79  8.92 295 1023.4   8.4   9.3 999.0 99.0 99.00
2011 01 05 02 50 193  6.6  7.7  2.66 14.81  8.88 296 1022.8   8.5   9.3 999.0 99.0 99.00
2011 01 05 03 50 184  7.5  8.9  2.62 13.79  8.73 284 1022.4   8.7   9.3 999.0 99.0 99.00
2011 01 05 04 50 181  7.7  9.0  2.55 13.79  8.12 292 1022.7   8.7   9.3 999.0 99.0 99.00
2011 01 05 05 50 181  8.7 10.4  2.81 14.81  7.69 288 1022.8   8.5   9.4 999.0 99.0 99.00
2011 01 05 06 50 190  9.3 11.1  2.78 14.81  7.08 288 1022.6   8.6   9.4 999.0 99.0 99.00
2011 01 05 07 50 181  9.2 11.1  2.78 12.90  7.08 290 1022.3   8.7   9.5 999.0 99.0 99.00
2011 01 05 08 50 181 10.0 11.9  3.23 13.79  7.48 297 1021.7   8.7   9.5 999.0 99.0 99.00
2011 01 05 09 50 175 10.9 13.6  3.28 14.81  7.16 299 1021.6   8.4   9.6 999.0 99.0 99.00
2011 01 05 10 50 178 11.1 13.2  3.35 12.90  6.99 296 1022.1   8.6   9.6 999.0 99.0 99.00
2011 01 05 11 50 183 10.8 12.7  3.23 14.81  6.81 295 1022.2   8.8   9.6 999.0 99.0 99.00
2011 01 05 12 50 184 11.7 14.6  3.23 13.79  6.62 278 1021.6   8.8   9.7 999.0 99.0 99.00
2011 01 05 13 50 186 12.0 15.2  3.44 14.81  6.61 298 1021.6   9.0   9.7 999.0 99.0 99.00
2011 01 05 14 50 181 12.6 15.5  3.55 11.43  6.61 307 1021.4   9.2   9.7 999.0 99.0 99.00
2011 01 05 15 50 181 12.2 14.8  3.71 14.81  7.06 291 1021.5   9.1   9.6 999.0 99.0 99.00
2011 01 05 16 50 184 13.0 15.8  3.65 12.12  6.51 292 1022.0   9.2   9.6 999.0 99.0 99.00
2011 01 05 17 50 186 12.6 15.5  3.93 14.81  6.97 278 1022.7   9.4   9.6 999.0 99.0 99.00
2011 01 05 18 50 188 11.7 14.1  3.75 13.79  6.92 266 1023.3   9.6   9.6 999.0 99.0 99.00
2011 01 05 19 50 191 11.6 14.3  3.62  6.67  6.58 221 1023.1   9.7   9.7 999.0 99.0 99.00
2011 01 05 20 50 190 11.5 13.9  3.60 13.79  7.08 290 1022.6   9.7   9.7 999.0 99.0 99.00
2011 01 05 21 50 195 11.2 13.8  3.58 12.90  6.73 295 1022.7   9.8   9.7 999.0 99.0 99.00
2011 01 05 22 50 193 11.2 13.2  3.59 13.79  6.64 292 1023.0   9.9   9.7 999.0 99.0 99.00
2011 01 05 23 50 195 10.5 13.0  3.64 13.79  6.92 265 1023.8   9.9   9.7 999.0 99.0 99.00
2011 01 06 00 50 194  9.5 11.3  3.37 12.90  6.71 284 1024.4   9.7   9.7 999.0 99.0 99.00
2011 01 06 01 50 197  9.8 11.7  3.45 12.90  7.22 287 1024.5   9.9   9.7 999.0 99.0 99.00
2011 01 06 02 50 194 10.0 12.3  3.66 12.90  7.34 282 1024.7   9.9   9.8 999.0 99.0 99.00
2011 01 06 03 50 186  9.5 11.7  3.19 13.79  6.87 276 1024.9   9.8   9.8 999.0 99.0 99.00
2011 01 06 04 50 188  9.1 10.9  3.30 12.90  7.28 281 1025.0   9.8   9.8 999.0 99.0 99.00
2011 01 06 05 50 188  9.5 11.1  3.20 12.90  7.07 288 1024.9   9.8   9.8 999.0 99.0 99.00
2011 01 06 06 50 187 10.0 11.9  3.19 13.79  7.35 291 1025.0   9.8   9.8 999.0 99.0 99.00
2011 01 06 07 50 189  9.1 10.9  3.66 19.05  7.85 286 1025.1   9.9   9.8 999.0 99.0 99.00
2011 01 06 08 50 187  8.6 10.3  4.03 19.05  8.91 292 1024.6   9.9   9.8 999.0 99.0 99.00
2011 01 06 09 50 186  9.2 10.6  3.58 19.05  8.32 301 1024.5   9.9   9.8 999.0 99.0 99.00
2011 01 06 10 50 188  7.9  9.2  4.40 17.39  9.63 289 1024.8   9.7   9.8 999.0 99.0 99.00
2011 01 06 11 50 194  9.0 10.6  4.33 19.05  9.85 288 1024.5   9.7   9.8 999.0 99.0 99.00
2011 01 06 12 50 198  7.9  9.3  3.96 17.39  8.99 301 1024.5   9.7   9.9 999.0 99.0 99.00
2011 01 06 13 50 196  7.1  9.0  4.04 17.39  9.68 295 1024.3   9.7   9.9 999.0 99.0 99.00
2011 01 06 14 50 188  7.9  9.4  4.59 16.00 10.23 295 1024.2   9.8  10.0 999.0 99.0 99.00
2011 01 06 15 50 200  6.7  7.9  4.17 16.00  9.57 300 1024.2   9.8  10.0 999.0 99.0 99.00
2011 01 06 16 50 190  7.2  8.2  3.82 17.39  9.16 303 1024.2   9.9  10.0 999.0 99.0 99.00
2011 01 06 17 50 198  6.9  8.2  4.46 17.39 10.40 293 1024.5  10.0  10.1 999.0 99.0 99.00
2011 01 06 18 50 203  7.4  8.7  4.20 13.79  9.76 287 1024.7  10.0  10.1 999.0 99.0 99.00
2011 01 06 19 50 207  6.8  8.3  3.71 14.81  9.35 291 1024.1   9.9  10.1 999.0 99.0 99.00
2011 01 06 20 50 196  6.6  7.8  4.02 16.00  9.64 298 1023.3   9.8  10.1 999.0 99.0 99.00
2011 01 06 21 50 192  7.4  8.7  4.21 16.00 10.09 291 1022.9   9.8  10.1 999.0 99.0 99.00
2011 01 06 22 50 197  7.0  8.0  4.06 16.00 10.00 292 1023.0   9.8  10.1 999.0 99.0 99.00
2011 01 06 23 50 199  6.3  7.7  4.61 16.00 10.64 297 1023.0   9.9  10.0 999.0 99.0 99.00
2011 01 07 00 50 200  5.8  6.9  4.48 16.00 10.87 302 1022.9   9.9  10.0 999.0 99.0 99.00
2011 01 07 01 50 201  5.6  6.9  3.87 14.81 10.04 305 1022.5   9.9  10.0 999.0 99.0 99.00
2011 01 07 02 50 206  4.9  6.0  3.94 14.81 10.23 291 1022.5   9.9  10.0 999.0 99.0 99.00
2011 01 07 03 50 212  4.8  5.8  4.02 13.79 10.40 306 1022.3   9.8  10.0 999.0 99.0 99.00
2011 01 07 04 50 206  3.9  4.8  3.86 14.81 10.05 298 1022.1   9.9  10.0 999.0 99.0 99.00
2011 01 07 05 50 198  4.6  5.5  3.71 14.81 10.51 295 1022.0   9.9  10.0 999.0 99.0 99.00
2011 01 07 06 50 193  4.1  4.9  4.17 13.79 10.72 296 1021.7  10.0  10.0 999.0 99.0 99.00
2011 01 07 07 50 185  5.4  6.4  4.05 12.90 11.11 294 1021.3  10.0  10.0 999.0 99.0 99.00
2011 01 07 08 50 194  5.3  6.5  3.70 13.79 10.33 294 1020.8  10.0  10.0 999.0 99.0 99.00
2011 01 07 09 50 199  6.5  7.8  3.55 14.81 10.18 292 1020.2  10.1  10.0 999.0 99.0 99.00
2011 01 07 10 50 196  7.0  8.3  3.44 14.81  9.34 296 1020.1  10.2  10.0 999.0 99.0 99.00
2011 01 07 11 50 187  7.9  9.4  3.70 12.90  9.82 303 1019.6  10.1  10.0 999.0 99.0 99.00
2011 01 07 12 50 192  8.4 10.5  3.13 14.81  8.73 288 1019.0  10.1  10.0 999.0 99.0 99.00
2011 01 07 13 50 191  9.2 11.0  3.29 16.00  8.48 281 1018.5  10.1   9.9 999.0 99.0 99.00
2011 01 07 14 50 190 10.2 11.6  3.04 16.00  7.76 278 1018.2  10.0   9.9 999.0 99.0 99.00
2011 01 07 15 50 187 11.2 13.0  3.36 14.81  7.93 284 1017.4  10.0   9.8 999.0 99.0 99.00
2011 01 07 16 50 193 11.4 14.2  3.21 14.81  7.34 265 1017.5   9.5   9.8 999.0 99.0 99.00
2011 01 07 17 50 198 10.7 12.8  3.41 14.81  7.10 281 1017.5   9.4   9.8 999.0 99.0 99.00
2011 01 07 18 50 234  9.3 11.7  3.56 16.00  7.47 282 1017.9   9.5   9.8 999.0 99.0 99.00
2011 01 07 19 50 315  7.3  9.7  3.44 12.12  7.44 288 1018.2   8.3   9.8 999.0 99.0 99.00
2011 01 07 20 50 315  7.0  8.6  3.08 14.81  7.62 277 1018.3   8.1   9.7 999.0 99.0 99.00
2011 01 07 21 50 325  7.7  9.7  3.17 12.12  7.60 273 1018.7   8.5   9.7 999.0 99.0 99.00
2011 01 07 22 50 330  8.9 10.8  3.31 14.81  8.03 279 1019.3   8.5   9.7 999.0 99.0 99.00
2011 01 07 23 50 324  7.6  9.2  3.45 13.79  7.82 288 1020.0   8.4   9.6 999.0 99.0 99.00
2011 01 08 00 50 322  8.3 11.4  3.28 12.90  7.82 284 1020.4   8.3   9.6 999.0 99.0 99.00
2011 01 08 01 50 307  6.3  8.6  3.36 12.90  7.83 296 1020.7   7.7   9.5 999.0 99.0 99.00
2011 01 08 02 50 317  7.9  9.8  3.26 12.90  7.79 279 1020.9   8.0   9.5 999.0 99.0 99.00
2011 01 08 03 50 317  8.4 10.5  3.35 13.79  7.68 283 1021.1   7.8   9.5 999.0 99.0 99.00
2011 01 08 04 50 313  6.9  9.0  3.27 14.81  7.50 288 1021.2   7.7   9.4 999.0 99.0 99.00
2011 01 08 05 50 318  7.2  9.3  3.49 12.12  7.93 284 1021.4   7.6   9.4 999.0 99.0 99.00
2011 01 08 06 50 314  6.4  7.9  3.35 12.12  7.58 286 1021.6   7.7   9.3 999.0 99.0 99.00
2011 01 08 07 50 298  6.6  8.2 99.00 99.00 99.00 999 1021.6   7.7   9.3 999.0 99.0 99.00
2011 01 08 08 50 289  6.7  8.2  3.43 12.90  8.23 296 1021.5   7.6   9.1 999.0 99.0 99.00
2011 01 08 09 50 289  6.9  9.4  3.20 12.12  7.97 284 1021.6   7.7   8.8 999.0 99.0 99.00
2011 01 08 10 50 279  5.3  9.1 99.00 99.00 99.00 999 1022.0   6.3   8.6 999.0 99.0 99.00
2011 01 08 11 50 282  8.3 10.7  3.43 12.12  7.94 284 1021.5   7.7   8.6 999.0 99.0 99.00
2011 01 08 12 50 291  8.0  9.7  3.38 12.90  7.60 290 1021.1   7.7   8.6 999.0 99.0 99.00
2011 01 08 13 50 292  9.5 10.9  3.38 12.90  7.24 288 1021.0   7.6   8.7 999.0 99.0 99.00
2011 01 08 14 50 276  8.0 11.3  3.08 12.12  6.87 278 1021.1   6.8   8.8 999.0 99.0 99.00
2011 01 08 15 50 285  7.4  9.5  2.86 12.90  7.11 286 1020.7   7.7   8.8 999.0 99.0 99.00
2011 01 08 16 50 300  7.8  9.2  2.96 10.00  7.07 296 1020.9   7.8   8.8 999.0 99.0 99.00
2011 01 08 17 50 305  8.6 10.2  3.15 12.12  7.07 284 1021.4   7.7   8.9 999.0 99.0 99.00
2011 01 08 18 50 333  7.6 10.9  3.09 12.12  7.07 287 1021.4   6.4   8.9 999.0 99.0 99.00
2011 01 08 19 50 317  4.9  6.2  3.11 12.90  7.72 315 1021.0   6.4   8.8 999.0 99.0 99.00
2011 01 08 20 50 305  6.3  8.1  2.95 12.12  8.03 319 1020.5   6.9   8.2 999.0 99.0 99.00
2011 01 08 21 50 299  6.8  8.5  2.69 12.12  7.80 302 1020.1   7.0   8.0 999.0 99.0 99.00
2011 01 08 22 50 294  5.4  7.6  2.98 11.43  8.03 293 1020.1   7.2   7.9 999.0 99.0 99.00
2011 01 08 23 50 323  6.5  8.6  3.19 12.12  8.06 291 1020.2   6.8   7.9 999.0 99.0 99.00
2011 01 09 00 50 313  5.2  6.5  3.11 12.90  7.89 283 1020.1   7.0   7.8 999.0 99.0 99.00
2011 01 09 01 50 310  6.1  8.0  3.18 12.12  7.89 284 1019.9   7.0   7.7 999.0 99.0 99.00
2011 01 09 02 50 303  6.6  7.9  2.78 11.43  7.31 292 1019.7   7.1   7.5 999.0 99.0 99.00
2011 01 09 03 50 317  7.6 10.6  2.79 12.12  6.91 282 1019.6   6.3   7.4 999.0 99.0 99.00
2011 01 09 04 50 305  6.3  7.7  2.59 12.12  6.97 284 1019.4   7.0   7.4 999.0 99.0 99.00
2011 01 09 05 50 306  4.4  6.9  2.51  9.09  6.66 293 1019.4   6.8   7.3 999.0 99.0 99.00
2011 01 09 06 50 295  4.8  6.5  2.50 12.12  6.73 295 1019.4   6.8   7.3 999.0 99.0 99.00
2011 01 09 07 50 301  6.4  7.9  2.62 12.12  7.25 295 1019.4   6.9   7.2 999.0 99.0 99.00
2011 01 09 08 50 285  6.0  8.0  2.62 11.43  6.75 291 1018.8   6.3   7.1 999.0 99.0 99.00
2011 01 09 09 50 284  5.0  6.4  2.47 12.12  7.60 304 1018.9   6.3   7.0 999.0 99.0 99.00
2011 01 09 10 50 337  5.0  6.4  2.40 12.90  7.16 297 1019.1   5.6   6.9 999.0 99.0 99.00
2011 01 09 11 50 288  3.7  4.7  2.43 11.43  6.83 279 1019.1   5.0   6.7 999.0 99.0 99.00
2011 01 09 12 50 275  4.4  5.5  2.73 19.05  7.83 291 1019.1   5.8   6.6 999.0 99.0 99.00
2011 01 09 13 50 258  3.5  4.6  2.39 19.05  7.47 298 1018.9   6.0   6.6 999.0 99.0 99.00
2011 01 09 14 50 280  4.4  5.6  2.45 19.05  7.54 288 1018.9   6.5   6.6 999.0 99.0 99.00
2011 01 09 15 50 305  6.7  8.1  2.70 19.05  7.30 286 1019.3   6.4   6.7 999.0 99.0 99.00
2011 01 09 16 50 302  4.7  6.4  2.70 19.05  7.30 283 1019.7   6.7   6.8 999.0 99.0 99.00
2011 01 09 17 50  25  5.0  6.9  2.64 19.05  7.07 277 1020.1   4.7   6.9 999.0 99.0 99.00
2011 01 09 18 50 327  9.0 11.6  2.82 19.05  7.77 287 1020.1   5.5   6.9 999.0 99.0 99.00
2011 01 09 19 50 329  1.7  5.8  2.56 19.05  7.67 299 1019.8   6.1   6.9 999.0 99.0 99.00
2011 01 09 20 50 300  7.4  9.1  3.14 19.05  8.35 297 1019.6   6.8   7.0 999.0 99.0 99.00
2011 01 09 21 50 291  5.8  8.0  3.08 17.39  8.52 295 1019.8   6.9   7.0 999.0 99.0 99.00
2011 01 09 22 50 303  6.5  8.5  2.98 17.39  8.93 286 1020.3   6.8   7.1 999.0 99.0 99.00
2011 01 09 23 50 299  5.4  7.6  2.85 17.39  8.38 282 1020.8   6.8   7.2 999.0 99.0 99.00
2011 01 10 00 50 283  6.0  8.0  2.65 17.39  8.15 283 1021.2   5.6   7.2 999.0 99.0 99.00
2011 01 10 01 50 316  4.2  5.9  2.85 17.39  8.61 286 1021.5   6.4   7.1 999.0 99.0 99.00
2011 01 10 02 50 326  3.5  4.8  2.67 17.39  8.14 280 1022.1   6.5   7.0 999.0 99.0 99.00
2011 01 10 03 50 305  3.7  4.9  2.80 17.39  8.71 282 1022.6   6.5   7.0 999.0 99.0 99.00
2011 01 10 04 50 265  2.2  3.9  2.44 16.00  7.82 285 1023.0   6.4   6.8 999.0 99.0 99.00
2011 01 10 05 50  67  1.9  3.2  2.79 16.00  8.88 290 1023.5   5.6   6.7 999.0 99.0 99.00
2011 01 10 06 50  35  0.5  1.4  2.54 16.00  8.47 300 1024.1   5.5   6.6 999.0 99.0 99.00
2011 01 10 07 50 118  1.7  3.1  2.97 16.00  9.70 310 1024.0   4.5   6.5 999.0 99.0 99.00
2011 01 10 08 50  97  2.4  3.5  2.88 16.00  8.98 309 1024.0   4.8   6.3 999.0 99.0 99.00
2011 01 10 09 50 117  4.3  5.6  2.71 16.00  9.72 314 1024.0   5.2   6.1 999.0 99.0 99.00
2011 01 10 10 50 161  3.5  4.5  2.45 14.81  8.59 299 1024.1   5.7   6.1 999.0 99.0 99.00
2011 01 10 11 50 170  5.7  7.2  2.69 14.81  8.96 305 1024.1   6.0   6.2 999.0 99.0 99.00
