#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 04 22 50  83 10.9 13.3  1.42  6.67  4.49   2 1021.4   4.1  10.0 999.0 99.0 99.00
2017 01 04 23 50  89  8.3 10.4  1.40  4.35  4.53  92 1022.5   4.2  10.0 999.0 99.0 99.00
2017 01 05 00 50  82  7.0  8.9  1.32  7.14  4.66 344 1022.8   4.3  10.1 999.0 99.0 99.00
2017 01 05 01 50  79  7.8  9.6  1.14  6.67  4.49 358 1023.4   4.6  10.0 999.0 99.0 99.00
2017 01 05 02 50  79  9.1 11.4  1.21  5.00  4.49  20 1023.8   4.7  10.0 999.0 99.0 99.00
2017 01 05 03 50  85  8.0 10.6  1.19  3.85  4.41  79 1024.2   4.2  10.1 999.0 99.0 99.00
2017 01 05 04 50  78  8.1  9.7  1.06  4.76  4.02  24 1024.8   3.8  10.0 999.0 99.0 99.00
2017 01 05 05 50  98  9.5 10.8  1.09  3.70  4.00  86 1025.3   3.2   9.9 999.0 99.0 99.00
2017 01 05 06 50  87  8.7 10.0  0.98 10.81  3.99 289 1025.9   2.5   9.8 999.0 99.0 99.00
2017 01 05 07 50  89  8.0  9.6  0.88  3.85  3.90 119 1026.2   2.1   9.9 999.0 99.0 99.00
2017 01 05 08 50  84  8.7 10.5  0.83  3.70  3.91 114 1025.7   2.2   9.9 999.0 99.0 99.00
2017 01 05 09 50  88  8.8 10.9  0.88  3.85  3.92  99 1025.9   2.5   9.8 999.0 99.0 99.00
2017 01 05 10 50  73  8.2  9.7  0.93  3.70  3.97 101 1026.3   2.6   9.8 999.0 99.0 99.00
2017 01 05 11 50  74  5.7  7.0  0.90  3.70  4.15  97 1026.0   2.5   9.9 999.0 99.0 99.00
2017 01 05 12 50  76  6.0  7.6  0.87 10.00  4.47 216 1025.9   2.6   9.8 999.0 99.0 99.00
2017 01 05 13 50  86  7.4  9.0  0.84  9.09  4.18 195 1025.6   2.3   9.8 999.0 99.0 99.00
2017 01 05 14 50  86  8.0  9.6  0.97  9.09  4.21 209 1025.7   2.4   9.8 999.0 99.0 99.00
2017 01 05 15 50  76  8.6  9.9  0.94 12.90  4.17 355 1025.9   2.1   9.9 999.0 99.0 99.00
2017 01 05 16 50  76  8.2  9.6  1.03 12.90  4.16 341 1025.9   2.3  10.0 999.0 99.0 99.00
2017 01 05 17 50  78  7.0  8.7  1.00 12.90  4.65 281 1026.4   2.5   9.7 999.0 99.0 99.00
2017 01 05 18 50  64  5.9  7.1  0.89 12.12  4.48 276 1026.4   2.9   9.7 999.0 99.0 99.00
2017 01 05 19 50  64  6.0  7.5  0.87 12.12  4.59 280 1025.8   2.7   9.7 999.0 99.0 99.00
2017 01 05 20 50  77  5.6  6.9  0.94 12.90  5.11 272 1024.9   3.0   9.7 999.0 99.0 99.00
2017 01 05 21 50  68  5.0  6.3  0.84 12.90  4.90 313 1024.3   3.6   9.8 999.0 99.0 99.00
2017 01 05 22 50  46  4.3  5.3  0.74 12.90  5.16 269 1024.3   3.8   9.8 999.0 99.0 99.00
2017 01 05 23 50  47  4.0  5.4  0.73 12.90  6.03 275 1023.8   4.3   9.8 999.0 99.0 99.00
2017 01 06 00 50  46  2.8  3.6  0.82 12.90  7.20 266 1023.5   3.9   9.9 999.0 99.0 99.00
2017 01 06 01 50  56  2.3  3.6  0.78 12.12  7.58 272 1023.4   4.1   8.1 999.0 99.0 99.00
2017 01 06 02 50  66  2.7  3.7  0.72 12.90  6.76 275 1022.8   4.2   7.8 999.0 99.0 99.00
2017 01 06 03 50 101  2.8  3.4  0.64 12.12  6.78 268 1022.4   4.2   8.1 999.0 99.0 99.00
2017 01 06 04 50 110  2.2  2.7  0.71 12.90  7.24 323 1022.1   4.4   8.2 999.0 99.0 99.00
2017 01 06 05 50 105  2.8  3.5  0.69 12.12  7.34 316 1021.9   4.3   8.4 999.0 99.0 99.00
2017 01 06 06 50 119  3.1  3.8  0.71 12.12  7.26 304 1021.4   4.5   8.3 999.0 99.0 99.00
2017 01 06 07 50 125  3.0  3.9  0.72 12.12  7.26 311 1021.2   4.5   8.3 999.0 99.0 99.00
2017 01 06 08 50 127  4.8  5.6  0.74 12.12  7.37 295 1020.7   4.1   8.3 999.0 99.0 99.00
2017 01 06 09 50 134  4.6  5.3  0.65 12.12  5.88 288 1020.4   3.9   8.6 999.0 99.0 99.00
2017 01 06 10 50 131  4.2  4.9  0.72 12.12  5.84 307 1019.9   4.4   8.9 999.0 99.0 99.00
2017 01 06 11 50 128  5.4  6.4  0.68 12.12  5.20 290 1019.1   4.2   9.1 999.0 99.0 99.00
2017 01 06 12 50 132  6.0  7.1  0.73 12.12  5.71 321 1018.3   4.5   9.3 999.0 99.0 99.00
2017 01 06 13 50 128  6.9  7.9  0.67 11.43  5.26 285 1017.8   4.2   8.2 999.0 99.0 99.00
2017 01 06 14 50 128  6.7  7.7  0.76 11.43  5.05 257 1017.7   3.8   8.0 999.0 99.0 99.00
2017 01 06 15 50 125  7.2  8.2  0.78 11.43  4.72 252 1017.6   3.2   8.0 999.0 99.0 99.00
2017 01 06 16 50 124  7.2  8.5  0.79 11.43  4.72 275 1017.4   3.7   8.1 999.0 99.0 99.00
2017 01 06 17 50 123  6.8  8.4  0.79 11.43  4.46 277 1017.4   3.7   8.0 999.0 99.0 99.00
2017 01 06 18 50 123  6.4  7.8  0.79 12.12  4.37 244 1017.7   3.8   8.0 999.0 99.0 99.00
2017 01 06 19 50 133  6.6  7.8  0.79 11.43  4.36 249 1017.1   4.1   8.1 999.0 99.0 99.00
2017 01 06 20 50 169  5.5  6.9  0.81 12.12  4.39 294 1016.6   5.5   8.4 999.0 99.0 99.00
2017 01 06 21 50 177  6.5  8.0  0.79 12.12  4.22 280 1015.8   5.6   8.7 999.0 99.0 99.00
2017 01 06 22 50 185  5.4  6.5  0.84 12.90  4.22 266 1015.3   5.5   8.8 999.0 99.0 99.00
2017 01 06 23 50 181  6.2  7.5  0.83 17.39  4.34 270 1015.0   5.7   8.9 999.0 99.0 99.00
2017 01 07 00 50 173  7.3  8.5  0.94 12.12  4.48 311 1014.6   5.9   9.2 999.0 99.0 99.00
2017 01 07 01 50 171  7.9  9.6  1.01 12.12  4.66 314 1014.2   6.8   9.4 999.0 99.0 99.00
2017 01 07 02 50 172 10.1 12.6  1.10 12.12  4.38 272 1013.6   7.4   9.5 999.0 99.0 99.00
2017 01 07 03 50 169 10.4 12.2  1.24 11.43  4.21 280 1013.2   7.1   9.7 999.0 99.0 99.00
2017 01 07 04 50 166  9.9 14.0  1.57  4.76  4.45 196 1013.1   7.1   9.7 999.0 99.0 99.00
2017 01 07 05 50 166 10.6 12.8  1.54  5.56  4.54 209 1012.6   7.3   9.7 999.0 99.0 99.00
2017 01 07 06 50 162 10.8 12.7  1.73  5.88  4.62 206 1012.7   7.3   9.8 999.0 99.0 99.00
2017 01 07 07 50 167  9.3 10.9  1.75  6.25  4.81 216 1012.6   7.1   9.8 999.0 99.0 99.00
2017 01 07 08 50 114  9.9 11.4  1.73  4.35  4.73 147 1011.8   5.2   9.8 999.0 99.0 99.00
2017 01 07 09 50 110 10.3 12.0  1.65  6.25  4.54 210 1011.8   4.9   9.8 999.0 99.0 99.00
2017 01 07 10 50 109 10.9 13.1  1.77  4.76  4.70 116 1011.0   4.8   9.8 999.0 99.0 99.00
2017 01 07 11 50 101 12.0 14.1  1.74  6.25  4.70 214 1010.0   4.8   9.9 999.0 99.0 99.00
2017 01 07 12 50 106 11.2 12.5  1.78  5.00  4.66 126 1009.2   5.0  10.0 999.0 99.0 99.00
2017 01 07 13 50 105 11.8 13.4  1.73  4.76  4.70 130 1007.9   4.6  10.0 999.0 99.0 99.00
2017 01 07 14 50 103 12.1 14.7  1.80  5.26  4.65  97 1007.3   4.5   9.9 999.0 99.0 99.00
2017 01 07 15 50 109 12.1 14.5  1.85  5.26  4.91 106 1006.6   4.9   9.9 999.0 99.0 99.00
2017 01 07 16 50 101 12.3 14.9  1.87  5.00  4.72  98 1006.0   4.8  10.0 999.0 99.0 99.00
2017 01 07 17 50 104 12.5 14.6  1.84  5.26  4.79  94 1005.8   4.9  10.2 999.0 99.0 99.00
2017 01 07 18 50 108 12.1 13.6  1.79  5.26  4.83  99 1005.9   4.9  10.4 999.0 99.0 99.00
2017 01 07 19 50 106 11.7 14.3  1.82  5.26  4.96 106 1005.1   4.6  10.6 999.0 99.0 99.00
2017 01 07 20 50 103 14.0 16.5  1.99  5.26  4.87 104 1004.0   3.6  10.5 999.0 99.0 99.00
2017 01 07 21 50 107 13.0 16.0  2.12  5.26  5.04 112 1004.0   3.6  10.6 999.0 99.0 99.00
2017 01 07 22 50 110 13.2 15.2  1.95  5.56  4.89 106 1004.5   3.2  10.6 999.0 99.0 99.00
2017 01 07 23 50 114 11.8 14.1  1.94  5.00  4.91 111 1005.4   3.6  10.7 999.0 99.0 99.00
2017 01 08 00 50 123 10.4 11.8  1.81  5.00  4.89 120 1006.2   4.3  10.6 999.0 99.0 99.00
2017 01 08 01 50 128  9.9 11.9  1.84  5.26  4.87 114 1006.9   4.8  10.6 999.0 99.0 99.00
2017 01 08 02 50 116 10.5 12.6  1.78  4.76  5.00 122 1007.5   4.5  10.6 999.0 99.0 99.00
2017 01 08 03 50 116 10.8 13.4  1.86  5.00  5.18 112 1008.3   4.5  10.6 999.0 99.0 99.00
2017 01 08 04 50 112 10.6 12.7  1.93  5.56  5.31 106 1008.8   5.1  10.6 999.0 99.0 99.00
2017 01 08 05 50 106 11.1 13.2  2.21  5.56  5.45 113 1008.7   5.1  10.6 999.0 99.0 99.00
2017 01 08 06 50 104 12.0 14.2  2.30 13.79  5.62 309 1008.5   5.1  10.6 999.0 99.0 99.00
2017 01 08 07 50 109 11.1 13.8  2.47 12.90  5.55 342 1008.1   6.8  10.6 999.0 99.0 99.00
2017 01 08 08 50 113 10.2 12.0  2.65 12.90  5.97 266 1008.2   7.2  10.6 999.0 99.0 99.00
2017 01 08 09 50 116 10.2 11.9  2.66 12.12  6.02 237 1007.6   7.6  10.5 999.0 99.0 99.00
2017 01 08 10 50 117 11.1 12.8  2.62 11.43  5.97 235 1007.1   7.1  10.5 999.0 99.0 99.00
2017 01 08 11 50 109 11.6 13.4  2.71 10.81  5.96 214 1006.1   7.1  10.5 999.0 99.0 99.00
2017 01 08 12 50 107 12.7 14.9  2.59 10.81  5.78 216 1004.2   7.3  10.5 999.0 99.0 99.00
2017 01 08 13 50 103 13.5 15.6  2.51 10.00  5.77 207 1002.2   7.0  10.3 999.0 99.0 99.00
2017 01 08 14 50 102 14.1 17.0  2.67  9.09  5.80 204 1000.2   7.2  10.2 999.0 99.0 99.00
2017 01 08 15 50 109 14.6 17.7  2.72  6.25  5.70 124  999.2   6.6  10.2 999.0 99.0 99.00
2017 01 08 16 50  98 15.7 18.5  2.59  5.88  5.72  94  997.5   6.4  10.2 999.0 99.0 99.00
2017 01 08 17 50 104 16.1 19.5  2.84  5.88  5.60  93  996.1   6.1  10.1 999.0 99.0 99.00
2017 01 08 18 50 116 14.8 17.8  3.03  6.67  5.98 112  995.1   6.9  10.1 999.0 99.0 99.00
2017 01 08 19 50 121 12.9 15.8  2.86  6.25  5.66 119  994.2   7.4  10.2 999.0 99.0 99.00
2017 01 08 20 50 126 10.7 12.8  2.57  5.88  5.64 124  993.4   7.9  10.2 999.0 99.0 99.00
2017 01 08 21 50 130  8.8 10.1  2.30  5.56  5.60 131  993.5   8.5  10.2 999.0 99.0 99.00
2017 01 08 22 50 166 10.3 12.7  2.18  9.09  5.35 221  993.4   9.7  10.2 999.0 99.0 99.00
2017 01 08 23 50 175 12.1 15.1  2.09 10.00  5.21 215  993.6   9.8  10.2 999.0 99.0 99.00
2017 01 09 00 50 178 10.8 12.6  2.28  6.67  5.48 203  994.1  10.0  10.2 999.0 99.0 99.00
2017 01 09 01 50 237  8.5 10.0  2.03 10.00  5.58 228  995.1  10.3  10.1 999.0 99.0 99.00
2017 01 09 02 50 233  8.9 10.9  2.12  9.09  5.82 218  996.3   9.8   9.9 999.0 99.0 99.00
2017 01 09 03 50 210  8.7 10.8  2.35 10.00  6.13 215  997.8   9.7   9.8 999.0 99.0 99.00
2017 01 09 04 50 222 11.4 14.2  2.19 10.00  5.86 214  998.0   9.1   9.7 999.0 99.0 99.00
2017 01 09 05 50 215 11.0 14.5  2.72 10.00  6.23 193  998.8   8.9   9.7 999.0 99.0 99.00
2017 01 09 06 50 249 10.9 13.3  2.64 10.00  5.98 204 1000.9   7.4   9.7 999.0 99.0 99.00
2017 01 09 07 50 239  9.6 12.0  2.62 10.00  5.98 201 1001.9   7.9   9.7 999.0 99.0 99.00
2017 01 09 08 50 235  8.5 10.5  2.73  6.67  6.31 199 1002.5   8.2   9.7 999.0 99.0 99.00
2017 01 09 09 50 215  7.9 10.2  2.60  7.69  6.28 187 1002.5   7.8   9.7 999.0 99.0 99.00
2017 01 09 10 50 212  6.6  8.5  2.44  9.09  6.37 213 1003.0   8.1   9.7 999.0 99.0 99.00
2017 01 09 11 50 205  4.7  6.0  2.48 10.81  6.37 234 1002.3   7.7   9.8 999.0 99.0 99.00
2017 01 09 12 50 261  5.3  8.1  2.55  7.69  6.45 207 1002.3   7.1   9.8 999.0 99.0 99.00
2017 01 09 13 50 169  8.0 10.2  2.20  6.67  6.29 234 1001.8   6.4   9.9 999.0 99.0 99.00
2017 01 09 14 50 194  9.7 12.4  2.11  7.14  5.98 243 1001.9   6.4  10.0 999.0 99.0 99.00
2017 01 09 15 50 207  2.9  4.6  1.87  7.14  6.07 252 1002.7   5.0  10.0 999.0 99.0 99.00
2017 01 09 16 50 182  7.7  9.6  2.12  7.69  6.35 229 1003.2   4.9   9.6 999.0 99.0 99.00
2017 01 09 17 50 170  3.9  5.4  2.10  7.69  5.91 230 1003.7   5.2   9.5 999.0 99.0 99.00
2017 01 09 18 50 177  3.4  4.5  2.21  7.69  6.23 223 1003.8   5.5   9.6 999.0 99.0 99.00
2017 01 09 19 50 154  3.1  4.1  2.16  8.33  6.31 222 1003.5   6.2   9.6 999.0 99.0 99.00
2017 01 09 20 50 205  5.3  8.5  1.93  8.33  6.35 222 1003.4   7.8   9.6 999.0 99.0 99.00
2017 01 09 21 50 208  6.9  9.0  2.01  9.09  6.34 220 1003.3   8.3   9.7 999.0 99.0 99.00
2017 01 09 22 50 204 10.2 12.9  2.02  9.09  6.17 216 1003.5   6.9   9.7 999.0 99.0 99.00
2017 01 09 23 50 171  8.0 10.1  2.10  9.09  6.14 225 1003.4   7.9   9.6 999.0 99.0 99.00
2017 01 10 00 50 154  9.1 10.8  2.21  9.09  6.42 221 1002.7   7.9   9.6 999.0 99.0 99.00
2017 01 10 01 50 174  9.4 11.6  2.35 10.00  6.19 213 1002.3   7.2   9.6 999.0 99.0 99.00
2017 01 10 02 50 159 10.5 12.8  2.43  9.09  6.39 223 1001.9   7.6   9.6 999.0 99.0 99.00
2017 01 10 03 50 170 10.6 15.2  2.54 10.00  6.04 228 1001.6   8.3   9.6 999.0 99.0 99.00
2017 01 10 04 50 149 11.7 15.0  2.89  8.33  6.22 232 1001.2   6.7   9.5 999.0 99.0 99.00
2017 01 10 05 50 173 12.2 15.3  2.98  9.09  6.12 235 1001.0   6.9   9.6 999.0 99.0 99.00
2017 01 10 06 50 168 11.9 14.0  3.16  9.09  6.18 208 1000.7   6.9   9.6 999.0 99.0 99.00
2017 01 10 07 50 165 11.8 14.4  3.49  9.09  6.78 232 1000.7   6.9   9.7 999.0 99.0 99.00
2017 01 10 08 50 161 10.6 13.2  3.06  9.09  6.21 236 1000.6   6.8   9.8 999.0 99.0 99.00
2017 01 10 09 50 188  9.7 12.1  3.07  9.09  6.40 230 1000.1   7.7   9.9 999.0 99.0 99.00
2017 01 10 10 50 176 10.3 11.9  3.50  9.09  6.89 241 1000.4   7.7   9.8 999.0 99.0 99.00
2017 01 10 11 50 164  9.7 12.2  3.68 10.00  7.33 244 1000.1   7.8   9.9 999.0 99.0 99.00
