#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 01 03 05 50 270  4.2  5.9  2.40  9.09  6.63 254 1018.0   5.2 999.0   1.3 99.0 99.00
2009 01 03 06 50 303  3.8  5.3  2.41  8.33  6.66 263 1018.8   5.6 999.0   0.9 99.0 99.00
2009 01 03 07 50 272  4.5  5.9  2.14 10.00  6.64 259 1019.4   5.8 999.0   0.2 99.0 99.00
2009 01 03 08 50 271  4.8  6.2  2.21 10.00  6.74 268 1019.6   5.9 999.0   0.2 99.0 99.00
2009 01 03 09 50 270  4.8  6.2  2.16  9.09  6.95 260 1019.7   6.1 999.0  -0.4 99.0 99.00
2009 01 03 10 50 255  4.9  9.3  2.25  9.09  7.36 260 1020.4   6.2 999.0   0.0 99.0 99.00
2009 01 03 11 50 217  4.3  5.3  2.08  9.09  6.85 268 1020.7   5.5 999.0   1.5 99.0 99.00
2009 01 03 12 50 208  4.0  4.9  2.18  9.09  7.30 272 1021.2   5.9 999.0   1.9 99.0 99.00
2009 01 03 13 50 192  2.3  3.2  2.15  9.09  6.92 263 1021.2   6.1 999.0   1.4 99.0 99.00
2009 01 03 14 50 226  4.2  5.7  2.12  9.09  6.85 276 1021.5   6.4 999.0   0.4 99.0 99.00
2009 01 03 15 50 209  3.9  4.8  2.04  9.09  6.50 281 1022.0   6.5 999.0   1.2 99.0 99.00
2009 01 03 16 50 229  5.7  6.8  2.17  9.09  6.68 288 1022.5   6.7 999.0   1.9 99.0 99.00
2009 01 03 17 50 215  6.0  7.4 99.00 99.00 99.00 999 1023.4   6.9 999.0   1.2 99.0 99.00
2009 01 03 18 50 208  6.6  8.7  2.03  9.09  6.25 276 1023.7   6.9 999.0   1.6 99.0 99.00
2009 01 03 19 50 201  6.1  7.2  1.97  9.09  6.35 273 1023.4   7.2 999.0   1.6 99.0 99.00
2009 01 03 20 50 185  7.7  9.3  2.05  9.09  5.98 279 1022.8   7.0 999.0   2.1 99.0 99.00
2009 01 03 21 50 207  7.3 13.1 99.00 99.00 99.00 999 1022.8   6.7 999.0   2.4 99.0 99.00
2009 01 03 22 50 999  8.7 10.9 99.00 99.00 99.00 999 1022.7   7.2 999.0   2.3 99.0 99.00
2009 01 03 23 50 179  7.5  9.3 99.00 99.00 99.00 999 1023.1   6.6 999.0   3.5 99.0 99.00
2009 01 04 00 50 200  8.3  9.6 99.00 99.00 99.00 999 1023.2   7.1 999.0   2.8 99.0 99.00
2009 01 04 01 50 221  6.9 10.0 99.00 99.00 99.00 999 1023.3   7.2 999.0   2.9 99.0 99.00
2009 01 04 02 50 202  7.1  8.8 99.00 99.00 99.00 999 1023.2   7.6 999.0   2.8 99.0 99.00
2009 01 04 03 50 191  7.9  9.2 99.00 99.00 99.00 999 1023.2   7.6 999.0   2.8 99.0 99.00
2009 01 04 04 50 183  7.7  9.4 99.00 99.00 99.00 999 1023.4   7.5 999.0   3.5 99.0 99.00
2009 01 04 05 50 173  9.1 11.2 99.00 99.00 99.00 999 1023.3   7.2 999.0   4.3 99.0 99.00
2009 01 04 06 50 173  9.0 10.3 99.00 99.00 99.00 999 1022.5   7.1 999.0   4.0 99.0 99.00
2009 01 04 07 50 176  8.7 10.8 99.00 99.00 99.00 999 1022.5   7.0 999.0   3.9 99.0 99.00
2009 01 04 08 50 184  7.9  9.9 99.00 99.00 99.00 999 1022.1   7.0 999.0   4.0 99.0 99.00
2009 01 04 09 50 183  7.6  8.8 99.00 99.00 99.00 999 1021.8   6.8 999.0   3.9 99.0 99.00
2009 01 04 10 50 163  7.7  9.2 99.00 99.00 99.00 999 1021.5   6.5 999.0   3.7 99.0 99.00
2009 01 04 11 50 152  8.6 10.3  2.12  9.09  6.37 277 1020.8   6.3 999.0   3.7 99.0 99.00
2009 01 04 12 50 154  8.9 10.5  2.11  9.09  6.20 288 1019.8   6.1 999.0   3.1 99.0 99.00
2009 01 04 13 50 158  8.5 10.1  2.02 10.00  6.06 288 1019.2   6.2 999.0   2.4 99.0 99.00
2009 01 04 14 50 162  9.2 11.0  2.14 10.81  5.93 286 1018.6   6.4 999.0   2.8 99.0 99.00
2009 01 04 15 50 160 10.2 12.2  2.09  9.09  5.67 281 1017.8   6.3 999.0   2.1 99.0 99.00
2009 01 04 16 50 156 11.5 13.4  2.21 10.00  5.66 287 1016.5   6.4 999.0   1.4 99.0 99.00
2009 01 04 18 50 167 11.6 14.4 99.00 99.00 99.00 999 1016.5   6.9 999.0   1.5 99.0 99.00
2009 01 04 19 50 169 13.4 16.1 99.00 99.00 99.00 999 1014.3   6.8 999.0   2.1 99.0 99.00
2009 01 04 20 50 169 14.3 17.2 99.00 99.00 99.00 999 1012.6   6.9 999.0   2.3 99.0 99.00
2009 01 04 21 50 172 16.9 20.3 99.00 99.00 99.00 999 1009.7   6.5 999.0   3.5 99.0 99.00
2009 01 04 22 50 172 15.2 18.3  3.24  6.67  5.58 194 1009.7   6.6 999.0   4.8 99.0 99.00
2009 01 04 23 50 175 15.7 20.3  3.78  7.14  5.96 196 1008.0   7.1 999.0   6.4 99.0 99.00
2009 01 05 00 50 174 16.9 21.6  4.13  8.33  6.30 208 1006.3   7.3 999.0   6.7 99.0 99.00
2009 01 05 01 50 184 18.3 23.6  4.77  9.09  6.76 114 1004.0   7.9 999.0   7.6 99.0 99.00
2009 01 05 02 50 190 18.3 24.2  0.00 99.00 99.00 999 1002.8   8.2 999.0   7.5 99.0 99.00
2009 01 05 03 50 193 17.5 21.4  5.85  9.09  7.48 113 1001.5   8.7 999.0   8.4 99.0 99.00
2009 01 05 04 50 205 17.2 20.5  6.70 10.00  8.24 360 1001.0   9.1 999.0   8.9 99.0 99.00
2009 01 05 05 50 212 14.1 17.7  4.67 10.81  8.95 211 1000.3   9.5 999.0   9.4 99.0 99.00
2009 01 05 06 50 236 11.2 13.7 99.00 99.00 99.00 999 1001.6   9.6 999.0   9.5 99.0 99.00
2009 01 05 07 50 244 12.3 14.4 99.00 99.00 99.00 999 1001.6   9.7 999.0   9.6 99.0 99.00
2009 01 05 08 50 261 12.0 15.2 99.00 99.00 99.00 999 1002.1   9.7 999.0   9.3 99.0 99.00
2009 01 05 09 50 272  9.1 10.5  5.28 11.43  8.04 119 1003.4   9.4 999.0   8.1 99.0 99.00
2009 01 05 10 50 257  9.0 11.5  5.54 10.81  8.50 999 1003.7   9.7 999.0   8.3 99.0 99.00
2009 01 05 11 50 260  9.5 12.5  5.46 10.81  8.47 999 1004.6   9.3 999.0   8.5 99.0 99.00
2009 01 05 12 50 274  7.6  9.4  4.98 11.43  8.18 194 1005.4   9.0 999.0   8.0 99.0 99.00
2009 01 05 13 50 261  7.8  9.8  5.00 10.81  8.36 179 1006.3   9.2 999.0   7.8 99.0 99.00
2009 01 05 14 50 279  9.7 12.0  5.12 10.81  8.34 192 1007.3   9.1 999.0   7.5 99.0 99.00
2009 01 05 15 50 279  8.3 10.8  5.20 10.00  8.29 195 1009.0   8.6 999.0   7.3 99.0 99.00
2009 01 05 16 50 301  5.8  7.7  4.85 10.00  8.10 214 1010.6   8.2 999.0   7.0 99.0 99.00
2009 01 05 17 50 282  5.3  7.0 99.00 99.00 99.00 999 1012.3   8.6 999.0   6.5 99.0 99.00
2009 01 05 18 50 258  5.6  7.2  5.21 10.00  8.27 238 1013.1   8.7 999.0   7.1 99.0 99.00
2009 01 05 19 50 246  6.2  7.9  4.98 10.81  8.31 242 1014.0   8.8 999.0   7.7 99.0 99.00
2009 01 05 20 50 261  6.9  8.7  4.66 10.00  7.97 247 1014.4   8.8 999.0   7.0 99.0 99.00
2009 01 05 21 50 244  5.9  7.3  5.03 10.81  8.39 263 1014.9   8.7 999.0   7.5 99.0 99.00
2009 01 05 23 50 237  6.2  7.7 99.00 99.00 99.00 999 1015.9   8.8 999.0   7.3 99.0 99.00
2009 01 06 00 50 228  5.2  6.7 99.00 99.00 99.00 999 1016.5   8.5 999.0   6.8 99.0 99.00
2009 01 06 01 50 229  7.6  8.9 99.00 99.00 99.00 999 1016.9   8.7 999.0   7.5 99.0 99.00
2009 01 06 02 50 230  5.2  6.5 99.00 99.00 99.00 999 1016.7   8.5 999.0   7.6 99.0 99.00
2009 01 06 03 50 232  6.1  7.9 99.00 99.00 99.00 999 1017.2   8.7 999.0   7.4 99.0 99.00
2009 01 06 04 50 220  7.3  9.0 99.00 99.00 99.00 999 1016.3   8.4 999.0   7.9 99.0 99.00
2009 01 06 05 50 222  7.4  9.3 99.00 99.00 99.00 999 1016.4   8.7 999.0   7.8 99.0 99.00
2009 01 06 06 50 206  7.2  8.8 99.00 99.00 99.00 999 1016.0   8.7 999.0   8.0 99.0 99.00
2009 01 06 07 50 216  6.1  7.6 99.00 99.00 99.00 999 1016.5   8.6 999.0   8.5 99.0 99.00
2009 01 06 08 50 206  7.9  9.3 99.00 99.00 99.00 999 1014.7   8.7 999.0   8.6 99.0 99.00
2009 01 06 09 50 196  8.5 10.7 99.00 99.00 99.00 999 1014.0   8.9 999.0   8.8 99.0 99.00
2009 01 06 10 50 184  8.6 10.8 99.00 99.00 99.00 999 1013.4   9.0 999.0   8.9 99.0 99.00
2009 01 06 11 50 208  9.0 10.8 99.00 99.00 99.00 999 1012.6   9.3 999.0   9.2 99.0 99.00
2009 01 06 12 50 240  8.8 10.1 99.00 99.00 99.00 999 1012.9   9.4 999.0   9.3 99.0 99.00
2009 01 06 13 50 234  8.3 10.2 99.00 99.00 99.00 999 1013.0   9.4 999.0   9.3 99.0 99.00
2009 01 06 14 50 228  8.3 10.2 99.00 99.00 99.00 999 1013.6   9.4 999.0   9.3 99.0 99.00
2009 01 06 15 50 229  8.6 10.1 99.00 99.00 99.00 999 1014.1   9.4 999.0   9.3 99.0 99.00
2009 01 06 16 50 232  9.8 11.7 99.00 99.00 99.00 999 1014.5   9.3 999.0   9.2 99.0 99.00
2009 01 06 17 50 230  9.6 11.5 99.00 99.00 99.00 999 1015.1   9.4 999.0   9.3 99.0 99.00
2009 01 06 18 50 234 10.1 11.6 99.00 99.00 99.00 999 1015.6   9.5 999.0   9.4 99.0 99.00
2009 01 06 20 50 232 11.1 14.7 99.00 99.00 99.00 999 1015.2   9.9 999.0   9.2 99.0 99.00
2009 01 06 21 50 231 11.1 13.5 99.00 99.00 99.00 999 1015.0  10.1 999.0   9.2 99.0 99.00
2009 01 06 22 50 231 10.8 13.0 99.00 99.00 99.00 999 1015.2  10.4 999.0   9.5 99.0 99.00
2009 01 06 23 50 220 10.9 13.1 99.00 99.00 99.00 999 1015.2  10.1 999.0   9.8 99.0 99.00
2009 01 07 00 50 218 11.5 14.6 99.00 99.00 99.00 999 1015.3  10.3 999.0   9.5 99.0 99.00
2009 01 07 01 50 220 11.5 13.3 99.00 99.00 99.00 999 1014.5  10.5 999.0   9.5 99.0 99.00
2009 01 07 02 50 217 12.2 14.7 99.00 99.00 99.00 999 1013.9  10.6 999.0   9.5 99.0 99.00
2009 01 07 03 50 221 13.0 15.5 99.00 99.00 99.00 999 1014.3  10.9 999.0   9.6 99.0 99.00
2009 01 07 04 50 212 12.3 15.0 99.00 99.00 99.00 999 1013.8  10.6 999.0   9.5 99.0 99.00
2009 01 07 05 50 215 13.4 16.4 99.00 99.00 99.00 999 1013.3  10.6 999.0   9.7 99.0 99.00
2009 01 07 06 50 224 14.1 17.3 99.00 99.00 99.00 999 1013.2  10.6 999.0  10.1 99.0 99.00
2009 01 07 07 50 222 14.3 17.1 99.00 99.00 99.00 999 1012.8  10.5 999.0  10.3 99.0 99.00
2009 01 07 08 50 223 13.2 15.6 99.00 99.00 99.00 999 1012.8  10.4 999.0  10.3 99.0 99.00
2009 01 07 09 50 222 12.9 15.3 99.00 99.00 99.00 999 1012.8  10.3 999.0  10.2 99.0 99.00
2009 01 07 10 50 216 13.1 16.5 99.00 99.00 99.00 999 1012.4  10.3 999.0  10.2 99.0 99.00
2009 01 07 11 50 219 13.0 15.1  4.66 10.81  7.68 275 1012.0  10.3 999.0  10.2 99.0 99.00
2009 01 07 12 50 220 12.8 16.8 99.00 99.00 99.00 999 1011.7  10.3 999.0  10.2 99.0 99.00
2009 01 07 13 50 223 13.0 16.6 99.00 99.00 99.00 999 1011.4  10.3 999.0  10.2 99.0 99.00
2009 01 07 14 50 221 12.4 14.9 99.00 99.00 99.00 999 1011.3  10.3 999.0  10.2 99.0 99.00
2009 01 07 15 50 220 13.2 16.0 99.00 99.00 99.00 999 1011.3  10.4 999.0  10.3 99.0 99.00
2009 01 07 16 50 218 12.7 15.2 99.00 99.00 99.00 999 1011.5  10.3 999.0   9.8 99.0 99.00
2009 01 07 17 50 219 12.5 15.1 99.00 99.00 99.00 999 1011.8  10.3 999.0  10.2 99.0 99.00
2009 01 07 18 50 219 12.2 14.4 99.00 99.00 99.00 999 1011.9  10.3 999.0  10.2 99.0 99.00
2009 01 07 19 50 218 11.9 14.4 99.00 99.00 99.00 999 1011.3  10.3 999.0  10.2 99.0 99.00
2009 01 07 20 50 217 11.9 14.6 99.00 99.00 99.00 999 1010.5  10.2 999.0  10.1 99.0 99.00
2009 01 07 21 50 215 12.3 14.1 99.00 99.00 99.00 999 1009.6  10.1 999.0  10.0 99.0 99.00
2009 01 07 22 50 210 13.6 16.3 99.00 99.00 99.00 999 1008.9  10.2 999.0  10.1 99.0 99.00
2009 01 07 23 50 206 14.6 17.3 99.00 99.00 99.00 999 1008.2  10.3 999.0  10.2 99.0 99.00
2009 01 08 00 50 200 15.3 18.3 99.00 99.00 99.00 999 1007.4  10.2 999.0  10.1 99.0 99.00
2009 01 08 01 50 200 15.2 18.6 99.00 99.00 99.00 999 1006.8  10.1 999.0  10.0 99.0 99.00
2009 01 08 02 50 196 14.9 18.3 99.00 99.00 99.00 999 1005.7  10.0 999.0   9.9 99.0 99.00
2009 01 08 03 50 197 16.3 19.7 99.00 99.00 99.00 999 1004.9  10.0 999.0   9.9 99.0 99.00
2009 01 08 04 50 200 16.3 20.8 99.00 99.00 99.00 999 1004.2  10.1 999.0  10.0 99.0 99.00
2009 01 08 05 50 219 13.6 17.6 99.00 99.00 99.00 999 1005.4  10.0 999.0   9.9 99.0 99.00
2009 01 08 06 50 236  8.7 10.8 99.00 99.00 99.00 999 1006.1   9.7 999.0   9.6 99.0 99.00
2009 01 08 07 50 251  7.6  9.7 99.00 99.00 99.00 999 1006.8   9.4 999.0   9.3 99.0 99.00
2009 01 08 08 50 246  7.6  9.3  5.46  9.09  7.97 196 1007.2   9.4 999.0   9.3 99.0 99.00
2009 01 08 09 50 246  8.8 11.0 99.00 99.00 99.00 999 1007.5   9.4 999.0   9.3 99.0 99.00
2009 01 08 10 50 259  8.3 10.3 99.00 99.00 99.00 999 1008.9   9.3 999.0   9.2 99.0 99.00
2009 01 08 11 50 272  8.8 10.7 99.00 99.00 99.00 999 1009.9   9.3 999.0   8.9 99.0 99.00
2009 01 08 12 50 272  9.2 11.4 99.00 99.00 99.00 999 1010.8   9.1 999.0   8.1 99.0 99.00
2009 01 08 13 50 277  9.4 12.3  4.46  9.09  7.73 220 1012.0   8.3 999.0   7.9 99.0 99.00
2009 01 08 14 50 273  9.3 11.7  4.80 12.90  8.09 280 1012.7   8.9 999.0   6.6 99.0 99.00
2009 01 08 15 50 275  9.1 11.3  4.90 10.81  7.93 282 1013.6   8.0 999.0   5.7 99.0 99.00
2009 01 08 16 50 267  8.7 11.1 99.00 99.00 99.00 999 1014.9   8.6 999.0   6.9 99.0 99.00
2009 01 08 17 50 263  8.6 10.9 99.00 99.00 99.00 999 1016.5   8.4 999.0   7.7 99.0 99.00
2009 01 08 18 50 299 12.0 14.6 99.00 99.00 99.00 999 1018.2   8.3 999.0   5.8 99.0 99.00
2009 01 08 19 50 299 12.4 15.8 99.00 99.00 99.00 999 1019.8   7.5 999.0   5.4 99.0 99.00
2009 01 08 20 50 308 12.1 14.9 99.00 99.00 99.00 999 1021.0   7.6 999.0   4.9 99.0 99.00
2009 01 08 21 50 312 12.3 15.2 99.00 99.00 99.00 999 1022.7   7.3 999.0   1.5 99.0 99.00
2009 01 08 22 50 313 11.5 14.7 99.00 99.00 99.00 999 1024.1   7.0 999.0   2.7 99.0 99.00
2009 01 08 23 50 313 11.0 14.6 99.00 99.00 99.00 999 1025.6   7.2 999.0   1.9 99.0 99.00
2009 01 09 00 50 318 11.4 14.0  4.43  9.09  7.51 277 1026.5   7.2 999.0   0.9 99.0 99.00
2009 01 09 01 50 313 11.2 14.1  4.20 11.43  7.46 267 1027.6   7.6 999.0   1.7 99.0 99.00
2009 01 09 02 50 324  8.9 11.5  4.61 12.12  8.08 274 1029.2   7.5 999.0   1.6 99.0 99.00
2009 01 09 03 50 329  8.6 10.2  4.97 12.12  8.14 284 1029.9   7.5 999.0   1.9 99.0 99.00
2009 01 09 04 50 331  6.2  8.0  4.64 10.81  8.10 283 1030.5   7.6 999.0   2.4 99.0 99.00
2009 01 09 05 50 303  5.1  7.2  4.51 12.12  8.30 284 1031.6   7.4 999.0   2.1 99.0 99.00
2009 01 09 06 50 352  4.9  6.3  5.06 11.43  8.82 282 1032.0   6.7 999.0   3.2 99.0 99.00
2009 01 09 07 50 323  3.9  5.6  5.01 11.43  8.83 280 1032.8   6.9 999.0   2.8 99.0 99.00
2009 01 09 08 50 297  2.8  4.5  4.15 12.12  8.28 274 1033.1   7.2 999.0   3.0 99.0 99.00
2009 01 09 09 50 276  1.1  2.6  4.11 10.81  8.01 278 1033.8   7.1 999.0   2.4 99.0 99.00
2009 01 09 10 50 269  2.7  4.7  3.81 11.43  8.14 266 1035.3   7.3 999.0   1.9 99.0 99.00
2009 01 09 11 50 236  0.7  2.0  3.68 10.81  7.93 272 1035.8   7.4 999.0   2.2 99.0 99.00
2009 01 09 12 50 241  0.5  1.7  3.70 12.12  8.05 266 1035.9   7.4 999.0   2.1 99.0 99.00
2009 01 09 13 50 109  3.0  4.6  3.18 12.12  7.99 267 1035.3   7.0 999.0   3.6 99.0 99.00
2009 01 09 14 50 211  3.2  4.3  3.37 11.43  8.35 264 1036.1   7.3 999.0   3.5 99.0 99.00
2009 01 09 15 50 193  4.0  4.9  2.99 11.43  7.96 272 1036.2   7.4 999.0   3.1 99.0 99.00
2009 01 09 16 50 185  3.5  4.2 99.00 99.00 99.00 999 1036.8   7.2 999.0   3.7 99.0 99.00
2009 01 09 18 50 195  5.6  6.9 99.00 99.00 99.00 999 1036.0   7.6 999.0   3.0 99.0 99.00
2009 01 09 19 50 201  6.3 99.0 99.00 99.00 99.00 999 9999.0   7.8 999.0   3.1 99.0 99.00
2009 01 09 20 50 222  4.9  6.7  3.14 11.43  8.57 271 1036.2   7.7 999.0   3.2 99.0 99.00
2009 01 09 21 50 230  5.2  6.4 99.00 99.00 99.00 999 1036.5   7.9 999.0   3.2 99.0 99.00
2009 01 09 22 50 257  4.6  6.1 99.00 99.00 99.00 999 1036.2   7.8 999.0   3.4 99.0 99.00
2009 01 09 23 50 220  3.2  4.7 99.00 99.00 99.00 999 1036.1   7.8 999.0   3.4 99.0 99.00
2009 01 10 00 50 206  3.7  5.0 99.00 99.00 99.00 999 1036.1   7.7 999.0   3.3 99.0 99.00
2009 01 10 01 50 215  3.4  4.7 99.00 99.00 99.00 999 1035.7   7.6 999.0   2.9 99.0 99.00
2009 01 10 02 50 192  4.3  5.2 99.00 99.00 99.00 999 1035.7   7.7 999.0   3.1 99.0 99.00
2009 01 10 03 50 201  3.2  4.1 99.00 99.00 99.00 999 1036.0   7.8 999.0   3.5 99.0 99.00
2009 01 10 04 50 193  4.2  5.3 99.00 99.00 99.00 999 1035.5   7.7 999.0   3.5 99.0 99.00
2009 01 10 05 50 191  4.5  5.7 99.00 99.00 99.00 999 1035.3   7.8 999.0   3.9 99.0 99.00
2009 01 10 06 50 179  5.6  6.7 99.00 99.00 99.00 999 1034.9   7.9 999.0   4.1 99.0 99.00
2009 01 10 07 50 182  6.2  6.9 99.00 99.00 99.00 999 1034.8   7.9 999.0   4.0 99.0 99.00
2009 01 10 08 50 193  6.1  7.0 99.00 99.00 99.00 999 1034.7   7.8 999.0   3.8 99.0 99.00
2009 01 10 09 50 192  6.5  7.6 99.00 99.00 99.00 999 1034.4   7.9 999.0   4.2 99.0 99.00
2009 01 10 10 50 193  6.7  8.2  2.24 10.00  7.11 277 1034.5   7.9 999.0   4.0 99.0 99.00
2009 01 10 11 50 183  6.2  7.2  2.43 12.12  7.83 290 1034.7   7.7 999.0   5.0 99.0 99.00
2009 01 10 12 50 191  5.4  6.8  2.32 11.43  7.63 294 1034.6   7.9 999.0   4.4 99.0 99.00
2009 01 10 13 50 184  5.6  6.9 99.00 99.00 99.00 999 1034.5   7.9 999.0   4.9 99.0 99.00
2009 01 10 14 50 175  6.9  8.2  2.93 10.81  8.05 298 1034.0   7.5 999.0   5.8 99.0 99.00
2009 01 10 15 50 189  7.5  8.9 99.00 99.00 99.00 999 1034.3   7.7 999.0   5.9 99.0 99.00
2009 01 10 16 50 198  8.1  9.3 99.00 99.00 99.00 999 1034.1   8.1 999.0   5.3 99.0 99.00
