#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 02 27 19 50 142  7.1  9.0  1.09 12.90  4.84 292 1010.9   2.6   9.2   1.3 99.0 99.00
2019 02 27 20 50 196  8.1  9.5  1.28 12.90  5.73 309 1011.0   4.5   9.3   0.1 99.0 99.00
2019 02 27 21 50 195  6.7  9.0  1.36 12.90  5.22 267 1011.4   4.3   9.3   0.7 99.0 99.00
2019 02 27 22 50 233  6.9  8.7  1.34 12.90  5.71 283 1012.4   4.9   9.4  -0.6 99.0 99.00
2019 02 27 23 50 219  6.1  7.8  1.48 12.90  6.20 278 1013.3   5.3   9.4  -1.6 99.0 99.00
2019 02 28 00 50 205  7.2  9.7  1.46 12.90  6.63 303 1013.8   5.6   9.4  -1.6 99.0 99.00
2019 02 28 01 50 199 10.7 12.7  1.46 21.05  7.28 261 1014.2   4.1   9.4   0.6 99.0 99.00
2019 02 28 02 50 208  7.8 10.1  1.55 21.05  7.72 309 1014.6   5.9   9.4   0.0 99.0 99.00
2019 02 28 03 50 202  8.4 10.5  1.58 21.05  6.64 312 1015.1   6.2   9.5  -1.0 99.0 99.00
2019 02 28 04 50 173  7.9  9.6  1.76 19.05  6.62 299 1015.4   6.0   9.5   1.5 99.0 99.00
2019 02 28 05 50 241  5.9  8.2  1.58 19.05  5.95 276 1016.3   6.4   9.5  -1.7 99.0 99.00
2019 02 28 06 50 241  4.4  6.4  2.10 19.05  7.52 297 1016.7   6.2   9.5  -3.4 99.0 99.00
2019 02 28 07 50 210  3.8  4.6  1.72 19.05  7.51 296 1016.9   6.4   9.5  -3.7 99.0 99.00
2019 02 28 08 50 176  2.8  4.4  1.87 19.05  8.99 273 1017.1   6.4   9.5  -1.5 99.0 99.00
2019 02 28 09 50 118  6.5  8.1  1.74 19.05  7.48 292 1017.3   5.5   9.5   2.6 99.0 99.00
2019 02 28 10 50 137  7.0  9.1  2.12 19.05  8.67 272 1017.2   6.0   9.5   2.1 99.0 99.00
2019 02 28 11 50 109  7.4  9.3  1.96 19.05  7.38 297 1016.8   5.2   9.5   2.1 99.0 99.00
2019 02 28 12 50  90  7.9  9.2  2.25 19.05  8.24 302 1016.2   5.3   9.5   2.5 99.0 99.00
2019 02 28 13 50 129  8.3 10.6  2.19 19.05  7.77 303 1016.1   6.0   9.4   2.5 99.0 99.00
2019 02 28 14 50 144  4.8  5.9  2.10 17.39  7.04 283 1016.2   4.5   9.4   1.2 99.0 99.00
2019 02 28 15 50 140  7.2 10.2  1.76 19.05  7.38 294 1016.2   5.6   9.4   0.2 99.0 99.00
2019 02 28 16 50 101  8.3 10.0  2.01 17.39  8.61 285 1016.2   5.6   9.4   2.0 99.0 99.00
2019 02 28 17 50 144  8.2 11.0  2.09 17.39  6.84 270 1016.4   6.4   9.5  -0.1 99.0 99.00
2019 02 28 18 50 135 10.1 11.7  2.26 17.39  7.27 292 1016.2   6.5   9.4   0.3 99.0 99.00
2019 02 28 19 50 153  9.5 11.8  2.71 17.39  7.83 296 1016.7   6.6   9.6   0.9 99.0 99.00
2019 02 28 20 50 137 10.1 12.6  2.48 17.39  6.59 295 1016.9   5.4   9.7   2.1 99.0 99.00
2019 02 28 21 50 143 10.1 12.1  2.66 17.39  6.88 289 1016.6   5.6   9.7   2.8 99.0 99.00
2019 02 28 22 50 128  9.9 12.1  2.91 17.39  7.21 303 1016.8   5.3   9.8   2.9 99.0 99.00
2019 02 28 23 50 127  8.5 10.2  2.48 16.00  6.84 294 1017.0   5.8   9.8   3.0 99.0 99.00
2019 03 01 00 50 138  8.1  9.9  2.61 17.39  7.38 300 1016.9   6.2   9.8   3.3 99.0 99.00
2019 03 01 01 50 131  8.4 10.7  2.47 16.00  7.71 292 1016.8   6.5   9.9   3.4 99.0 99.00
2019 03 01 02 50 131  9.3 11.2  2.20 16.00  6.73 283 1016.8   6.6   9.8   3.6 99.0 99.00
2019 03 01 03 50 114  8.3 10.7  2.65 16.00  7.94 290 1017.0   6.8   9.6   3.2 99.0 99.00
2019 03 01 04 50 105  7.6  9.8  2.55 16.00  8.17 294 1017.2   6.7   9.5   3.5 99.0 99.00
2019 03 01 05 50 105  8.2 10.0  2.35 16.00  6.67 289 1017.3   6.8   9.4   3.2 99.0 99.00
2019 03 01 06 50 111  8.0 10.4  2.51 16.00  7.62 298 1017.6   7.1   9.6   2.6 99.0 99.00
2019 03 01 07 50 130  8.2  9.8  2.21 16.00  6.73 300 1017.6   7.2   9.6   3.3 99.0 99.00
2019 03 01 08 50 107  7.6  9.0  2.12 16.00  6.37 288 1017.5   7.3   9.7   3.4 99.0 99.00
2019 03 01 09 50 103  8.4 10.2  2.18 16.00  6.74 297 1017.6   6.9   9.3   3.9 99.0 99.00
2019 03 01 10 50  92  8.0  9.6  2.43 16.00  6.82 290 1017.3   6.4   9.2   3.4 99.0 99.00
2019 03 01 11 50  87  8.9 10.6  2.35 14.81  6.68 276 1016.9   6.3   9.2   3.3 99.0 99.00
2019 03 01 12 50  88  9.4 11.6  2.39 16.00  6.36 275 1016.9   6.2   9.1   3.3 99.0 99.00
2019 03 01 13 50  87  8.6 10.5  2.67 14.81  6.76 284 1017.0   6.2   9.1   3.5 99.0 99.00
2019 03 01 14 50  85  9.0 10.9  2.03 14.81  6.17 295 1017.2   6.3   9.1   3.5 99.0 99.00
2019 03 01 15 50  90  8.8 10.3  2.50 14.81  7.10 291 1017.3   6.4   9.1   3.3 99.0 99.00
2019 03 01 16 50  82  8.2 10.0  2.20 14.81  6.72 285 1017.9   6.5   9.1   3.3 99.0 99.00
2019 03 01 17 50  87  7.9  9.3  2.32 14.81  6.87 291 1018.3   6.6   9.1   3.5 99.0 99.00
2019 03 01 18 50  86  6.3  7.9  2.06 14.81  6.55 295 1018.7   7.1   9.1   3.4 99.0 99.00
2019 03 01 19 50  89  5.2  6.1  2.22 14.81  7.07 292 1019.2   7.6   9.1   3.6 99.0 99.00
2019 03 01 20 50  84  4.0  5.2  2.11 13.79  7.38 288 1019.4   7.8   9.2   3.8 99.0 99.00
2019 03 01 21 50 109  1.2  1.9  2.22 14.81  7.60 284 1019.1   8.6   9.2   2.9 99.0 99.00
2019 03 01 22 50 175  2.2  2.9  1.83 14.81  7.33 288 1019.4   8.7   9.3   2.5 99.0 99.00
2019 03 01 23 50 196  0.1  0.5  2.11 13.79  7.64 296 1019.6   9.3   9.4   2.5 99.0 99.00
2019 03 02 00 50 337  2.6  3.8  2.05 13.79  7.90 290 1019.6   8.6   9.4   3.4 99.0 99.00
2019 03 02 01 50 340  2.0  3.3  1.76 13.79  7.39 309 1019.7   8.3   9.3   3.2 99.0 99.00
2019 03 02 02 50  11  4.1  5.7  1.83 13.79  8.17 280 1020.0   8.3   9.2   3.6 99.0 99.00
2019 03 02 03 50  26  4.1  5.0  1.97 13.79  8.66 290 1020.3   7.8   9.2   3.4 99.0 99.00
2019 03 02 04 50  10  3.6  4.3  1.75 13.79  8.14 294 1020.5   7.8   9.1   3.3 99.0 99.00
2019 03 02 05 50  11  4.5  5.7  1.97 13.79  8.65 301 1020.5   7.8   9.1   3.3 99.0 99.00
2019 03 02 06 50  15  5.2  6.0  1.77 13.79  8.34 295 1020.5   7.7   9.1   3.2 99.0 99.00
2019 03 02 07 50  12  5.7  7.1  1.87 13.79  8.43 293 1020.3   7.6   9.1   3.7 99.0 99.00
2019 03 02 08 50  15  6.1  7.1  1.76 13.79  7.78 296 1020.2   7.5   9.1   3.9 99.0 99.00
2019 03 02 09 50   2  5.9  7.3  1.70 13.79  7.55 300 1019.8   7.7   9.1   3.5 99.0 99.00
2019 03 02 10 50  15  5.4  6.4  1.60 13.79  7.21 292 1019.6   7.6   9.1   2.2 99.0 99.00
2019 03 02 11 50  12  5.5  6.3  1.61 13.79  7.68 303 1019.2   7.3   9.2   3.3 99.0 99.00
2019 03 02 12 50  13  6.2  7.6  1.46 13.79  7.19 301 1018.8   7.0   9.5   3.5 99.0 99.00
2019 03 02 13 50  29  4.1  5.0  1.50 13.79  8.13 299 1019.0   6.6   9.8   4.0 99.0 99.00
2019 03 02 14 50  33  3.0  3.8  1.42 12.90  8.39 303 1018.7   6.5   9.9   4.1 99.0 99.00
2019 03 02 15 50  65  3.0  4.1  1.49 12.90  8.77 281 1018.9   6.4  10.0   3.6 99.0 99.00
2019 03 02 16 50  51  3.4  4.6  1.34 12.90  8.29 289 1019.0   6.7  10.1   2.6 99.0 99.00
2019 03 02 17 50  37  3.5  4.3  1.36 12.12  7.69 287 1018.8   6.4  10.1   2.6 99.0 99.00
2019 03 02 18 50  22  4.3  5.0  1.21 12.90  7.33 282 1018.7   6.3  10.2   3.1 99.0 99.00
2019 03 02 19 50  29  6.1  7.0  1.25 12.90  7.43 295 1018.6   6.8  10.2   2.2 99.0 99.00
2019 03 02 20 50  25  7.4  8.8  1.21 12.90  6.38 291 1018.2   7.6  10.1   2.7 99.0 99.00
2019 03 02 21 50  12  8.6  9.9  1.44 12.90  5.95 302 1017.9   7.7  10.1   2.4 99.0 99.00
2019 03 02 22 50   4  9.0 10.8  1.36 12.90  5.38 279 1018.0   7.9  10.1   3.4 99.0 99.00
2019 03 02 23 50   2  9.5 11.5  1.47 11.43  5.61 288 1018.3   8.0  10.1   3.3 99.0 99.00
2019 03 03 00 50 356  9.4 10.8  1.42 12.90  5.36 291 1018.5   8.1  10.1   3.6 99.0 99.00
2019 03 03 01 50 358  9.9 11.5  1.47 12.90  5.11 298 1018.8   8.1  10.1   3.7 99.0 99.00
2019 03 03 02 50   3 10.5 11.9  1.49 12.12  5.03 297 1019.2   7.9  10.0   3.6 99.0 99.00
2019 03 03 03 50  10  9.3 10.8  1.58 12.90  5.33 296 1019.6   8.0   9.9   2.9 99.0 99.00
2019 03 03 04 50  17  8.7 10.4  1.50 12.90  5.18 286 1019.9   8.1   9.8   2.6 99.0 99.00
2019 03 03 05 50  48  6.8  8.2  1.50 12.12  5.54 291 1020.6   8.2   9.0   2.9 99.0 99.00
2019 03 03 06 50  82  7.5  9.1  1.33 12.12  5.75 291 1021.0   7.0   8.9  -0.3 99.0 99.00
2019 03 03 07 50  73  6.1  7.3  1.29 12.90  6.00 277 1021.3   6.6   8.9   0.0 99.0 99.00
2019 03 03 08 50  67  7.4  8.8  1.21 12.12  5.58 320 1021.7   5.6   9.1  -1.7 99.0 99.00
2019 03 03 09 50  70  8.4  9.8  1.32 12.12  5.83 295 1022.1   5.1   9.0  -1.5 99.0 99.00
2019 03 03 10 50  73  7.1  8.9  1.50 12.12  5.56 293 1022.4   4.3   9.1  -2.5 99.0 99.00
2019 03 03 11 50  82  9.1 11.0  1.53 14.81  5.70 280 1022.1   4.8   9.1  -1.9 99.0 99.00
2019 03 03 12 50  73  8.0 10.6  1.55 16.00  5.71 277 1022.3   4.2   9.1  -2.4 99.0 99.00
2019 03 03 13 50  75  8.1  9.6  1.60 14.81  5.89 317 1022.3   4.0   9.1  -3.0 99.0 99.00
2019 03 03 14 50  73  8.5 10.0  1.67 14.81  6.17 287 1022.2   4.0   8.8  -3.3 99.0 99.00
2019 03 03 15 50  75  8.3 10.2  1.69 14.81  6.50 310 1022.6   4.0   8.8  -3.3 99.0 99.00
2019 03 03 16 50  75  8.5 10.3  1.80 13.79  6.15 299 1023.2   3.9   8.9  -4.0 99.0 99.00
2019 03 03 17 50  73  8.4 10.0  1.71 14.81  6.50 319 1023.4   4.1   9.0  -4.4 99.0 99.00
2019 03 03 18 50  66  8.8 10.1  1.87 14.81  6.39 304 1023.2   4.4   9.1  -4.5 99.0 99.00
2019 03 03 19 50  70  8.5 10.6  1.69 13.79  6.30 293 1023.3   4.9   9.1  -4.0 99.0 99.00
2019 03 03 20 50  73  9.4 11.1  1.75 14.81  6.50 306 1022.7   5.6   9.0  -5.7 99.0 99.00
2019 03 03 21 50  76  7.9  9.6  1.88 13.79  6.60 295 1022.3   6.3   9.0  -5.5 99.0 99.00
2019 03 03 22 50  73  7.7  9.1  1.80 13.79  6.67 294 1022.0   7.1   9.0  -4.6 99.0 99.00
2019 03 03 23 50  64  5.7  7.0  1.74 13.79  7.58 297 1022.2   7.5   9.0  -5.6 99.0 99.00
2019 03 04 00 50  39  5.0  6.4  1.49 13.79  7.79 300 1022.1   7.7   9.0  -4.5 99.0 99.00
2019 03 04 01 50  28  4.8  5.7  1.61 13.79  8.70 284 1022.0   7.6   9.0  -6.1 99.0 99.00
2019 03 04 02 50  13  4.4  5.0  1.86 13.79  9.67 297 1022.3   7.2   8.9  -3.1 99.0 99.00
2019 03 04 03 50  45  5.6  8.3  1.80 13.79 10.22 284 1022.1   7.3   8.9  -1.8 99.0 99.00
2019 03 04 04 50  90  8.2  9.7  1.61 13.79  7.88 298 1022.2   5.9   8.9  -4.8 99.0 99.00
2019 03 04 05 50  87  8.4 10.1  1.86 13.79  6.94 293 1022.6   4.9   8.9  -5.3 99.0 99.00
2019 03 04 06 50  89  8.0 10.1  2.07 13.79  6.90 291 1022.7   4.1   8.9  -6.5 99.0 99.00
2019 03 04 07 50  84  6.7  8.2  1.91 13.79  6.84 302 1022.5   3.7   8.9  -6.7 99.0 99.00
2019 03 04 08 50  80  6.9  8.4  1.71 11.43  6.95 301 1022.5   3.3   8.7  -6.9 99.0 99.00
2019 03 04 09 50  71  6.9  8.6  1.67 12.90  6.90 288 1022.8   3.0   8.7  -6.2 99.0 99.00
2019 03 04 10 50  80  7.8  9.3  1.93 13.79  7.56 301 1022.8   2.8   8.7  -6.2 99.0 99.00
2019 03 04 11 50  83  7.6  9.7  1.58 13.79  6.61 287 1022.5   2.6   8.7  -6.4 99.0 99.00
2019 03 04 12 50  80  7.8  9.3  1.89 12.90  7.07 303 1022.9   2.4   8.6  -8.3 99.0 99.00
2019 03 04 13 50  89  7.5  9.3  1.79 13.79  6.78 288 1023.2   2.1   8.6  -7.8 99.0 99.00
2019 03 04 14 50  87  8.5 10.3  1.77 13.79  6.73 301 1023.1   2.0   8.6  -8.0 99.0 99.00
2019 03 04 15 50  83  8.6 10.5  1.72 13.79  6.33 309 1023.2   1.9   8.6  -8.1 99.0 99.00
2019 03 04 16 50  83  8.2  9.8  1.66 13.79  6.51 291 1023.6   2.0   8.6  -7.4 99.0 99.00
2019 03 04 17 50  80  7.3  9.6  1.76 12.90  6.68 294 1023.8   1.7   8.6  -9.0 99.0 99.00
2019 03 04 18 50  81  6.5  8.3  1.47 12.90  6.45 291 1023.8   2.0   8.7  -8.1 99.0 99.00
2019 03 04 19 50  88  7.2  9.0  1.61 13.79  7.19 299 1023.6   2.8   8.7  -7.7 99.0 99.00
2019 03 04 20 50  82  5.4  7.2  1.49 12.90  7.34 294 1023.4   3.5   8.8  -7.3 99.0 99.00
2019 03 04 21 50  90  4.3  6.3  1.38 12.90  7.43 295 1023.0   3.8   8.8  -7.7 99.0 99.00
2019 03 04 22 50  87  2.9  4.9  1.62 12.90  8.75 299 1022.6   4.2   8.8  -7.8 99.0 99.00
2019 03 04 23 50  66  2.6  3.8  1.36 12.90  8.25 280 1022.6   4.7   8.9  -8.2 99.0 99.00
2019 03 05 00 50  42  1.4  2.5  1.59 12.90  9.83 291 1022.4   5.2   8.9  -9.2 99.0 99.00
2019 03 05 01 50 350  1.8  2.8  1.42 12.90  9.58 291 1022.1   5.4   8.9  -7.9 99.0 99.00
2019 03 05 02 50   6  4.9  6.0  1.32 12.90  8.55 298 1022.3   5.5   8.9  -5.7 99.0 99.00
2019 03 05 03 50  37  6.9  8.1  1.27 12.12  7.09 301 1021.7   6.1   8.8  -3.9 99.0 99.00
2019 03 05 04 50  81  6.2  7.5  1.40 12.90  7.16 302 1021.3   6.4   8.7  -5.8 99.0 99.00
2019 03 05 05 50  77  6.7  7.8  1.37 12.90  6.55 297 1021.3   5.5   8.8  -5.4 99.0 99.00
2019 03 05 06 50  85  7.8  9.2  1.30 12.90  5.73 286 1021.1   4.8   8.8  -5.0 99.0 99.00
2019 03 05 07 50  79  7.1  8.7  1.24 12.90  5.22 291 1020.6   4.4   8.8  -5.4 99.0 99.00
2019 03 05 08 50  83  7.0  8.6  1.32 12.90  5.59 290 1020.6   4.1   8.8  -4.6 99.0 99.00
2019 03 05 09 50  89  7.1  8.5  1.17 12.90  5.11 297 1020.6   3.6   8.7  -5.6 99.0 99.00
2019 03 05 10 50  75  6.5  8.2  1.13 12.90  5.38 310 1020.0   3.2   8.7  -5.8 99.0 99.00
2019 03 05 11 50  69  7.0  8.4  1.02 11.43  5.12 289 1019.2   2.9   8.7  -5.2 99.0 99.00
2019 03 05 12 50  71  6.3  8.2  1.32 12.90  5.67 298 1018.9   2.7   8.7  -5.6 99.0 99.00
2019 03 05 13 50  70  7.1  9.1  1.42 12.90  6.10 288 1018.2   2.8   8.7  -4.5 99.0 99.00
2019 03 05 14 50  69  7.1  8.7  1.23 12.90  5.50 268 1017.6   2.9   8.7  -4.7 99.0 99.00
2019 03 05 15 50  64  7.6  9.1  1.24 12.12  5.27 285 1017.8   2.9   8.7  -4.6 99.0 99.00
2019 03 05 16 50  62  9.5 11.1  1.32 12.12  5.50 287 1017.6   2.9   8.7  -5.3 99.0 99.00
2019 03 05 17 50  63  9.6 11.4  1.37 12.12  5.34 314 1016.8   3.2   8.7  -5.3 99.0 99.00
2019 03 05 18 50  47  7.2  9.2  1.37 12.12  5.61 292 1015.9   3.4   8.7  -6.0 99.0 99.00
2019 03 05 19 50  50  6.0  7.4  1.20 12.12  5.42 290 1015.8   4.3   8.7  -4.9 99.0 99.00
2019 03 05 20 50  33  4.8  6.0  0.98 12.12  5.09 267 1014.9   4.8   8.8  -5.5 99.0 99.00
2019 03 05 21 50  17  7.4  8.6  1.21 11.43  6.02 280 1013.4   5.4   8.8  -3.4 99.0 99.00
2019 03 05 22 50  14  8.7 10.2  1.07 12.12  4.95 306 1012.7   5.9   8.9  -3.7 99.0 99.00
2019 03 05 23 50   7 10.0 11.6  1.04 12.12  4.76 302 1011.7   6.2   8.9  -2.9 99.0 99.00
2019 03 06 00 50 359 10.3 11.8  1.24 12.12  4.70 285 1010.6   6.3   8.9  -1.1 99.0 99.00
2019 03 06 01 50   1 10.0 12.0  1.40 12.12  4.63 307 1010.3   6.4   8.8  -0.3 99.0 99.00
2019 03 06 02 50   8 10.7 12.6  1.59 12.12  4.91 297 1009.7   6.5   8.8  -0.3 99.0 99.00
2019 03 06 03 50  10 10.3 11.6  1.58 11.43  4.84 289 1009.6   6.4   8.8   0.1 99.0 99.00
2019 03 06 04 50  13 10.1 11.7  1.68 11.43  4.84 318 1008.7   6.5   8.8   0.1 99.0 99.00
2019 03 06 05 50  19  9.2 10.3  1.58 11.43  4.79 294 1008.3   6.6   8.8   0.5 99.0 99.00
2019 03 06 06 50  21  8.6  9.7  1.48 11.43  5.18 283 1007.3   6.6   8.7   0.6 99.0 99.00
2019 03 06 07 50  36  6.7  7.9  1.34 11.43  5.25 287 1006.5   6.2   8.4   0.6 99.0 99.00
2019 03 06 08 50  66  5.3  6.3  1.24 12.12  5.77 304 1005.9   6.0   8.5  -1.8 99.0 99.00
2019 03 06 09 50  56  5.5  6.6  1.13 11.43  5.99 299 1005.4   5.6   8.6  -2.0 99.0 99.00
2019 03 06 10 50  47  5.4  6.8  1.15 11.43  6.21 305 1004.6   5.5   8.7  -3.0 99.0 99.00
2019 03 06 11 50  45  5.5  7.2  1.17 12.12  6.01 318 1003.8   5.5   8.8  -2.1 99.0 99.00
2019 03 06 12 50  49  4.6  5.5  1.01 11.43  5.48 267 1003.5   5.4   8.8  -1.8 99.0 99.00
2019 03 06 13 50  54  4.6  5.7  1.11 10.81  5.76 304 1003.0   5.0   8.9  -2.2 99.0 99.00
2019 03 06 14 50  59  5.6  7.2  1.09 11.43  5.51 311 1002.5   4.9   8.9  -2.8 99.0 99.00
2019 03 06 15 50  36  5.0  6.2  1.13 11.43  5.24 309 1002.4   5.1   8.8  -2.5 99.0 99.00
2019 03 06 16 50  33  5.5  6.7  1.04 11.43  5.17 302 1002.3   5.3   8.8  -1.8 99.0 99.00
2019 03 06 17 50  36  4.3  5.2  0.92 11.43  4.89 284 1002.3   5.4   8.8  -2.1 99.0 99.00
2019 03 06 18 50   6  5.8  6.8  0.99 12.12  5.34 263 1002.3   5.1   8.8   0.2 99.0 99.00
2019 03 06 19 50 352  5.9  7.1  0.91 11.43  5.07 294 1002.9   5.0   8.7  -0.1 99.0 99.00
2019 03 06 20 50 354  5.4  6.8  0.85 11.43  5.35 291 1003.1   5.4   8.8  -0.6 99.0 99.00
2019 03 06 21 50 338  4.9  6.7  0.89 12.12  6.06 303 1003.3   5.7   8.8  -0.5 99.0 99.00
2019 03 06 22 50 359  3.1  4.2  0.94 11.43  6.34 290 1003.9   6.1   8.8  -1.4 99.0 99.00
2019 03 06 23 50 302  6.5  8.1  0.80 10.81  6.05 292 1004.6   6.8   8.8  -0.9 99.0 99.00
2019 03 07 00 50 302  7.0  8.3  0.98 11.43  5.46 293 1005.1   6.9   8.9  -1.6 99.0 99.00
2019 03 07 01 50 312  6.4  7.7  1.10 10.81  5.54 298 1005.9   6.7   8.9  -3.1 99.0 99.00
2019 03 07 02 50 312  4.4  5.4  1.12 10.81  5.49 283 1006.7   6.8   8.9  -2.3 99.0 99.00
2019 03 07 03 50 249  3.3  4.0  1.12 11.43  5.76 261 1007.5   6.6   8.8  -1.6 99.0 99.00
2019 03 07 04 50 236  2.4  3.7  1.16 10.81  6.04 265 1008.1   6.8   8.8  -1.5 99.0 99.00
2019 03 07 05 50 221  3.1  4.8  1.25 10.81  6.32 260 1008.9   5.8   8.8   0.2 99.0 99.00
2019 03 07 06 50 192  5.0  5.9  1.29 10.00  6.72 214 1009.3   6.1   8.7   0.8 99.0 99.00
2019 03 07 07 50 206  8.2 10.3  1.24 10.81  7.25 219 1009.6   4.6   8.7   1.9 99.0 99.00
2019 03 07 08 50 236 10.4 12.6  1.32 10.81  5.98 240 1009.0   5.8   8.6   2.6 99.0 99.00
2019 03 07 09 50 221  8.7 12.0  1.29 10.00  5.08 233 1009.6   6.0   8.6   1.9 99.0 99.00
2019 03 07 10 50 271  4.8  6.3  1.38 14.81  5.28 321 1010.4   5.2   8.6   2.3 99.0 99.00
2019 03 07 11 50 263  6.1  7.6  1.33 10.81  5.60 238 1010.7   5.5   8.6   0.5 99.0 99.00
2019 03 07 12 50 259  7.2  8.8  1.45 13.79  5.29 296 1011.3   6.4   8.6   0.6 99.0 99.00
2019 03 07 13 50 232  4.6  5.4  1.41 10.00  5.25 225 1012.1   5.4   8.6   0.5 99.0 99.00
2019 03 07 14 50 198  3.7  4.4  1.31 12.90  5.51 299 1012.4   5.5   8.5   1.2 99.0 99.00
2019 03 07 15 50 304  9.9 11.9  1.38 16.00  5.41 284 1013.2   4.9   8.5   2.4 99.0 99.00
2019 03 07 16 50 235  6.5  8.0  1.61 12.90  5.40 288 1014.0   5.5   8.6   1.1 99.0 99.00
2019 03 07 17 50 254  6.1  7.8  1.67 14.81  5.60 298 1014.6   5.5   8.7   1.2 99.0 99.00
2019 03 07 18 50 231  6.3  9.4  1.55 12.90  5.72 283 1015.0   5.5   8.8   0.3 99.0 99.00
2019 03 07 19 50 278  7.8  9.1  1.59 13.79  6.05 293 1015.5   6.3   8.7   0.4 99.0 99.00
2019 03 07 20 50 287  3.3  4.5  1.54 12.12  5.74 296 1015.9   5.9   8.8   0.3 99.0 99.00
2019 03 07 21 50 272  5.0  6.5  1.57 14.81  5.98 284 1015.9   6.6   8.8   0.2 99.0 99.00
2019 03 07 22 50 292  5.8  7.2  1.73 12.90  5.95 283 1016.1   6.6   8.8   0.0 99.0 99.00
2019 03 07 23 50 283  4.7  6.1  1.68 12.90  6.14 283 1016.2   6.8   8.8  -0.9 99.0 99.00
2019 03 08 00 50 271  3.4  4.5  1.67 13.79  5.95 301 1016.2   6.8   8.8  -0.5 99.0 99.00
2019 03 08 01 50 286  5.1  8.6  1.60 13.79  6.29 297 1016.3   4.8   8.7   0.3 99.0 99.00
2019 03 08 02 50 250  3.7  4.8  1.51 12.90  6.31 286 1016.2   6.4   8.7   0.0 99.0 99.00
2019 03 08 03 50 264  3.2  4.2  1.47 12.12  6.22 288 1016.4   6.6   8.7  -1.0 99.0 99.00
2019 03 08 04 50 355  3.8  4.7  1.50 12.90  6.39 276 1016.4   5.7   8.6   0.5 99.0 99.00
2019 03 08 05 50 249  4.8  7.6  1.58 13.79  6.61 288 1016.5   6.0   8.6   0.8 99.0 99.00
2019 03 08 06 50 133  2.2  3.2  1.47 12.90  6.62 262 1016.2   5.5   8.6   0.6 99.0 99.00
2019 03 08 07 50 256  5.0  8.2  1.51 12.12  6.72 278 1015.8   5.3   8.1   0.7 99.0 99.00
2019 03 08 08 50 251  3.6  4.6  1.71 12.12  7.11 290 1015.4   5.5   7.7   1.2 99.0 99.00
2019 03 08 09 50 192  5.6  6.7  1.54 11.43  6.35 288 1015.1   4.9   7.7   2.1 99.0 99.00
2019 03 08 10 50 221  5.1  7.0  1.50 12.12  6.46 297 1014.7   5.0   8.1   1.8 99.0 99.00
2019 03 08 11 50   7  2.4  3.1  1.62 12.12  6.70 305 1014.4   4.2   8.2   2.2 99.0 99.00
2019 03 08 12 50 208  2.6  3.5  1.57 12.12  6.28 272 1014.5   4.8   8.2   1.1 99.0 99.00
2019 03 08 13 50 209  2.8  3.9  1.63 12.12  6.63 298 1014.7   4.9   8.2   1.3 99.0 99.00
2019 03 08 14 50 221  6.0  6.9  1.48 11.43  6.46 283 1014.4   5.3   8.2   1.6 99.0 99.00
2019 03 08 15 50 240  5.5  6.6  1.45 11.43  6.20 275 1014.6   5.4   8.4   1.7 99.0 99.00
2019 03 08 16 50 251  4.0  5.2  1.51 12.90  6.51 279 1014.9   5.8   8.6   0.7 99.0 99.00
2019 03 08 17 50 252  3.4  4.4  1.36 12.90  6.21 290 1015.0   5.9   8.6   1.2 99.0 99.00
2019 03 08 18 50 334  2.7  4.1  1.29 11.43  5.99 284 1015.1   5.5   8.7  -0.3 99.0 99.00
2019 03 08 19 50 332  4.6  7.1  1.35 12.12  6.18 290 1015.2   5.1   8.7   1.2 99.0 99.00
2019 03 08 20 50 114  2.8  3.7  1.42 12.12  6.63 296 1014.9   5.1   8.8   1.3 99.0 99.00
2019 03 08 21 50 201  2.4  3.3  1.35 12.12  6.79 287 1014.6   5.7   8.4   0.8 99.0 99.00
2019 03 08 22 50 159  2.7  3.7  1.44 12.12  7.07 269 1014.3   5.6   8.6   1.6 99.0 99.00
2019 03 08 23 50 169  4.0  5.1  1.35 12.12  6.97 285 1014.3   5.7   8.7   2.1 99.0 99.00
2019 03 09 00 50 174  3.7  4.4  1.40 12.12  7.02 278 1014.4   6.0   8.7   2.2 99.0 99.00
2019 03 09 01 50 187  3.1  4.0  1.26 12.12  6.17 285 1014.3   6.0   8.7   2.0 99.0 99.00
2019 03 09 02 50 194  1.7  2.3  1.32 12.12  6.63 298 1014.5   5.9   8.6   1.6 99.0 99.00
2019 03 09 03 50 179  0.8  1.3  1.27 12.12  6.55 308 1014.7   6.0   8.6   1.0 99.0 99.00
2019 03 09 04 50  56  1.1  1.8  1.31 11.43  6.85 262 1014.6   6.1   8.5   1.0 99.0 99.00
2019 03 09 05 50  67  2.6  3.4  1.33 12.12  7.14 289 1014.8   6.1   8.6   1.9 99.0 99.00
2019 03 09 06 50 121  4.1  5.5  1.20 11.43  6.66 295 1014.8   5.3   8.6   1.6 99.0 99.00
2019 03 09 07 50 146  5.3  6.2  1.20 10.81  6.64 288 1014.8   5.1   8.6   1.5 99.0 99.00
