#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 01 02 30 181  8.3 10.5 99.00 99.00 99.00 999 1019.1  10.1   9.7   8.9 99.0 99.00 
2021 01 01 02 40 182  8.1 10.6 99.00 99.00 99.00 999 1019.2  10.1   9.7   8.9 99.0 99.00 
2021 01 01 02 50 184  8.1 10.1 99.00 99.00 99.00 999 1019.1  10.1   9.7   8.9 99.0 99.00 
2021 01 01 03 00 181  8.4 10.9 99.00 99.00 99.00 999 1019.1  10.1   9.7   8.9 99.0 99.00 
2021 01 01 03 10 178  8.4 11.1 99.00 99.00 99.00 999 1019.0  10.1   9.8   8.9 99.0 99.00 
2021 01 01 03 20 178  8.4 10.6 99.00 99.00 99.00 999 1019.1  10.1   9.8   8.9 99.0 99.00 
2021 01 01 03 30 175  8.9 11.5 99.00 99.00 99.00 999 1018.6  10.0   9.8   8.8 99.0 99.00 
2021 01 01 03 40 178  9.2 12.2 99.00 99.00 99.00 999 1018.5  10.0   9.8   8.8 99.0 99.00 
2021 01 01 03 50 179  9.3 11.7 99.00 99.00 99.00 999 1018.3  10.0   9.8   8.8 99.0 99.00 
2021 01 01 04 00 176  9.5 12.0 99.00 99.00 99.00 999 1018.1  10.0   9.8   8.8 99.0 99.00 
2021 01 01 04 10 173 10.0 13.6 99.00 99.00 99.00 999 1018.1  10.0   9.8   8.9 99.0 99.00 
2021 01 01 04 20 174  9.9 12.7 99.00 99.00 99.00 999 1017.7  10.0   9.8   8.8 99.0 99.00 
2021 01 01 04 30 174 10.4 13.1 99.00 99.00 99.00 999 1017.5  10.0   9.8   8.8 99.0 99.00 
2021 01 01 04 40 177 10.8 14.0 99.00 99.00 99.00 999 1017.5   9.9   9.8   8.8 99.0 99.00 
2021 01 01 04 50 184 10.5 14.1 99.00 99.00 99.00 999 1017.4   9.6   9.8   8.6 99.0 99.00 
2021 01 01 05 00 176 10.6 13.3 99.00 99.00 99.00 999 1017.2   9.9   9.8   9.0 99.0 99.00 
2021 01 01 05 10 175 11.2 14.9 99.00 99.00 99.00 999 1017.0   9.9   9.8   8.9 99.0 99.00 
2021 01 01 05 20 177 11.5 14.6 99.00 99.00 99.00 999 1016.9   9.9   9.8   8.7 99.0 99.00 
2021 01 01 05 30 183 11.5 15.1 99.00 99.00 99.00 999 1016.9   9.8   9.8   8.6 99.0 99.00 
2021 01 01 05 40 188 10.8 13.8 99.00 99.00 99.00 999 1017.1   9.6   9.8   8.5 99.0 99.00 
2021 01 01 05 50 184 10.5 12.7 99.00 99.00 99.00 999 1016.5   9.6   9.8   8.6 99.0 99.00 
2021 01 01 06 00 177 11.1 15.3 99.00 99.00 99.00 999 1016.2   9.8   9.8   8.8 99.0 99.00 
2021 01 01 06 10 176 12.4 16.3 99.00 99.00 99.00 999 1016.1   9.9   9.8   8.7 99.0 99.00 
2021 01 01 06 20 176 12.9 16.6 99.00 99.00 99.00 999 1016.1   9.9   9.8   8.7 99.0 99.00 
2021 01 01 06 30 177 13.6 17.8 99.00 99.00 99.00 999 1016.1   9.9   9.8   8.7 99.0 99.00 
2021 01 01 06 40 182 13.5 17.3 99.00 99.00 99.00 999 1015.7   9.6   9.8   8.3 99.0 99.00 
2021 01 01 06 50 178 13.1 16.9 99.00 99.00 99.00 999 1015.7   9.6   9.8   8.3 99.0 99.00 
2021 01 01 07 00 177 13.1 17.4 99.00 99.00 99.00 999 1015.6   9.8   9.8   8.5 99.0 99.00 
2021 01 01 07 10 174 12.9 17.3 99.00 99.00 99.00 999 1015.7   9.9   9.8   8.7 99.0 99.00 
2021 01 01 07 20 174 13.2 16.4 99.00 99.00 99.00 999 1015.2   9.9   9.9   8.6 99.0 99.00 
2021 01 01 07 30 178 13.3 17.0 99.00 99.00 99.00 999 1015.0   9.8   9.8   8.8 99.0 99.00 
2021 01 01 07 40 176 13.3 18.0 99.00 99.00 99.00 999 1015.0   9.8   9.8   8.6 99.0 99.00 
2021 01 01 07 50 176 14.1 17.9 99.00 99.00 99.00 999 1014.9   9.9 999.0   8.7 99.0 99.00 
2021 01 01 08 00 176 12.8 16.9 99.00 99.00 99.00 999 1014.9   9.8   9.8   8.8 99.0 99.00 
2021 01 01 08 10 179 14.1 18.0 99.00 99.00 99.00 999 1014.4   9.7   9.8   8.8 99.0 99.00 
2021 01 01 08 20 177 14.0 17.6 99.00 99.00 99.00 999 1014.2   9.7   9.8   8.9 99.0 99.00 
2021 01 01 08 30 178 14.0 18.3 99.00 99.00 99.00 999 1014.2   9.7   9.8   9.0 99.0 99.00 
2021 01 01 08 40 176 13.4 18.8 99.00 99.00 99.00 999 1014.0   9.7   9.8   8.9 99.0 99.00 
2021 01 01 08 50 179 14.3 18.4 99.00 99.00 99.00 999 1014.3   9.7   9.8   8.8 99.0 99.00 
2021 01 01 09 00 178 15.0 19.3 99.00 99.00 99.00 999 1013.7   9.7   9.8   8.7 99.0 99.00 
2021 01 01 09 10 181 14.8 18.9 99.00 99.00 99.00 999 1013.6   9.8   9.8   8.8 99.0 99.00 
2021 01 01 09 20 177 14.8 18.3 99.00 99.00 99.00 999 1013.5   9.8   9.8   8.8 99.0 99.00 
2021 01 01 09 30 181 14.6 19.2 99.00 99.00 99.00 999 1013.6   9.8   9.8   8.8 99.0 99.00 
2021 01 01 09 40 179 13.9 17.4 99.00 99.00 99.00 999 1013.6   9.9   9.8   8.9 99.0 99.00 
2021 01 01 09 50 181 14.0 18.3 99.00 99.00 99.00 999 1013.3   9.9   9.8   8.9 99.0 99.00 
2021 01 01 10 00 181 14.3 17.8 99.00 99.00 99.00 999 1013.3   9.9   9.8   8.9 99.0 99.00 
2021 01 01 10 10 180 13.8 17.4 99.00 99.00 99.00 999 1013.3   9.9   9.8   8.8 99.0 99.00 
2021 01 01 10 20 182 13.8 18.5 99.00 99.00 99.00 999 1013.8   9.9   9.8   8.9 99.0 99.00 
2021 01 01 10 30 181 14.1 18.9 99.00 99.00 99.00 999 1013.2   9.9   9.8   8.9 99.0 99.00 
2021 01 01 10 40 181 14.2 18.4 99.00 99.00 99.00 999 1013.0   9.9   9.8   8.8 99.0 99.00 
2021 01 01 10 50 179 13.9 18.0 99.00 99.00 99.00 999 1012.9   9.9   9.8   8.9 99.0 99.00 
2021 01 01 11 00 180 13.6 17.9 99.00 99.00 99.00 999 1012.9   9.9   9.8   8.9 99.0 99.00 
2021 01 01 11 10 179 13.7 17.0 99.00 99.00 99.00 999 1013.2  10.0   9.8   8.8 99.0 99.00 
2021 01 01 11 20 178 13.6 18.0 99.00 99.00 99.00 999 1012.6   9.9   9.8   8.8 99.0 99.00 
2021 01 01 11 30 179 13.6 17.6 99.00 99.00 99.00 999 1012.2   9.9   9.8   8.9 99.0 99.00 
2021 01 01 11 40 177 13.7 17.2 99.00 99.00 99.00 999 1012.1   9.9   9.8   8.9 99.0 99.00 
2021 01 01 11 50 178 13.5 16.8 99.00 99.00 99.00 999 1012.3   9.9   9.8   8.9 99.0 99.00 
2021 01 01 12 00 179 13.1 16.7 99.00 99.00 99.00 999 1012.6   9.9   9.8   8.9 99.0 99.00 
2021 01 01 12 10 180 12.9 16.5 99.00 99.00 99.00 999 1012.2  10.0   9.8   9.1 99.0 99.00 
2021 01 01 12 20 181 13.3 17.4 99.00 99.00 99.00 999 1012.1  10.0   9.8   9.0 99.0 99.00 
2021 01 01 12 30 182 13.0 16.7 99.00 99.00 99.00 999 1012.1  10.1   9.8   9.1 99.0 99.00 
2021 01 01 12 40 179 13.1 17.2 99.00 99.00 99.00 999 1012.0  10.1   9.8   9.1 99.0 99.00 
2021 01 01 12 50 177 13.3 17.3 99.00 99.00 99.00 999 1012.3  10.2   9.8   9.1 99.0 99.00 
2021 01 01 13 00 178 12.8 16.2 99.00 99.00 99.00 999 1011.7  10.2   9.8   9.0 99.0 99.00 
2021 01 01 13 10 176 12.9 16.7 99.00 99.00 99.00 999 1011.5  10.3   9.8   9.1 99.0 99.00 
2021 01 01 13 20 174 13.9 17.2 99.00 99.00 99.00 999 1011.4  10.3   9.9   9.1 99.0 99.00 
2021 01 01 13 30 176 13.4 16.9 99.00 99.00 99.00 999 1011.5  10.3   9.9   9.0 99.0 99.00 
2021 01 01 13 40 177 13.7 17.9 99.00 99.00 99.00 999 1011.6  10.3   9.9   9.0 99.0 99.00 
2021 01 01 13 50 176 13.6 17.4 99.00 99.00 99.00 999 1011.6  10.3   9.9   8.9 99.0 99.00 
2021 01 01 14 00 175 13.9 17.3 99.00 99.00 99.00 999 1011.3  10.3   9.9   8.9 99.0 99.00 
2021 01 01 14 10 176 13.6 18.4 99.00 99.00 99.00 999 1011.1  10.3   9.9   9.0 99.0 99.00 
2021 01 01 14 20 171 14.1 17.9 99.00 99.00 99.00 999 1010.8  10.3   9.9   9.0 99.0 99.00 
2021 01 01 14 30 175 13.5 17.3 99.00 99.00 99.00 999 1011.4  10.2   9.9   8.9 99.0 99.00 
2021 01 01 14 40 179 14.2 19.2 99.00 99.00 99.00 999 1010.9  10.3   9.9   9.0 99.0 99.00 
2021 01 01 14 50 178 14.0 18.2 99.00 99.00 99.00 999 1010.8  10.2   9.9   8.9 99.0 99.00 
2021 01 01 15 00 176 14.3 18.6 99.00 99.00 99.00 999 1010.6  10.2   9.9   9.0 99.0 99.00 
2021 01 01 15 10 172 14.0 17.3 99.00 99.00 99.00 999 1010.4  10.2   9.9   9.0 99.0 99.00 
2021 01 01 15 20 175 14.4 18.6 99.00 99.00 99.00 999 1010.8  10.3   9.9   9.1 99.0 99.00 
2021 01 01 15 30 178 14.0 18.5 99.00 99.00 99.00 999 1010.3  10.2   9.9   9.0 99.0 99.00 
2021 01 01 15 40 179 14.0 17.6 99.00 99.00 99.00 999 1010.0  10.2   9.9   9.0 99.0 99.00 
2021 01 01 15 50 175 13.8 18.0 99.00 99.00 99.00 999 1009.8  10.3   9.9   9.0 99.0 99.00 
2021 01 01 16 00 174 14.5 17.9 99.00 99.00 99.00 999 1009.6  10.4   9.9   9.0 99.0 99.00 
2021 01 01 16 10 173 14.1 18.4 99.00 99.00 99.00 999 1009.7  10.4   9.9   8.9 99.0 99.00 
2021 01 01 16 20 175 14.6 19.6 99.00 99.00 99.00 999 1009.9  10.4   9.9   8.9 99.0 99.00 
2021 01 01 16 30 171 13.9 19.0 99.00 99.00 99.00 999 1009.2  10.3   9.9   9.0 99.0 99.00 
2021 01 01 16 40 173 14.3 19.5 99.00 99.00 99.00 999 1009.3  10.4   9.9   9.0 99.0 99.00 
2021 01 01 16 50 174 13.7 17.7 99.00 99.00 99.00 999 1009.2  10.4   9.9   9.1 99.0 99.00 
2021 01 01 17 00 173 13.4 17.9 99.00 99.00 99.00 999 1009.0  10.4  10.0   9.2 99.0 99.00 
2021 01 01 17 10 172 14.2 18.4 99.00 99.00 99.00 999 1008.9  10.4  10.0   9.1 99.0 99.00 
2021 01 01 17 20 172 14.2 18.0 99.00 99.00 99.00 999 1009.1  10.5  10.0   9.1 99.0 99.00 
2021 01 01 17 30 172 14.1 17.8 99.00 99.00 99.00 999 1008.6  10.6  10.0   9.2 99.0 99.00 
2021 01 01 17 40 173 14.2 18.3 99.00 99.00 99.00 999 1008.2  10.6  10.0   9.2 99.0 99.00 
2021 01 01 17 50 172 14.4 18.7 99.00 99.00 99.00 999 1008.2  10.7  10.0   9.3 99.0 99.00 
2021 01 01 18 00 173 13.9 17.9 99.00 99.00 99.00 999 1008.0  10.8  10.0   9.4 99.0 99.00 
2021 01 01 18 10 172 14.0 18.1 99.00 99.00 99.00 999 1007.9  10.8  10.0   9.4 99.0 99.00 
2021 01 01 18 20 170 14.3 18.0 99.00 99.00 99.00 999 1007.8  10.8  10.0   9.4 99.0 99.00 
2021 01 01 18 30 172 13.6 18.0 99.00 99.00 99.00 999 1007.6  10.8  10.0   9.4 99.0 99.00 
2021 01 01 18 40 172 13.9 18.4 99.00 99.00 99.00 999 1007.6  10.9  10.0   9.5 99.0 99.00 
2021 01 01 18 50 176 14.3 17.8 99.00 99.00 99.00 999 1007.2  10.9  10.0   9.5 99.0 99.00 
2021 01 01 19 00 175 14.1 18.5 99.00 99.00 99.00 999 1006.9  10.9  10.0   9.5 99.0 99.00 
2021 01 01 19 10 175 13.5 17.5 99.00 99.00 99.00 999 1006.6  10.9  10.1   9.6 99.0 99.00 
2021 01 01 19 20 177 14.0 18.0 99.00 99.00 99.00 999 1006.9  10.8  10.1   9.7 99.0 99.00 
2021 01 01 19 30 182 13.6 19.3 99.00 99.00 99.00 999 1006.8  10.6  10.1   9.7 99.0 99.00 
2021 01 01 19 40 186 13.8 18.4 99.00 99.00 99.00 999 1007.0  10.6  10.1   9.6 99.0 99.00 
2021 01 01 19 50 190 13.4 17.1 99.00 99.00 99.00 999 1006.4  10.7  10.1   9.5 99.0 99.00 
2021 01 01 20 00 193 12.7 15.7 99.00 99.00 99.00 999 1006.2  10.7  10.1   9.3 99.0 99.00 
2021 01 01 20 10 192 11.8 14.8 99.00 99.00 99.00 999 1006.1  10.7  10.1   9.3 99.0 99.00 
2021 01 01 20 20 196 10.9 13.4 99.00 99.00 99.00 999 1006.2  10.5  10.1   9.2 99.0 99.00 
2021 01 01 20 30 200 10.7 13.5 99.00 99.00 99.00 999 1006.3  10.4  10.1   9.2 99.0 99.00 
2021 01 01 20 40 202 11.0 13.8 99.00 99.00 99.00 999 1006.2  10.4  10.1   9.2 99.0 99.00 
2021 01 01 20 50 200 11.1 13.6 99.00 99.00 99.00 999 1006.1  10.2  10.1   8.9 99.0 99.00 
2021 01 01 21 00 202 11.0 14.0 99.00 99.00 99.00 999 1006.1   9.9  10.1   9.0 99.0 99.00 
2021 01 01 21 10 200 10.6 14.3 99.00 99.00 99.00 999 1006.0  10.0  10.1   9.0 99.0 99.00 
2021 01 01 21 20 194 10.7 13.3 99.00 99.00 99.00 999 1006.4  10.1  10.1   8.9 99.0 99.00 
2021 01 01 21 30 198 10.9 14.6 99.00 99.00 99.00 999 1006.0  10.3  10.1   9.1 99.0 99.00 
2021 01 01 21 40 202 11.8 14.5 99.00 99.00 99.00 999 1006.0  10.4  10.1   9.2 99.0 99.00 
2021 01 01 21 50 202 12.0 15.1 99.00 99.00 99.00 999 1006.0  10.3  10.1   9.1 99.0 99.00 
2021 01 01 22 00 201 11.8 15.1 99.00 99.00 99.00 999 1006.0  10.3  10.1   8.9 99.0 99.00 
2021 01 01 22 10 202 11.3 14.9 99.00 99.00 99.00 999 1006.1  10.3  10.2   9.0 99.0 99.00 
2021 01 01 22 20 202 11.0 15.1 99.00 99.00 99.00 999 1006.3  10.3  10.2   8.9 99.0 99.00 
2021 01 01 22 30 201 11.3 14.0 99.00 99.00 99.00 999 1006.4  10.4  10.2   8.9 99.0 99.00 
2021 01 01 22 40 200 10.9 13.8 99.00 99.00 99.00 999 1006.6  10.4  10.2   8.9 99.0 99.00 
2021 01 01 22 50 203 11.8 15.4 99.00 99.00 99.00 999 1006.7  10.5  10.2   8.9 99.0 99.00 
2021 01 01 23 00 204 10.8 13.7 99.00 99.00 99.00 999 1006.9  10.5  10.2   8.9 99.0 99.00 
2021 01 01 23 10 201 11.4 14.4 99.00 99.00 99.00 999 1007.3  10.5  10.2   8.9 99.0 99.00 
2021 01 01 23 20 200 11.2 14.1 99.00 99.00 99.00 999 1007.0  10.5  10.2   8.9 99.0 99.00 
2021 01 01 23 30 201 11.4 14.8 99.00 99.00 99.00 999 1007.4  10.5  10.2   8.9 99.0 99.00 
2021 01 01 23 40 203 11.3 14.4 99.00 99.00 99.00 999 1007.5  10.5  10.2   8.9 99.0 99.00 
2021 01 01 23 50 200 11.2 14.8 99.00 99.00 99.00 999 1007.9  10.5  10.2   8.8 99.0 99.00 
2021 01 02 00 00 199 11.4 14.4 99.00 99.00 99.00 999 1008.1  10.5  10.2   8.9 99.0 99.00 
2021 01 02 00 10 197 10.8 13.8 99.00 99.00 99.00 999 1007.8  10.4  10.2   9.0 99.0 99.00 
2021 01 02 00 20 197 10.6 13.9 99.00 99.00 99.00 999 1008.0  10.4  10.2   8.8 99.0 99.00 
2021 01 02 00 30 198 10.8 13.3 99.00 99.00 99.00 999 1008.1  10.4  10.3   8.9 99.0 99.00 
2021 01 02 00 40 197 11.2 14.3 99.00 99.00 99.00 999 1008.6  10.3  10.3   8.9 99.0 99.00 
2021 01 02 00 50 198 11.0 14.8 99.00 99.00 99.00 999 1008.1  10.3  10.3   9.0 99.0 99.00 
2021 01 02 01 00 202 11.1 14.8 99.00 99.00 99.00 999 1008.2  10.3  10.3   9.0 99.0 99.00 
2021 01 02 01 10 203 10.7 13.9 99.00 99.00 99.00 999 1008.4  10.5  10.3   9.0 99.0 99.00 
2021 01 02 01 20 201 10.6 14.7 99.00 99.00 99.00 999 1008.5  10.5  10.3   9.0 99.0 99.00 
2021 01 02 01 30 206 10.5 13.7 99.00 99.00 99.00 999 1009.0  10.6  10.3   9.0 99.0 99.00 
2021 01 02 01 40 200 10.1 13.1 99.00 99.00 99.00 999 1008.7  10.5  10.3   8.9 99.0 99.00 
2021 01 02 01 50 201 10.5 13.3 99.00 99.00 99.00 999 1008.7  10.5  10.3   9.0 99.0 99.00 
2021 01 02 02 00 202 10.4 12.7 99.00 99.00 99.00 999 1009.0  10.5  10.3   9.0 99.0 99.00 
2021 01 02 02 10 203 10.4 13.5 99.00 99.00 99.00 999 1009.2  10.6  10.3   9.0 99.0 99.00 
2021 01 02 02 20 203 10.1 12.9 99.00 99.00 99.00 999 1009.6  10.6  10.3   9.1 99.0 99.00 
2021 01 02 02 30 203  9.9 12.8 99.00 99.00 99.00 999 1009.4  10.7  10.3   9.1 99.0 99.00 
2021 01 02 02 40 203 10.6 13.5 99.00 99.00 99.00 999 1009.4  10.8  10.3   9.2 99.0 99.00 
2021 01 02 02 50 207  9.6 12.6 99.00 99.00 99.00 999 1009.4  10.8  10.3   9.1 99.0 99.00 
2021 01 02 03 00 205  9.7 12.7 99.00 99.00 99.00 999 1009.5  10.8  10.3   9.2 99.0 99.00 
2021 01 02 03 10 205  9.3 12.4 99.00 99.00 99.00 999 1010.0  10.8  10.3   9.2 99.0 99.00 
2021 01 02 03 20 206  9.0 11.4 99.00 99.00 99.00 999 1009.5  10.8  10.3   9.2 99.0 99.00 
2021 01 02 03 30 206  9.3 11.8 99.00 99.00 99.00 999 1009.5  10.8  10.3   9.2 99.0 99.00 
2021 01 02 03 40 207  9.2 12.1 99.00 99.00 99.00 999 1009.5  10.8  10.3   9.2 99.0 99.00 
2021 01 02 03 50 209  9.3 12.0 99.00 99.00 99.00 999 1009.6  10.8  10.3   9.1 99.0 99.00 
2021 01 02 04 00 203  9.2 12.2 99.00 99.00 99.00 999 1009.8  10.8  10.3   9.1 99.0 99.00 
2021 01 02 04 10 204  9.2 11.6 99.00 99.00 99.00 999 1009.4  10.8  10.3   9.2 99.0 99.00 
2021 01 02 04 20 206  9.4 11.7 99.00 99.00 99.00 999 1009.5  10.8  10.3   9.2 99.0 99.00 
2021 01 02 04 30 207  9.6 12.7 99.00 99.00 99.00 999 1009.8  10.8  10.3   9.1 99.0 99.00 
2021 01 02 04 40 209  9.7 12.8 99.00 99.00 99.00 999 1009.9  10.8  10.2   9.0 99.0 99.00 
2021 01 02 04 50 206 10.0 12.8 99.00 99.00 99.00 999 1010.2  10.9  10.2   9.0 99.0 99.00 
2021 01 02 05 00 207  9.6 12.0 99.00 99.00 99.00 999 1010.1  10.9  10.2   9.1 99.0 99.00 
2021 01 02 05 10 209  9.8 12.7 99.00 99.00 99.00 999 1010.1  10.8  10.2   9.0 99.0 99.00 
2021 01 02 05 20 210  9.8 12.3 99.00 99.00 99.00 999 1010.2  10.7  10.2   9.0 99.0 99.00 
2021 01 02 05 30 208  9.9 12.3 99.00 99.00 99.00 999 1010.4  10.7  10.2   8.9 99.0 99.00 
2021 01 02 05 40 207  9.4 12.0 99.00 99.00 99.00 999 1010.4  10.7  10.2   8.9 99.0 99.00 
2021 01 02 05 50 206  9.4 12.3 99.00 99.00 99.00 999 1010.4  10.7  10.2   9.0 99.0 99.00 
2021 01 02 06 00 209  9.4 12.1 99.00 99.00 99.00 999 1010.3  10.7  10.2   8.9 99.0 99.00 
2021 01 02 06 10 209  9.8 12.4 99.00 99.00 99.00 999 1010.5  10.7  10.2   8.9 99.0 99.00 
2021 01 02 06 20 206  9.7 12.4 99.00 99.00 99.00 999 1011.1  10.7  10.1   8.9 99.0 99.00 
2021 01 02 06 30 207 10.1 12.5 99.00 99.00 99.00 999 1010.9  10.7  10.1   9.0 99.0 99.00 
2021 01 02 06 40 205  9.7 12.2 99.00 99.00 99.00 999 1011.0  10.7  10.1   9.1 99.0 99.00 
2021 01 02 06 50 207  9.7 12.2 99.00 99.00 99.00 999 1011.0  10.6  10.1   9.1 99.0 99.00 
2021 01 02 07 00 203  9.6 12.3 99.00 99.00 99.00 999 1011.1  10.6  10.1   9.1 99.0 99.00 
2021 01 02 07 10 204  9.4 11.8 99.00 99.00 99.00 999 1011.5  10.6  10.1   9.1 99.0 99.00 
2021 01 02 07 20 207  9.6 12.1 99.00 99.00 99.00 999 1011.1  10.6  10.1   9.2 99.0 99.00 
2021 01 02 07 30 204  9.6 12.0 99.00 99.00 99.00 999 1010.8  10.6  10.1   9.1 99.0 99.00 
2021 01 02 07 40 204  9.5 11.9 99.00 99.00 99.00 999 1010.9  10.6  10.1   9.1 99.0 99.00 
2021 01 02 07 50 203  9.5 12.1 99.00 99.00 99.00 999 1010.9  10.5  10.1   9.0 99.0 99.00 
2021 01 02 08 00 204  9.9 12.4 99.00 99.00 99.00 999 1010.9  10.5  10.1   8.9 99.0 99.00 
2021 01 02 08 10 209  9.5 12.0 99.00 99.00 99.00 999 1010.8  10.5  10.1   8.9 99.0 99.00 
2021 01 02 08 20 205  9.5 12.0 99.00 99.00 99.00 999 1010.7  10.6  10.1   9.0 99.0 99.00 
2021 01 02 08 30 203  9.4 12.2 99.00 99.00 99.00 999 1010.7  10.6  10.1   9.0 99.0 99.00 
2021 01 02 08 40 200 10.1 12.8 99.00 99.00 99.00 999 1010.7  10.6  10.1   9.0 99.0 99.00 
2021 01 02 08 50 207 10.4 13.1 99.00 99.00 99.00 999 1011.2  10.6  10.0   8.9 99.0 99.00 
2021 01 02 09 00 205 10.4 13.2 99.00 99.00 99.00 999 1011.1  10.6  10.0   8.9 99.0 99.00 
2021 01 02 09 10 207 10.5 13.6 99.00 99.00 99.00 999 1011.1  10.6  10.0   8.9 99.0 99.00 
2021 01 02 09 20 207 10.2 13.3 99.00 99.00 99.00 999 1011.4  10.6  10.0   9.0 99.0 99.00 
2021 01 02 09 30 207  9.9 12.9 99.00 99.00 99.00 999 1011.4  10.6  10.0   9.0 99.0 99.00 
2021 01 02 09 40 207  9.8 12.5 99.00 99.00 99.00 999 1011.5  10.6  10.0   8.9 99.0 99.00 
2021 01 02 09 50 208  9.7 11.9 99.00 99.00 99.00 999 1011.6  10.6  10.0   8.9 99.0 99.00 
2021 01 02 10 00 210  9.9 12.7 99.00 99.00 99.00 999 1011.7  10.6  10.0   8.9 99.0 99.00 
2021 01 02 10 10 207 10.2 12.8 99.00 99.00 99.00 999 1011.2  10.7  10.0   9.0 99.0 99.00 
2021 01 02 10 20 203 11.0 14.2 99.00 99.00 99.00 999 1011.3  10.7  10.0   8.9 99.0 99.00 
2021 01 02 10 30 201 10.7 13.3 99.00 99.00 99.00 999 1011.4  10.7  10.0   9.0 99.0 99.00 
2021 01 02 10 40 201 10.3 13.0 99.00 99.00 99.00 999 1011.0  10.6  10.0   8.9 99.0 99.00 
2021 01 02 10 50 196 10.4 12.3 99.00 99.00 99.00 999 1010.9  10.6  10.0   8.9 99.0 99.00 
2021 01 02 11 00 197 10.6 13.5 99.00 99.00 99.00 999 1010.6  10.6  10.0   8.9 99.0 99.00 
2021 01 02 11 10 196 10.8 13.4 99.00 99.00 99.00 999 1010.4  10.6  10.0   8.9 99.0 99.00 
2021 01 02 11 20 194 10.9 13.6 99.00 99.00 99.00 999 1010.6  10.6  10.0   8.9 99.0 99.00 
2021 01 02 11 30 196 11.2 14.4 99.00 99.00 99.00 999 1010.3  10.6  10.0   8.9 99.0 99.00 
2021 01 02 11 40 198 11.2 14.4 99.00 99.00 99.00 999 1010.1  10.7  10.0   9.0 99.0 99.00 
2021 01 02 11 50 197 11.2 14.3 99.00 99.00 99.00 999 1010.0  10.7  10.0   8.9 99.0 99.00 
2021 01 02 12 00 194 11.2 14.2 99.00 99.00 99.00 999 1010.1  10.7  10.0   8.9 99.0 99.00 
2021 01 02 12 10 195 10.8 12.9 99.00 99.00 99.00 999 1010.7  10.7  10.0   8.9 99.0 99.00 
2021 01 02 12 20 195 10.9 13.6 99.00 99.00 99.00 999 1010.2  10.7  10.0   8.9 99.0 99.00 
2021 01 02 12 30 196 11.0 13.8 99.00 99.00 99.00 999 1010.0  10.7  10.0   8.9 99.0 99.00 
2021 01 02 12 40 196 11.2 14.1 99.00 99.00 99.00 999 1010.2  10.7  10.0   8.8 99.0 99.00 
2021 01 02 12 50 197 11.1 14.6 99.00 99.00 99.00 999 1010.3  10.8  10.0   8.8 99.0 99.00 
2021 01 02 13 00 198 10.8 14.3 99.00 99.00 99.00 999 1010.6  10.7  10.0   8.9 99.0 99.00 
2021 01 02 13 10 196 10.9 13.5 99.00 99.00 99.00 999 1010.3  10.7  10.0   9.1 99.0 99.00 
2021 01 02 13 20 197 10.9 13.5 99.00 99.00 99.00 999 1010.4  10.6  10.0   9.2 99.0 99.00 
