#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2013 03 12 17 50 189  9.8 11.7  1.68  6.25  5.21 263 1020.8   9.2   9.0   9.2 99.0 99.00
2013 03 12 18 50 189  9.6 11.4  1.72  5.88  5.05 255 1020.9   9.3   9.0   9.3 99.0 99.00
2013 03 12 19 50 193 10.0 12.2  1.94  6.67  5.20 270 1021.1   9.2   9.0   9.2 99.0 99.00
2013 03 12 20 50 189  9.7 11.7  2.12  6.67  5.49 263 1020.9   9.2   8.9   9.2 99.0 99.00
2013 03 12 21 50 193 10.3 12.5  2.08  7.14  5.24 262 1020.7   9.3   8.9   9.3 99.0 99.00
2013 03 12 22 50 196 10.4 12.4  2.09  5.00  5.11 215 1020.6   9.4   8.9   9.4 99.0 99.00
2013 03 12 23 50 193  9.7 11.7  2.11  7.69  5.42 274 1020.9   9.4   8.9   9.4 99.0 99.00
2013 03 13 00 50 186 10.5 12.2  2.05  7.14  5.29 266 1020.4   9.4   8.9   9.4 99.0 99.00
2013 03 13 01 50 191  9.7 11.2  2.05  7.69  5.26 267 1020.9   9.5   8.9   9.5 99.0 99.00
2013 03 13 02 50 188  8.7 10.2  2.10  7.69  5.45 264 1021.2   9.5   8.9   9.5 99.0 99.00
2013 03 13 03 50 186  8.6 10.1  2.14  7.69  5.56 268 1021.3   9.5   8.9   9.5 99.0 99.00
2013 03 13 04 50 180  8.1  9.2  2.06  7.69  5.66 258 1021.4   9.4   8.8   9.4 99.0 99.00
2013 03 13 05 50 180  8.0  9.3  2.11  8.33  5.82 263 1021.6   9.4   8.8   9.4 99.0 99.00
2013 03 13 06 50 179  8.6 10.1  2.07  8.33  5.89 263 1021.8   9.4   8.8   9.4 99.0 99.00
2013 03 13 07 50 177  8.6 10.3  2.10  8.33  5.88 264 1021.7   9.4   8.8   9.4 99.0 99.00
2013 03 13 08 50 183  8.3 10.3  2.18  9.09  6.02 257 1021.9   9.5   8.8   9.5 99.0 99.00
2013 03 13 09 50 180  8.2  9.4  2.15  8.33  5.84 270 1021.9   9.5   8.8   9.5 99.0 99.00
2013 03 13 10 50 180  8.5  9.9  1.97  9.09  5.68 266 1021.8   9.4   8.7   9.4 99.0 99.00
2013 03 13 11 50 180  8.0  9.5  2.13  9.09  6.07 258 1022.0   9.3   8.7   9.3 99.0 99.00
2013 03 13 12 50 172  8.6 10.1  2.10  7.69  5.66 255 1022.1   9.2   8.7   9.2 99.0 99.00
2013 03 13 13 50 175  9.2 10.3  2.11 10.00  5.91 263 1021.7   9.1   8.7   9.1 99.0 99.00
2013 03 13 14 50 174  9.3 10.8  2.00 10.00  5.72 252 1021.4   9.1   8.8   9.1 99.0 99.00
2013 03 13 15 50 176 10.3 12.1  1.96  8.33  5.55 256 1021.7   9.0   8.7   9.0 99.0 99.00
2013 03 13 16 50 178  9.3 11.1  2.12  9.09  5.57 257 1022.2   9.1   8.7   9.1 99.0 99.00
2013 03 13 17 50 182  8.2  9.7  2.28 10.00  6.01 255 1022.5   9.1   8.8   9.1 99.0 99.00
2013 03 13 18 50 174  8.7 10.0  1.95  7.69  5.77 259 1022.4   9.1   8.8   9.1 99.0 99.00
2013 03 13 19 50 175  6.9  8.1  2.09  8.33  5.96 264 1022.5   9.2   8.8   9.2 99.0 99.00
2013 03 13 20 50 172  6.9  8.1  2.01  7.14  6.02 260 1022.2   9.1   8.8   9.1 99.0 99.00
2013 03 13 21 50 167  6.4  7.5  1.93  8.33  5.94 260 1021.7   9.1   8.8   9.1 99.0 99.00
2013 03 13 22 50 165  6.7  7.8  1.84  8.33  5.92 262 1020.9   9.1   8.8   9.1 99.0 99.00
2013 03 13 23 50 177  5.2  6.1  1.76  9.09  5.70 263 1021.0   9.2   8.9   9.2 99.0 99.00
2013 03 14 00 50 179  5.0  5.9  1.89  8.33  6.38 265 1020.8   9.1   8.9   9.1 99.0 99.00
2013 03 14 01 50 168  4.6  5.2  1.64  9.09  6.51 264 1020.2   9.0   8.9   9.0 99.0 99.00
2013 03 14 02 50 162  5.2  6.1  1.82  9.09  6.54 257 1020.1   9.0   8.9   9.0 99.0 99.00
2013 03 14 03 50 166  6.6  7.5  1.79  9.09  6.72 261 1020.0   8.7   8.9   8.7 99.0 99.00
2013 03 14 04 50 165  6.5  7.8  1.79  9.09  6.53 261 1019.4   8.5   8.8   8.5 99.0 99.00
2013 03 14 05 50 171  6.7  8.3  1.71  9.09  6.44 256 1019.6   8.6   8.8   8.6 99.0 99.00
2013 03 14 06 50 192  7.2  8.5  1.66  8.33  6.18 247 1019.9   9.0   8.8   9.0 99.0 99.00
2013 03 14 07 50 194  7.0  8.1  1.75  9.09  6.36 247 1019.6   9.2   8.8   9.2 99.0 99.00
2013 03 14 08 50 188  6.0  7.1  1.70 10.00  6.09 259 1019.0   9.2   8.8   9.2 99.0 99.00
2013 03 14 09 50 180  6.0  7.6  1.83  9.09  6.02 247 1018.4   9.1   8.8   9.1 99.0 99.00
2013 03 14 10 50 176  5.7  7.2  1.63 10.00  5.88 261 1018.1   9.1   8.8   9.1 99.0 99.00
2013 03 14 11 50 177  6.1  7.4  1.76 10.00  6.09 264 1018.1   9.2   8.8   9.2 99.0 99.00
2013 03 14 12 50 174  6.2  7.2  1.92 10.00  6.40 263 1017.9   9.2   8.8   9.2 99.0 99.00
2013 03 14 13 50 178  7.9  9.5  1.79  9.09  6.09 260 1018.2   9.3   8.7   9.3 99.0 99.00
2013 03 14 14 50 174  6.9  7.8  1.75  9.09  6.05 258 1018.2   9.2   8.7   9.2 99.0 99.00
2013 03 14 15 50 168  7.8  9.2  1.76 10.00  5.76 271 1018.3   9.3   8.8   9.3 99.0 99.00
2013 03 14 16 50 161  7.9  9.3  1.73 10.00  5.91 262 1018.4   9.2   8.8   9.2 99.0 99.00
2013 03 14 17 50 171  8.3  9.8  1.78  9.09  5.61 262 1018.8   9.3   8.8   9.3 99.0 99.00
2013 03 14 18 50 173  9.4 11.3  1.83 10.00  5.69 252 1019.2   9.3   8.8   9.3 99.0 99.00
2013 03 14 19 50 171  9.3 10.8  1.84  9.09  5.27 254 1019.0   9.3   8.8   9.3 99.0 99.00
2013 03 14 20 50 173  9.7 12.0  1.97 10.00  5.65 251 1019.0   9.5   8.8   9.5 99.0 99.00
2013 03 14 21 50 169 10.3 11.9  2.10 10.00  5.36 245 1018.3   9.4   8.8   9.4 99.0 99.00
2013 03 14 22 50 175 11.4 13.1  2.12  9.09  5.37 251 1018.3   9.4   8.8   9.4 99.0 99.00
2013 03 14 23 50 174 11.5 13.9  2.25  5.26  5.38 193 1018.4   9.1   8.8   9.1 99.0 99.00
2013 03 15 00 50 177 11.9 14.3  2.42  6.25  5.27 205 1018.3   9.1   8.8   9.1 99.0 99.00
2013 03 15 01 50 183 11.1 13.7  2.48  6.25  5.49 218 1018.6   9.2   8.8   9.2 99.0 99.00
2013 03 15 02 50 191  9.5 11.1  2.77  6.67  5.75 215 1019.2   9.4   8.8   9.4 99.0 99.00
2013 03 15 03 50 197  8.9 10.5  2.60 16.00  6.23 278 1019.8   9.6   8.8   9.6 99.0 99.00
2013 03 15 04 50 205  7.1  8.2  2.81  6.67  6.28 218 1020.8   9.6   8.8   9.6 99.0 99.00
2013 03 15 05 50 209  7.8  9.3  2.57  7.69  6.44 236 1021.5   9.5   8.8   9.5 99.0 99.00
2013 03 15 06 50 224  7.3  8.4  2.39  7.69  6.46 245 1021.7   9.2   8.8   9.2 99.0 99.00
2013 03 15 07 50 215  5.8  7.2  2.28  7.69  6.58 239 1022.1   8.9   8.8   8.9 99.0 99.00
2013 03 15 08 50 208  5.8  6.9  2.46  8.33  6.85 250 1022.4   8.8   8.8   8.8 99.0 99.00
2013 03 15 09 50 207  4.8  5.8  2.23  8.33  6.60 245 1022.6   8.7   8.8   8.7 99.0 99.00
2013 03 15 10 50 195  4.7  5.8  2.33  7.14  6.84 233 1022.4   8.6   8.8   8.6 99.0 99.00
2013 03 15 11 50 184  5.1  5.9  2.16  8.33  6.61 240 1022.1   8.7   8.8   8.7 99.0 99.00
2013 03 15 12 50 194  5.6  6.8  2.19  7.14  6.81 217 1022.5   8.9   8.8   8.9 99.0 99.00
2013 03 15 13 50 204  6.4  7.3  2.26  9.09  6.81 246 1022.8   8.7   8.8   8.7 99.0 99.00
2013 03 15 14 50 200  6.1  7.4  1.99  8.33  6.45 248 1023.2   8.7   8.8   8.7 99.0 99.00
2013 03 15 15 50 186  4.9  5.8  2.21 10.00  6.68 258 1023.1   8.6   8.8   8.6 99.0 99.00
2013 03 15 16 50 212  4.7  5.6  2.10  8.33  6.47 244 1023.5   8.7   8.8   8.7 99.0 99.00
2013 03 15 17 50 212  5.5  6.7  2.04  7.69  6.52 241 1023.8   8.4   8.8   8.4 99.0 99.00
2013 03 15 18 50 213  5.1  6.0  2.01 10.00  6.51 251 1024.0   8.3   8.8   8.3 99.0 99.00
2013 03 15 19 50 212  4.8  5.8  1.97  9.09  6.76 255 1024.3   8.6   8.9   8.6 99.0 99.00
2013 03 15 20 50 199  4.9  5.7  2.01  7.69  6.82 242 1024.3   8.7   8.9   8.7 99.0 99.00
2013 03 15 21 50 206  4.0  5.1  1.66  9.09  6.81 259 1023.8   8.8   9.0   8.8 99.0 99.00
2013 03 15 22 50 201  3.8  4.6  1.69  9.09  7.14 246 1023.7   9.0   9.0   9.0 99.0 99.00
2013 03 15 23 50 203  4.4  5.4  1.77 14.81  7.47 284 1023.7   9.1   9.1   9.1 99.0 99.00
2013 03 16 00 50 200  4.2  5.4  1.64 14.81  7.36 281 1023.5   9.0   9.0   9.0 99.0 99.00
2013 03 16 01 50 217  4.2  5.2  1.75 14.81  7.36 290 1023.5   8.7   9.0   8.7 99.0 99.00
2013 03 16 02 50 204  3.6  4.3  1.61  9.09  7.05 240 1023.3   8.7   9.0   8.7 99.0 99.00
2013 03 16 03 50 198  4.0  4.7  1.56 14.81  7.34 290 1023.1   8.8   9.1   8.8 99.0 99.00
2013 03 16 04 50 223  3.7  4.4  1.51 13.79  6.93 294 1022.8   9.0   9.5   9.0 99.0 99.00
2013 03 16 05 50 240  3.2  4.0  1.58  9.09  6.81 243 1022.8   9.1   9.4   9.1 99.0 99.00
2013 03 16 06 50 256  5.8  6.9  1.63  9.09  6.99 241 1022.5   8.8   9.4   8.8 99.0 99.00
2013 03 16 07 50 241  4.1  5.0  1.57 10.00  6.86 250 1022.5   8.8   9.3   8.8 99.0 99.00
2013 03 16 08 50 243  3.8  4.7  1.66  8.33  6.92 242 1021.8   9.2   9.3   9.2 99.0 99.00
2013 03 16 09 50 217  4.5  5.5  1.55  9.09  6.95 244 1021.6   9.1   9.3   9.1 99.0 99.00
2013 03 16 10 50 218  4.9  5.9  1.57  9.09  6.77 246 1021.3   9.1   9.3   9.1 99.0 99.00
2013 03 16 11 50 225  5.6  7.0  1.50  8.33  6.53 240 1020.7   9.3   9.3   9.3 99.0 99.00
2013 03 16 12 50 231  4.9  5.7  1.49 13.79  6.55 286 1020.1   9.1   9.1   9.1 99.0 99.00
2013 03 16 13 50 236  5.3  6.1  1.46  8.33  6.36 246 1019.7   9.1   9.1   9.1 99.0 99.00
2013 03 16 14 50 247  6.6  7.7  1.54  8.33  6.12 244 1019.3   8.4   9.1   8.4 99.0 99.00
2013 03 16 15 50 228  6.5  8.1  1.49  9.09  5.89 246 1019.5   8.6   9.1   8.6 99.0 99.00
2013 03 16 16 50 261  8.0  9.9  1.43  9.09  5.44 248 1019.6   8.4   8.9   8.4 99.0 99.00
2013 03 16 17 50 261  6.8  8.2  1.45  9.09  5.36 245 1019.3   8.7   9.0   8.7 99.0 99.00
2013 03 16 18 50 241  6.9  8.3  1.37  9.09  5.16 233 1019.4   8.7   8.9   8.7 99.0 99.00
2013 03 16 19 50 269  8.7 11.0  1.37  9.09  5.27 236 1019.0   7.9   9.0   7.9 99.0 99.00
2013 03 16 20 50 257  9.3 10.8  1.68 12.90  5.11 290 1018.6   7.8   8.9   7.8 99.0 99.00
2013 03 16 21 50 279  9.1 11.1  1.81 13.79  5.38 296 1017.8   8.0   9.0   8.0 99.0 99.00
2013 03 16 22 50 286  8.6 10.0  1.76 12.90  5.33 279 1017.6   8.0   9.0   8.0 99.0 99.00
2013 03 16 23 50 282  9.5 11.7  1.87  5.56  5.25 276 1017.6   8.2   9.0   8.1 99.0 99.00
2013 03 17 00 50 270 10.0 12.3  1.97  5.56  5.27 273 1017.6   8.3   9.0   8.3 99.0 99.00
2013 03 17 01 50 274 12.2 14.0  2.31  5.88  5.45 280 1017.6   7.9   9.0   7.9 99.0 99.00
2013 03 17 02 50 292 10.4 12.5  2.47  6.67  5.49 270 1017.8   7.2   8.9   7.2 99.0 99.00
2013 03 17 03 50 290 12.8 16.2  2.66  6.67  5.85 279 1018.7   7.0   8.9   7.0 99.0 99.00
2013 03 17 04 50 302 14.0 18.5  2.69  7.14  5.79 282 1019.4   5.6   9.0   5.6 99.0 99.00
2013 03 17 05 50 301 13.2 15.6  3.16  7.69  6.04 287 1020.0   7.7   9.1   7.2 99.0 99.00
2013 03 17 06 50 308 12.2 15.1  3.42  7.69  6.15 296 1020.1   7.7   9.1   6.7 99.0 99.00
2013 03 17 07 50 309 11.1 13.5  3.10  8.33  6.15 299 1020.9   7.5   9.1   6.2 99.0 99.00
2013 03 17 08 50 304 10.1 12.5  2.99  9.09  6.28 292 1021.4   7.5   9.1   5.8 99.0 99.00
2013 03 17 09 50 306  9.4 11.4  3.30  9.09  6.59 296 1022.2   7.5   9.1   5.6 99.0 99.00
2013 03 17 10 50 288  9.5 11.3  3.32  8.33  6.83 289 1022.6   7.3   9.0   6.2 99.0 99.00
2013 03 17 11 50 295  9.9 12.1  3.01  9.09  6.56 289 1023.0   7.1   8.9   5.5 99.0 99.00
2013 03 17 12 50 288  8.4 10.5  2.92  9.09  6.43 283 1023.6   7.2   8.9   5.7 99.0 99.00
2013 03 17 13 50 306  7.4  9.3  2.96  9.09  6.71 279 1024.3   6.5   8.5   6.1 99.0 99.00
2013 03 17 14 50 314  5.5  6.8  2.65  9.09  6.50 294 1025.0   6.5   8.5   6.1 99.0 99.00
2013 03 17 15 50 283  8.3 11.3  2.90  9.09  6.60 281 1025.1   7.0   8.5   6.1 99.0 99.00
2013 03 17 16 50 274  4.4  5.8  2.77  9.09  6.44 287 1025.8   6.0   8.5   5.3 99.0 99.00
2013 03 17 17 50 276  5.2  8.0  2.95  9.09  6.98 293 1025.8   7.2   8.6   6.2 99.0 99.00
2013 03 17 18 50 268  5.9  7.1  2.68  9.09  6.33 289 1025.9   7.2   8.6   5.9 99.0 99.00
2013 03 17 19 50 291  5.7  7.2  2.69  9.09  6.45 300 1026.1   6.7   8.6   5.7 99.0 99.00
2013 03 17 20 50 258  4.8  6.4  2.55  8.33  6.49 288 1026.0   6.9   8.8   5.9 99.0 99.00
2013 03 17 21 50 280  5.4  6.4  2.38  9.09  6.50 280 1025.7   7.2   8.9   5.2 99.0 99.00
2013 03 17 22 50 242  5.4  6.7  2.63  9.09  6.78 285 1025.5   6.9   8.8   6.4 99.0 99.00
2013 03 17 23 50 267  6.3  7.6  2.27  9.09  6.39 292 1025.7   7.1   8.8   5.9 99.0 99.00
2013 03 18 00 50 291  7.7 10.7  2.39  8.33  6.74 298 1025.3   6.2   8.8   6.2 99.0 99.00
2013 03 18 01 50 287  6.3  7.8  2.35  9.09  6.66 287 1025.1   6.9   8.8   6.5 99.0 99.00
2013 03 18 02 50 280  5.4  6.9  2.15  9.09  6.51 290 1024.8   6.6   8.7   6.6 99.0 99.00
2013 03 18 03 50 275  8.8 10.6  2.16  9.09  6.75 281 1024.9   6.2   8.7   6.2 99.0 99.00
2013 03 18 04 50 278  4.8  6.1  1.68  9.09  6.03 286 1025.1   6.7   8.6   6.6 99.0 99.00
2013 03 18 05 50 253  5.8  6.6  2.07  9.09  6.71 300 1025.2   6.8   8.6   6.8 99.0 99.00
2013 03 18 06 50 264  4.7  6.3  1.91  9.09  6.57 305 1025.0   6.7   8.6   6.7 99.0 99.00
2013 03 18 07 50 262  5.5  7.1  2.05  9.09  6.79 302 1024.7   7.1   8.6   7.1 99.0 99.00
2013 03 18 08 50 267  6.1  7.3  1.99  9.09  6.74 305 1024.2   7.4   8.6   6.6 99.0 99.00
2013 03 18 09 50 263  5.6  7.4  2.05  9.09  6.63 308 1024.5   7.0   8.6   6.7 99.0 99.00
2013 03 18 10 50 266  6.6  7.9  2.05  9.09  6.74 313 1024.5   7.5   8.6   7.3 99.0 99.00
2013 03 18 11 50 251  6.1  7.6  1.95  9.09  6.34 307 1024.4   7.4   8.6   7.1 99.0 99.00
2013 03 18 12 50 267  7.2  8.8  1.99  8.33  6.47 312 1024.1   7.7   8.6   7.7 99.0 99.00
2013 03 18 13 50 268  6.9  8.5  1.77  9.09  5.70 326 1024.3   7.6   8.6   7.6 99.0 99.00
2013 03 18 14 50 281  6.5  8.2  1.88  7.69  5.76 299 1024.3   7.8   8.6   7.8 99.0 99.00
2013 03 18 15 50 300  8.0  9.7  1.91  8.33  6.00 298 1024.5   7.2   8.6   7.2 99.0 99.00
2013 03 18 16 50 297  5.0  6.1  2.06  8.33  6.00 307 1025.1   7.9   8.7   7.9 99.0 99.00
2013 03 18 17 50 285  3.1  4.0  1.83  8.33  5.94 311 1025.2   7.8   8.7   7.4 99.0 99.00
2013 03 18 18 50 285  2.7  3.5  2.06  8.33  6.31 306 1025.6   8.0   8.8   7.7 99.0 99.00
2013 03 18 19 50 326  1.6  2.6  2.08  8.33  6.39 310 1025.7   8.0   8.9   7.1 99.0 99.00
2013 03 18 20 50 263  0.8  1.6  2.01  8.33  6.51 311 1025.6   8.4   9.0   8.1 99.0 99.00
2013 03 18 21 50   9  3.4  4.2  1.91  8.33  6.52 320 1025.5   7.9   9.3   7.8 99.0 99.00
2013 03 18 22 50  21  2.9  3.6  1.75  8.33  6.50 316 1025.2   8.1   9.3   7.6 99.0 99.00
2013 03 18 23 50  35  1.9  2.8  1.95  9.09  6.94 310 1025.3   8.2   9.5   7.2 99.0 99.00
2013 03 19 00 50  42  2.8  3.5  1.72  9.09  6.81 314 1024.7   8.1   9.4   7.0 99.0 99.00
2013 03 19 01 50  45  3.8  4.8  1.63  9.09  6.68 316 1024.0   7.9   9.0   7.2 99.0 99.00
2013 03 19 02 50  51  3.8  4.6  1.69  8.33  6.96 311 1023.9   7.8   8.8   7.1 99.0 99.00
2013 03 19 03 50  49  4.8  6.4  1.64  7.69  6.53 322 1023.8   7.8   9.2   6.8 99.0 99.00
2013 03 19 04 50  45  6.0  7.0  1.58  8.33  6.47 320 1023.2   7.7   9.0   6.6 99.0 99.00
2013 03 19 05 50  48  7.2  8.5  1.54  8.33  6.08 310 1022.4   7.6   8.7   6.4 99.0 99.00
2013 03 19 06 50  57  7.9  9.0  1.75  8.33  6.14 314 1021.7   7.4   8.6   6.4 99.0 99.00
2013 03 19 07 50  61  8.0  9.5  1.66  7.69  5.52 317 1020.7   7.3   8.5   6.6 99.0 99.00
2013 03 19 08 50  68  6.8  8.2  1.60  7.14  5.51 314 1019.7   7.1   8.6   6.8 99.0 99.00
2013 03 19 09 50  79  8.0  9.2  1.55  8.33  5.64 303 1018.8   7.2   8.6   7.2 99.0 99.00
2013 03 19 10 50  75  7.3  8.8  1.60  8.33  5.31 313 1018.0   7.0   8.5   7.0 99.0 99.00
2013 03 19 11 50  91  8.2  9.5  1.65  8.33  5.12 314 1016.8   7.3   8.5   7.0 99.0 99.00
2013 03 19 12 50  99  6.6  7.9  1.46  9.09  4.94 303 1016.6   7.4   8.5   7.4 99.0 99.00
2013 03 19 13 50 105  7.1  8.3  1.39  7.69  5.39 315 1015.9   7.7   8.5   7.6 99.0 99.00
2013 03 19 14 50 117  6.8  7.9  1.29  9.09  5.46 307 1015.6   7.8   8.6   7.7 99.0 99.00
2013 03 19 15 50 115  5.3  6.1  1.25  8.33  5.93 308 1015.2   8.3   8.5   8.2 99.0 99.00
2013 03 19 16 50 133  5.5  7.1  1.08  9.09  6.20 309 1015.0   8.6   8.6   7.5 99.0 99.00
2013 03 19 17 50 138  5.2  6.1  1.04  8.33  6.18 305 1014.7   8.7   8.6   8.0 99.0 99.00
2013 03 19 18 50 126  5.3  6.2  0.98  9.09  5.92 298 1013.8   8.8   8.6   8.6 99.0 99.00
2013 03 19 19 50 148  6.9  8.7  0.88  8.33  4.97 304 1013.1   9.5   8.6   8.7 99.0 99.00
2013 03 19 20 50 160  9.2 11.6  1.00  8.33  4.26 304 1012.2   9.1   8.6   9.1 99.0 99.00
2013 03 19 21 50 149  9.2 11.5  1.18  4.35  4.35 172 1010.6   9.2   8.6   9.2 99.0 99.00
2013 03 19 22 50 152  9.2 10.9  1.34  4.76  4.44 177 1009.8   9.3   8.6   9.3 99.0 99.00
2013 03 19 23 50 157 12.2 14.7  1.50  5.00  4.68 178 1008.3   9.6   8.6   9.6 99.0 99.00
2013 03 20 00 50 158 13.7 16.9  1.76  5.26  4.79 179 1006.2   9.1   8.6   9.1 99.0 99.00
2013 03 20 01 50 159 13.9 17.0  2.41  6.25  5.26 187 1004.5   8.1   8.6   8.1 99.0 99.00
2013 03 20 02 50 166 12.6 15.5  2.49  6.25  5.27 181 1003.3   8.6   8.6   8.6 99.0 99.00
2013 03 20 03 50 170 14.0 18.4  2.61  7.14  5.32 188 1002.2   9.0   8.7   9.0 99.0 99.00
2013 03 20 04 50 170 15.9 19.5  3.16  7.14  5.95 186 1000.7   9.4   8.7   9.4 99.0 99.00
2013 03 20 05 50 178 17.0 22.1  3.71  8.33  6.42 194  999.9   9.4   8.7   9.4 99.0 99.00
2013 03 20 06 50 179 14.9 19.5  4.02  8.33  6.48 196  999.2   9.4   8.7   9.4 99.0 99.00
2013 03 20 07 50 185 15.4 19.4  4.38 10.00  7.00 199  998.9   9.8   8.7   9.8 99.0 99.00
2013 03 20 08 50 181 15.5 18.8  4.86 10.00  7.48 193  998.3   9.6   8.7   9.6 99.0 99.00
2013 03 20 09 50 179 14.9 17.7  5.22 10.81  7.90 190  997.2   9.7   8.7   9.7 99.0 99.00
2013 03 20 10 50 184 15.2 19.9  5.54 11.43  7.86 195  995.8   9.9   8.7   9.9 99.0 99.00
2013 03 20 11 50 191 14.2 16.9  5.91 10.81  8.26 194  995.5   9.9   8.7   9.9 99.0 99.00
2013 03 20 12 50 203 12.3 15.0  4.94 11.43  7.77 191  995.9   9.7   8.7   9.7 99.0 99.00
2013 03 20 13 50 245 12.9 15.4  5.43 11.43  8.11 192  997.3   9.1   8.7   9.1 99.0 99.00
2013 03 20 14 50 245 12.2 15.1  4.74 11.43  7.63 201  999.1   8.7   8.7   8.7 99.0 99.00
2013 03 20 15 50 247 11.4 14.2  4.52 11.43  7.54 199 1000.9   9.0   8.7   9.0 99.0 99.00
2013 03 20 16 50 238 12.5 16.4  4.80 11.43  7.73 191 1002.6   8.6   8.6   8.6 99.0 99.00
2013 03 20 17 50 249 12.3 15.7  4.60 11.43  7.78 189 1004.3   7.9   8.6   7.9 99.0 99.00
2013 03 20 18 50 257 11.9 15.4  5.08 11.43  7.94 194 1006.1   8.0   8.7   8.0 99.0 99.00
2013 03 20 19 50 277 11.9 14.4  4.57 10.00  7.54 198 1008.0   8.2   8.7   8.2 99.0 99.00
2013 03 20 20 50 273 13.6 18.0  4.75 10.81  7.49 187 1009.6   7.9   8.7   7.9 99.0 99.00
2013 03 20 21 50 274 14.5 17.4  4.52 10.00  7.25 195 1010.8   7.9   8.7   7.5 99.0 99.00
2013 03 20 22 50 287 12.7 18.1  5.11 10.81  7.77 197 1012.7   6.2   8.7   6.2 99.0 99.00
2013 03 20 23 50 285 12.6 14.9  4.50 10.00  7.48 224 1013.8   7.7   8.7   6.2 99.0 99.00
2013 03 21 00 50 259 11.2 14.0  4.69 10.00  7.43 254 1014.8   7.6   8.7   5.9 99.0 99.00
2013 03 21 01 50 295 11.0 14.0  5.43 10.00  8.13 257 1015.9   7.8   8.6   5.1 99.0 99.00
2013 03 21 02 50 283 10.8 13.2  5.85 11.43  8.70 281 1017.0   7.4   8.6   5.3 99.0 99.00
2013 03 21 03 50 266  9.3 11.8  5.97 12.90  8.66 288 1018.0   7.2   8.6   5.7 99.0 99.00
2013 03 21 04 50 255  8.2 10.2  5.22 12.12  8.22 293 1019.0   7.1   8.6   6.2 99.0 99.00
2013 03 21 05 50 255 11.2 13.7  4.97 12.12  8.23 298 1019.8   7.1   8.6   5.3 99.0 99.00
2013 03 21 06 50 266  9.6 11.8  5.34 12.12  8.50 294 1020.3   7.3   8.6   6.0 99.0 99.00
2013 03 21 07 50 266  9.7 11.9  5.24 12.12  8.43 300 1020.6   7.3   8.6   6.4 99.0 99.00
2013 03 21 08 50 255  9.7 12.8  4.74 12.12  7.98 290 1021.3   5.8   8.6   5.8 99.0 99.00
2013 03 21 09 50 288  8.4 11.1  4.66 10.81  7.83 299 1021.7   6.6   8.6   5.6 99.0 99.00
2013 03 21 10 50 311  8.6 11.4  4.11 12.12  7.65 301 1022.0   6.8   8.6   6.2 99.0 99.00
2013 03 21 11 50 290  7.1  9.2  4.23 12.12  8.00 304 1022.2   7.0   8.6   5.1 99.0 99.00
2013 03 21 12 50 289  8.0  9.6  3.96 11.43  7.76 302 1022.6   6.9   8.6   5.6 99.0 99.00
2013 03 21 13 50 275  7.9 10.3  3.56 11.43  7.19 308 1023.0   6.4   8.6   4.7 99.0 99.00
2013 03 21 14 50 294  5.5  7.0  3.41 10.00  7.29 305 1023.4   6.2   8.6   4.0 99.0 99.00
2013 03 21 15 50 298  8.5 12.4  3.23 11.43  7.05 307 1024.0   5.5   8.6   4.2 99.0 99.00
2013 03 21 16 50 267  6.5  8.3  3.41 10.81  7.50 308 1024.3   6.8   8.6   4.8 99.0 99.00
2013 03 21 17 50 282 11.0 13.3  3.22 10.81  7.14 303 1025.1   6.2   8.6   5.7 99.0 99.00
2013 03 21 18 50 265  7.8  9.3  3.13  9.09  7.01 285 1025.6   6.4   8.6   5.0 99.0 99.00
2013 03 21 19 50 274  6.9  8.6  3.05 10.00  6.95 291 1025.8   6.5   8.6   4.8 99.0 99.00
2013 03 21 20 50 275  8.6 10.6  2.92 10.00  6.51 305 1025.5   6.4   8.7   5.3 99.0 99.00
2013 03 21 21 50 292  7.6  9.4  3.16  9.09  6.95 293 1025.5   6.6   8.7   5.5 99.0 99.00
2013 03 21 22 50 299  8.4 10.5  3.06 10.00  7.01 288 1025.5   7.2   8.7   5.1 99.0 99.00
2013 03 21 23 50 315 10.8 14.0  2.88  9.09  6.70 295 1025.6   6.9   8.7   5.9 99.0 99.00
2013 03 22 00 50 313  8.8 10.6  2.80  9.09  6.26 280 1025.7   6.7   8.7   5.1 99.0 99.00
2013 03 22 01 50 320  9.6 11.5  3.16 10.00  6.64 296 1025.6   7.3   8.7   4.8 99.0 99.00
2013 03 22 02 50 321  8.1 10.2  3.02  8.33  6.41 285 1025.9   5.7   8.6   5.3 99.0 99.00
2013 03 22 03 50 301  7.7  9.1  2.91  9.09  6.46 290 1026.3   5.4   8.6   4.9 99.0 99.00
2013 03 22 04 50 325  9.1 10.8  3.26 10.00  7.17 296 1026.3   6.7   8.6   5.1 99.0 99.00
2013 03 22 05 50 302  7.4  8.8  2.97 10.81  6.70 293 1026.9   5.7   8.6   5.2 99.0 99.00
2013 03 22 06 50 308  9.1 11.2  2.91 10.81  6.72 296 1026.8   6.1   8.6   4.0 99.0 99.00
2013 03 22 07 50 326  7.7  9.0  2.95 10.00  6.80 286 1026.7   6.2   8.6   4.5 99.0 99.00
